sbspcsn,Order,familis,long,lat,SITECODE,SITENAME,RELEASE_DA,MS,SITETYPE,INSPIRE_ID,PER.x,Code_18,Remark,Area_Ha,ID,GRID_CODE,LABEL1,LABEL2,LABEL3,RGB,hex,PER.y,elevation,hilda_transition,hilda_2018,hilda_1998
Stictoleptura cordigera anojiaensis,Coleoptera,Cerambycidae,23.645027611,35.2919077240001,,,,,,,,"243",,90.0759285650055,EU_645339,21,Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",230-204-077,#E6CC4D,ะ. สัวิวำ,284.31103515625,24,44,22
Stictoleptura cordigera anojiaensis,Coleoptera,Cerambycidae,25.4623,35.1829,GR4320002,"DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI",2021/12/14,GR,B,,ะ. สัวิวำ,"212",,1830.04053768993,EU_636108,13,Agricultural areas,Arable land,Permanently irrigated land,255-255-000,#FFFF00,ะ. สัวิวำ,811.63427734375,22,22,22
Stictoleptura picticornis,Coleoptera,Cerambycidae,23.8327043470001,35.3345796730001,,,,,,,,"323",,92.2481475249568,EU_662194,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,615.992004394531,33,33,33
Stictoleptura picticornis,Coleoptera,Cerambycidae,23.8327043470001,35.3345796730001,,,,,,,,"323",,92.2481475249568,EU_662194,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,615.992004394531,33,33,33
Stictoleptura picticornis,Coleoptera,Cerambycidae,23.6344553340001,35.361845486,GR4340004,ELOS - TOPOLIA - SASALOS - AGIOS DIKAIOS,2021/12/14,GR,B,,ะ. สัวิวำ,"223",,151.858620754959,EU_637331,17,Agricultural areas,Permanent crops,Olive groves,230-166-000,#E6A600,ะ. สัวิวำ,549.284118652344,33,33,33
Stictoleptura picticornis,Coleoptera,Cerambycidae,23.9045535,35.3439423,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"211",,243.460370204974,EU_634180,12,Agricultural areas,Arable land,Non-irrigated arable land,255-255-168,#FFFFA8,ะ. สัวิวำ,1039.36645507812,22,22,22
Stictoleptura picticornis,Coleoptera,Cerambycidae,23.9045535,35.3439423,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"211",,243.460370204974,EU_634180,12,Agricultural areas,Arable land,Non-irrigated arable land,255-255-168,#FFFFA8,ะ. สัวิวำ,1039.36645507812,22,22,22
Stictoleptura picticornis,Coleoptera,Cerambycidae,23.645027611,35.2919077240001,,,,,,,,"243",,90.0759285650055,EU_645339,21,Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",230-204-077,#E6CC4D,ะ. สัวิวำ,284.31103515625,24,44,22
Stictoleptura picticornis,Coleoptera,Cerambycidae,23.645027611,35.2919077240001,,,,,,,,"243",,90.0759285650055,EU_645339,21,Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",230-204-077,#E6CC4D,ะ. สัวิวำ,284.31103515625,24,44,22
Stictoleptura picticornis,Coleoptera,Cerambycidae,25.4623,35.1829,GR4320002,"DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI",2021/12/14,GR,B,,ะ. สัวิวำ,"212",,1830.04053768993,EU_636108,13,Agricultural areas,Arable land,Permanently irrigated land,255-255-000,#FFFF00,ะ. สัวิวำ,811.63427734375,22,22,22
Stictoleptura picticornis,Coleoptera,Cerambycidae,25.45532,35.04405,,,,,,,,"242",,34.1491307250017,EU_644927,20,Agricultural areas,Heterogeneous agricultural areas,Complex cultivation patterns,255-230-077,#FFE64D,ะ. สัวิวำ,753.394714355469,23,33,22
Stictoleptura picticornis,Coleoptera,Cerambycidae,25.4623,35.1829,GR4320002,"DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI",2021/12/14,GR,B,,ะ. สัวิวำ,"212",,1830.04053768993,EU_636108,13,Agricultural areas,Arable land,Permanently irrigated land,255-255-000,#FFFF00,ะ. สัวิวำ,811.63427734375,22,22,22
Stictoleptura picticornis,Coleoptera,Cerambycidae,24.171,35.2972,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"312",,162.900332124995,EU_654081,24,Forest and semi natural areas,Forests,Coniferous forest,000-166-000,#00A600,ะ. สัวิวำ,895.505004882812,43,33,44
Stictoleptura picticornis,Coleoptera,Cerambycidae,24.1897,35.294,,,,,,,,"242",,101.320968904992,EU_641318,20,Agricultural areas,Heterogeneous agricultural areas,Complex cultivation patterns,255-230-077,#FFE64D,ะ. สัวิวำ,673.674621582031,22,22,22
Stictoleptura picticornis,Coleoptera,Cerambycidae,24.1067,35.3863,,,,,,,,"243",,114.715561135019,EU_645564,21,Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",230-204-077,#E6CC4D,ะ. สัวิวำ,384.262329101562,44,44,44
Stictoleptura picticornis,Coleoptera,Cerambycidae,24.1814,35.3032,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"324",,101.249158054972,EU_667238,29,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Transitional woodland-shrub,166-242-000,#A6F200,ะ. สัวิวำ,775.462585449219,33,33,33
Stictoleptura picticornis,Coleoptera,Cerambycidae,24.1745,35.2921,,,,,,,,"112",,32.154598260037,EU_630025,2,Artificial surfaces,Urban fabric,Discontinuous urban fabric,255-000-000,#FF0000,ะ. สัวิวำ,763.732177734375,43,33,44
Stictoleptura picticornis,Coleoptera,Cerambycidae,24.1108,35.2508,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"321",,13167.4076025997,EU_658510,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,1224.5859375,33,33,33
Stictoleptura picticornis,Coleoptera,Cerambycidae,25.4487,35.068,GR4310006,DIKTI: OMALOS VIANNOU (SYMI - OMALOS),2021/12/14,GR,B,,ะ. สัวิวำ,"323",,1125.98732291002,EU_662191,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1431.82946777344,33,33,33
Stictoleptura picticornis,Coleoptera,Cerambycidae,23.8104,35.3812,,,,,,,,"323",,6564.14123753495,EU_662318,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,655.756164550781,33,33,33
Stictoleptura picticornis,Coleoptera,Cerambycidae,25.5859,35.1535,GR4320002,"DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI",2021/12/14,GR,B,,ะ. สัวิวำ,"312",,193.215502214938,EU_656255,24,Forest and semi natural areas,Forests,Coniferous forest,000-166-000,#00A600,ะ. สัวิวำ,1082.52807617188,33,33,33
Stictoleptura picticornis,Coleoptera,Cerambycidae,23.8906,35.3247,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"211",,83.8116502549812,EU_634173,12,Agricultural areas,Arable land,Non-irrigated arable land,255-255-168,#FFFFA8,ะ. สัวิวำ,1054.16381835938,22,22,22
Stictoleptura slamai,Coleoptera,Cerambycidae,23.9915981,35.4855191,,,,,,,,"222",,376.109365974904,EU_636893,16,Agricultural areas,Permanent crops,Fruit trees and berry plantations,242-166-077,#F2A64D,ะ. สัวิวำ,42.6046943664551,11,11,11
Stictoleptura slamai,Coleoptera,Cerambycidae,23.9915981,35.4855191,,,,,,,,"222",,376.109365974904,EU_636893,16,Agricultural areas,Permanent crops,Fruit trees and berry plantations,242-166-077,#F2A64D,ะ. สัวิวำ,42.6046943664551,11,11,11
Stictoleptura slamai,Coleoptera,Cerambycidae,23.645027611,35.2919077240001,,,,,,,,"243",,90.0759285650055,EU_645339,21,Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",230-204-077,#E6CC4D,ะ. สัวิวำ,284.31103515625,24,44,22
Stictoleptura slamai,Coleoptera,Cerambycidae,23.645027611,35.2919077240001,,,,,,,,"243",,90.0759285650055,EU_645339,21,Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",230-204-077,#E6CC4D,ะ. สัวิวำ,284.31103515625,24,44,22
Stictoleptura slamai,Coleoptera,Cerambycidae,25.4487,35.068,GR4310006,DIKTI: OMALOS VIANNOU (SYMI - OMALOS),2021/12/14,GR,B,,ะ. สัวิวำ,"323",,1125.98732291002,EU_662191,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1431.82946777344,33,33,33
Stictoleptura slamai,Coleoptera,Cerambycidae,24.7778,35.1764,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"324",,415.494055325059,EU_667224,29,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Transitional woodland-shrub,166-242-000,#A6F200,ะ. สัวิวำ,968.918395996094,33,33,33
Stictoleptura slamai,Coleoptera,Cerambycidae,24.077789,35.284702,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"332",,3186.0592884301,EU_672274,31,Forest and semi natural areas,Open spaces with little or no vegetation,Bare rocks,204-204-204,#CCCCCC,ะ. สัวิวำ,1811.95727539062,33,33,33
Stosatea cretica,Diplopoda,Paradoxosomatidae,25.40785,35.05354,,,,,,,,"112",,26.161612015008,EU_630017,2,Artificial surfaces,Urban fabric,Discontinuous urban fabric,255-000-000,#FF0000,ะ. สัวิวำ,555.809875488281,11,11,11
Stosatea cretica,Diplopoda,Paradoxosomatidae,25.3728,34.9997,,,,,,,,"223",,33.3949409700121,EU_637238,17,Agricultural areas,Permanent crops,Olive groves,230-166-000,#E6A600,ะ. สัวิวำ,25.395393371582,0,0,0
Strigopteroides margotanae,Coleoptera,Buprestidae,23.63266,35.28369,,,,,,,,"223",,379.805274164989,EU_637263,17,Agricultural areas,Permanent crops,Olive groves,230-166-000,#E6A600,ะ. สัวิวำ,439.541961669922,33,33,33
Strigopteroides margotanae,Coleoptera,Buprestidae,23.68379,35.23355,,,,,,,,"112",,66.5996783900361,EU_629999,2,Artificial surfaces,Urban fabric,Discontinuous urban fabric,255-000-000,#FF0000,ะ. สัวิวำ,4.50736379623413,77,77,77
Strigopteroides margotanae,Coleoptera,Buprestidae,23.63266,35.28369,,,,,,,,"223",,379.805274164989,EU_637263,17,Agricultural areas,Permanent crops,Olive groves,230-166-000,#E6A600,ะ. สัวิวำ,439.541961669922,33,33,33
Strongylogaster cretensis,Hymenoptera,Tenthredinidae,23.8327043470001,35.3345796730001,,,,,,,,"323",,92.2481475249568,EU_662194,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,615.992004394531,33,33,33
Strongylogaster cretensis,Hymenoptera,Tenthredinidae,23.63266,35.28369,,,,,,,,"223",,379.805274164989,EU_637263,17,Agricultural areas,Permanent crops,Olive groves,230-166-000,#E6A600,ะ. สัวิวำ,439.541961669922,33,33,33
Strongylogaster cretensis,Hymenoptera,Tenthredinidae,24.25608,35.24769,GR4340012,ASFENDOU - KALLIKRATIS KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"242",,87.474288830005,EU_641279,20,Agricultural areas,Heterogeneous agricultural areas,Complex cultivation patterns,255-230-077,#FFE64D,ะ. สัวิวำ,751.123107910156,33,33,33
Strongylogaster cretensis,Hymenoptera,Tenthredinidae,23.9,35.33333,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"211",,243.460370204974,EU_634180,12,Agricultural areas,Arable land,Non-irrigated arable land,255-255-168,#FFFFA8,ะ. สัวิวำ,1053.55151367188,22,22,22
Strongylogaster cretensis,Hymenoptera,Tenthredinidae,23.962566661,35.385417821,,,,,,,,"223",,1609.09778461004,EU_637436,17,Agricultural areas,Permanent crops,Olive groves,230-166-000,#E6A600,ะ. สัวิวำ,549.808288574219,44,44,44
Strongylogaster cretensis,Hymenoptera,Tenthredinidae,23.837,35.328,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"312",,1921.62828373509,EU_654086,24,Forest and semi natural areas,Forests,Coniferous forest,000-166-000,#00A600,ะ. สัวิวำ,598.070739746094,33,33,33
Strongylogaster cretensis,Hymenoptera,Tenthredinidae,23.837,35.328,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"312",,1921.62828373509,EU_654086,24,Forest and semi natural areas,Forests,Coniferous forest,000-166-000,#00A600,ะ. สัวิวำ,598.070739746094,33,33,33
Strongylogaster cretensis,Hymenoptera,Tenthredinidae,23.93,35.477,GR4340006,LIMNI AGIAS โ€“ PLATANIAS โ€“ REMA KAI EKVOLI KERITI โ€“ KOILADA FASA,2021/12/14,GR,B,,ะ. สัวิวำ,"222",,2617.35908908509,EU_636894,16,Agricultural areas,Permanent crops,Fruit trees and berry plantations,242-166-077,#F2A64D,ะ. สัวิวำ,33.5358200073242,11,11,11
Strongylogaster cretensis,Hymenoptera,Tenthredinidae,24.453,35.295,,,,,,,,"243",,297.628402109986,EU_645495,21,Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",230-204-077,#E6CC4D,ะ. สัวิวำ,378.290130615234,33,33,33
Strongylogaster cretensis,Hymenoptera,Tenthredinidae,24.032,35.416,,,,,,,,"223",,1308.3385429152,EU_637483,17,Agricultural areas,Permanent crops,Olive groves,230-166-000,#E6A600,ะ. สัวิวำ,317.725128173828,44,44,44
Strongylogaster cretensis,Hymenoptera,Tenthredinidae,23.896,35.371,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"321",,1468.23416783469,EU_658519,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,878.834228515625,33,33,33
Strongylogaster cretensis,Hymenoptera,Tenthredinidae,24.97219,35.34695,,,,,,,,"223",,85.3256537100672,EU_637559,17,Agricultural areas,Permanent crops,Olive groves,230-166-000,#E6A600,ะ. สัวิวำ,400.259063720703,33,33,33
Strongylogaster cretensis,Hymenoptera,Tenthredinidae,23.8236111111111,35.3758333333333,,,,,,,,"243",,103.626687130014,EU_645473,21,Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",230-204-077,#E6CC4D,ะ. สัวิวำ,656.422180175781,33,33,33
Strongylogaster cretensis,Hymenoptera,Tenthredinidae,23.67,35.369,GR4340004,ELOS - TOPOLIA - SASALOS - AGIOS DIKAIOS,2021/12/14,GR,B,,ะ. สัวิวำ,"223",,218.074332994999,EU_637332,17,Agricultural areas,Permanent crops,Olive groves,230-166-000,#E6A600,ะ. สัวิวำ,430.694641113281,44,44,44
Strongylogaster cretensis,Hymenoptera,Tenthredinidae,23.98545848,35.4036793440001,,,,,,,,"112",,26.491311900041,EU_630048,2,Artificial surfaces,Urban fabric,Discontinuous urban fabric,255-000-000,#FF0000,ะ. สัวิวำ,588.263000488281,33,33,33
Strongylogaster cretensis,Hymenoptera,Tenthredinidae,23.6854760260001,35.4296393550001,GR4340004,ELOS - TOPOLIA - SASALOS - AGIOS DIKAIOS,2021/12/14,GR,B,,ะ. สัวิวำ,"223",,14437.59379415,EU_637564,17,Agricultural areas,Permanent crops,Olive groves,230-166-000,#E6A600,ะ. สัวิวำ,259.523101806641,24,44,22
Sunius diktianus,Coleoptera,Staphylinidae,25.4833333333333,35.1333333333333,GR4320002,"DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI",2021/12/14,GR,B,,ะ. สัวิวำ,"323",,10129.1506886845,EU_662525,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1217.98815917969,33,33,33
Sunius diktianus,Coleoptera,Staphylinidae,25.5758333333333,35.1327777777778,GR4320002,"DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI",2021/12/14,GR,B,,ะ. สัวิวำ,"243",,214.268747605115,EU_651473,21,Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",230-204-077,#E6CC4D,ะ. สัวิวำ,1168.85180664062,33,33,33
Sunius diktianus,Coleoptera,Staphylinidae,25.445,35.2105555555556,GR4320002,"DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI",2021/12/14,GR,B,,ะ. สัวิวำ,"223",,71.0059540549505,EU_637470,17,Agricultural areas,Permanent crops,Olive groves,230-166-000,#E6A600,ะ. สัวิวำ,544.506713867188,44,44,44
Sunius diktianus,Coleoptera,Staphylinidae,25.481111,35.137778,GR4320002,"DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI",2021/12/14,GR,B,,ะ. สัวิวำ,"323",,10129.1506886845,EU_662525,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1136.60217285156,33,33,33
Sunius thripticus,Coleoptera,Staphylinidae,25.9458333333333,35.0869444444444,,,,,,,,"223",,1763.58835957495,EU_637454,17,Agricultural areas,Permanent crops,Olive groves,230-166-000,#E6A600,ะ. สัวิวำ,299.438842773438,33,33,33
Sunius thripticus,Coleoptera,Staphylinidae,25.8827777777778,35.0877777777778,GR4320005,OROS THRYPTIS KAI GYRO PERIOCHI,2021/12/14,GR,B,,ะ. สัวิวำ,"323",,1379.96816323013,EU_662381,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,1139.95593261719,33,33,33
Sunius thripticus,Coleoptera,Staphylinidae,25.8780555555556,35.0927777777778,GR4320005,OROS THRYPTIS KAI GYRO PERIOCHI,2021/12/14,GR,B,,ะ. สัวิวำ,"243",,164.350589610002,EU_651468,21,Agricultural areas,Heterogeneous agricultural areas,"Land principally occupied by agriculture, with significant areas of natural vegetation",230-204-077,#E6CC4D,ะ. สัวิวำ,975.803039550781,33,33,33
Tapinopterus creticus,Coleoptera,Carabidae,24.1695,35.2937,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"312",,162.900332124995,EU_654081,24,Forest and semi natural areas,Forests,Coniferous forest,000-166-000,#00A600,ะ. สัวิวำ,867.606506347656,33,33,33
Tapinopterus creticus,Coleoptera,Carabidae,24.2096,35.3162,,,,,,,,"312",,80.4237765400179,EU_654088,24,Forest and semi natural areas,Forests,Coniferous forest,000-166-000,#00A600,ะ. สัวิวำ,599.018615722656,33,33,33
Tapinopterus creticus,Coleoptera,Carabidae,24.9658,35.3501,,,,,,,,"323",,36760.9252602249,EU_662533,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,408.216461181641,44,44,44
Tapinopterus creticus,Coleoptera,Carabidae,24.098,35.2501,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"312",,1020.08441758486,EU_654068,24,Forest and semi natural areas,Forests,Coniferous forest,000-166-000,#00A600,ะ. สัวิวำ,1231.96447753906,33,33,33
Tapinopterus creticus,Coleoptera,Carabidae,25.0924,34.9529,GR4310005,ASTEROUSIA (KOFINAS),2021/12/14,GR,B,,ะ. สัวิวำ,"323",,731.809316050105,EU_662052,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,601.796081542969,33,33,33
Tapinopterus creticus,Coleoptera,Carabidae,24.1695,35.2937,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"312",,162.900332124995,EU_654081,24,Forest and semi natural areas,Forests,Coniferous forest,000-166-000,#00A600,ะ. สัวิวำ,867.606506347656,33,33,33
Tapinopterus creticus,Coleoptera,Carabidae,23.9152,35.3579,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"324",,1252.77265103518,EU_667271,29,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Transitional woodland-shrub,166-242-000,#A6F200,ะ. สัวิวำ,1170.0009765625,33,33,33
Tapinopterus creticus,Coleoptera,Carabidae,24.7568,35.2106,GR4330005,"OROS IDI (VORIZIA, GERANOI, KALI MADARA)",2021/12/14,GR,B,,ะ. สัวิวำ,"321",,153.43271772001,EU_658443,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,1564.09436035156,33,33,33
Tapinopterus creticus,Coleoptera,Carabidae,24.4725,35.1518,,,,,,,,,,,,,,,,,,,20.3826751708984,33,33,33
Tapinopterus creticus,Coleoptera,Carabidae,24.3097,35.3093,GR4340010,DRAPANO (VOREIOANATOLIKES AKTES) โ€“ PARALIA GEORGIOUPOLIS โ€“ LIMNI KOURNA - SPILAIO PSIMAKI,2021/12/14,GR,B,,ะ. สัวิวำ,"311",,131.816263984986,EU_652001,23,Forest and semi natural areas,Forests,Broad-leaved forest,128-255-000,#80FF00,ะ. สัวิวำ,234.984313964844,44,44,44
Tapinopterus creticus,Coleoptera,Carabidae,24.2096,35.3162,,,,,,,,"312",,80.4237765400179,EU_654088,24,Forest and semi natural areas,Forests,Coniferous forest,000-166-000,#00A600,ะ. สัวิวำ,599.018615722656,33,33,33
Tapinopterus creticus,Coleoptera,Carabidae,24.1695,35.2937,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"312",,162.900332124995,EU_654081,24,Forest and semi natural areas,Forests,Coniferous forest,000-166-000,#00A600,ะ. สัวิวำ,867.606506347656,33,33,33
Tapinopterus creticus,Coleoptera,Carabidae,24.3097,35.3093,GR4340010,DRAPANO (VOREIOANATOLIKES AKTES) โ€“ PARALIA GEORGIOUPOLIS โ€“ LIMNI KOURNA - SPILAIO PSIMAKI,2021/12/14,GR,B,,ะ. สัวิวำ,"311",,131.816263984986,EU_652001,23,Forest and semi natural areas,Forests,Broad-leaved forest,128-255-000,#80FF00,ะ. สัวิวำ,234.984313964844,44,44,44
Tapinopterus creticus,Coleoptera,Carabidae,25.1146,35.2423,,,,,,,,"242",,73.6041230150339,EU_641424,20,Agricultural areas,Heterogeneous agricultural areas,Complex cultivation patterns,255-230-077,#FFE64D,ะ. สัวิวำ,197.975250244141,22,22,22
Tapinopterus creticus,Coleoptera,Carabidae,24.098,35.2501,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"312",,1020.08441758486,EU_654068,24,Forest and semi natural areas,Forests,Coniferous forest,000-166-000,#00A600,ะ. สัวิวำ,1231.96447753906,33,33,33
Tapinopterus creticus,Coleoptera,Carabidae,24.1942,35.3188,,,,,,,,"324",,216.422059754999,EU_667270,29,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Transitional woodland-shrub,166-242-000,#A6F200,ะ. สัวิวำ,518.690124511719,33,33,33
Tapinopterus creticus,Coleoptera,Carabidae,24.054,35.2791,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"333",,1628.39889668985,EU_672532,32,Forest and semi natural areas,Open spaces with little or no vegetation,Sparsely vegetated areas,204-255-204,#CCFFCC,ะ. สัวิวำ,2332.14086914062,33,33,33
Tapinopterus creticus,Coleoptera,Carabidae,24.2096,35.3162,,,,,,,,"312",,80.4237765400179,EU_654088,24,Forest and semi natural areas,Forests,Coniferous forest,000-166-000,#00A600,ะ. สัวิวำ,599.018615722656,33,33,33
Tapinopterus creticus,Coleoptera,Carabidae,24.4615,35.3157,,,,,,,,"223",,442.931764369968,EU_637424,17,Agricultural areas,Permanent crops,Olive groves,230-166-000,#E6A600,ะ. สัวิวำ,363.274749755859,23,33,22
Tapinopterus creticus,Coleoptera,Carabidae,24.0797,35.3767,,,,,,,,"312",,153.049640794996,EU_654099,24,Forest and semi natural areas,Forests,Coniferous forest,000-166-000,#00A600,ะ. สัวิวำ,746.230590820312,33,33,33
Tapinopterus creticus,Coleoptera,Carabidae,24.3097,35.3093,GR4340010,DRAPANO (VOREIOANATOLIKES AKTES) โ€“ PARALIA GEORGIOUPOLIS โ€“ LIMNI KOURNA - SPILAIO PSIMAKI,2021/12/14,GR,B,,ะ. สัวิวำ,"311",,131.816263984986,EU_652001,23,Forest and semi natural areas,Forests,Broad-leaved forest,128-255-000,#80FF00,ะ. สัวิวำ,234.984313964844,44,44,44
Tapinopterus creticus,Coleoptera,Carabidae,23.8482,35.3105,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"312",,1921.62828373509,EU_654086,24,Forest and semi natural areas,Forests,Coniferous forest,000-166-000,#00A600,ะ. สัวิวำ,1077.01965332031,33,33,33
Tapinopterus creticus,Coleoptera,Carabidae,24.0844,35.2422,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"321",,13167.4076025997,EU_658510,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,864.060302734375,33,33,33
Tapinopterus creticus,Coleoptera,Carabidae,24.1695,35.2937,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"312",,162.900332124995,EU_654081,24,Forest and semi natural areas,Forests,Coniferous forest,000-166-000,#00A600,ะ. สัวิวำ,867.606506347656,33,33,33
Tapinopterus creticus,Coleoptera,Carabidae,25.5993,35.3112,,,,,,,,"323",,376.08983330511,EU_662538,28,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Sclerophyllous vegetation,166-230-077,#A6E64D,ะ. สัวิวำ,304.520202636719,33,33,33
Tapinopterus creticus,Coleoptera,Carabidae,24.4725,35.1518,,,,,,,,,,,,,,,,,,,20.3826751708984,33,33,33
Tapinopterus creticus,Coleoptera,Carabidae,24.0844,35.2422,GR4340008,LEFKA ORI KAI PARAKTIA ZONI,2021/12/14,GR,B,,ะ. สัวิวำ,"321",,13167.4076025997,EU_658510,26,Forest and semi natural areas,Scrub and/or herbaceous vegetation associations,Natural grasslands,204-242-077,#CCF24D,ะ. สัวิวำ,864.060302734375,33,33,33
