assessmentId,scientificName,internalTaxonId,doi
528639,Scarabaeus rixosus,137652,https://dx.doi.org/10.2305/IUCN.UK.2013-2.RLTS.T137652A528639.en
528667,Canthidium magnum,137654,https://dx.doi.org/10.2305/IUCN.UK.2014-1.RLTS.T137654A528667.en
528765,Canthidium flavum,137656,https://dx.doi.org/10.2305/IUCN.UK.2014-1.RLTS.T137656A528765.en
528801,Anomiopus birai,137659,https://dx.doi.org/10.2305/IUCN.UK.2014-1.RLTS.T137659A528801.en
528815,Ateuchus ambiguus,137660,https://dx.doi.org/10.2305/IUCN.UK.2013-2.RLTS.T137660A528815.en
528843,Uroxys lojanus,137662,https://dx.doi.org/10.2305/IUCN.UK.2014-1.RLTS.T137662A528843.en
528871,Onitis robustus,137664,https://dx.doi.org/10.2305/IUCN.UK.2013-2.RLTS.T137664A528871.en
528899,Canthon heyrovskyi,137666,https://dx.doi.org/10.2305/IUCN.UK.2014-1.RLTS.T137666A528899.en
528913,Holocephalus sculptus,137667,https://dx.doi.org/10.2305/IUCN.UK.2013-2.RLTS.T137667A528913.en
528983,Onthophagus bindaree,137672,https://dx.doi.org/10.2305/IUCN.UK.2013-1.RLTS.T137672A528983.en
529025,Caccobius nigritulus,137675,https://dx.doi.org/10.2305/IUCN.UK.2013-2.RLTS.T137675A529025.en
