assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
49255933,49254454,Libellula herculea,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Libellula,herculea,,,,"Karsch, 1889",Least Concern,,3.1,Unknown,Global
49255937,49254374,Macrothemis declivata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Macrothemis,declivata,,,,"Calvert, 1909",Least Concern,,3.1,Unknown,Global
49255941,49254540,Macrothemis extensa,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Macrothemis,extensa,,,,"Ris, 1913",Least Concern,,3.1,Unknown,Global
49255945,49254238,Macrothemis imitans,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Macrothemis,imitans,,,,"Karsch, 1890",Least Concern,,3.1,Stable,Global
49255949,49254678,Macrothemis mortoni,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Macrothemis,mortoni,,,,"Ris, 1913",Data Deficient,,3.1,Unknown,Global
49255953,49254366,Macrothemis musiva,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Macrothemis,musiva,,,,"Calvert, 1898",Least Concern,,3.1,Unknown,Global
49255957,49254427,Macrothemis polyneura,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Macrothemis,polyneura,,,,"Ris, 1913",Data Deficient,,3.1,Unknown,Global
49255961,49254669,Macrothemis pseudimitans,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Macrothemis,pseudimitans,,,,"Calvert, 1898",Least Concern,,3.1,Stable,Global
49255965,49254608,Macrothemis tessellata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Macrothemis,tessellata,,,,"(Burmeister, 1839)",Least Concern,,3.1,Unknown,Global
49255969,49254271,Miathyria simplex,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Miathyria,simplex,,,,"(Rambur, 1842)",Least Concern,,3.1,Unknown,Global
49255973,49254699,Micrathyria aequalis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Micrathyria,aequalis,,,,"(Hagen, 1861)",Least Concern,,3.1,Stable,Global
49255977,49254690,Micrathyria dictynna,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Micrathyria,dictynna,,,,"Ris, 1919",Least Concern,,3.1,Unknown,Global
49255981,49254518,Micrathyria dido,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Micrathyria,dido,,,,"Ris, 1911",Least Concern,,3.1,Unknown,Global
49255985,49254614,Micrathyria didyma,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Micrathyria,didyma,,,,"(Selys in Sagra, 1857)",Least Concern,,3.1,Stable,Global
49255989,49254342,Micrathyria dythemoides,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Micrathyria,dythemoides,,,,"Calvert, 1909",Data Deficient,,3.1,Unknown,Global
49255993,49254290,Micrathyria hypodidyma,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Micrathyria,hypodidyma,,,,"Calvert, 1906",Least Concern,,3.1,Stable,Global
49255997,49254532,Micrathyria iheringi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Micrathyria,iheringi,,,,"Santos, 1946",Least Concern,,3.1,Unknown,Global
49256001,49254397,Micrathyria laevigata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Micrathyria,laevigata,,,,"Calvert, 1909",Least Concern,,3.1,Unknown,Global
49256005,49254638,Micrathyria mengeri,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Micrathyria,mengeri,,,,"Ris, 1919",Least Concern,,3.1,Unknown,Global
49256009,49254658,Micrathyria occipita,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Micrathyria,occipita,,,,"Westfall, 1992",Least Concern,,3.1,Unknown,Global
49256013,49254621,Micrathyria ocellata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Micrathyria,ocellata,,,,"Martin, 1897",Least Concern,,3.1,Unknown,Global
49256017,49254632,Micrathyria pseudeximia,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Micrathyria,pseudeximia,,,,"Westfall, 1992",Least Concern,,3.1,Unknown,Global
49256021,49254572,Micrathyria romani,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Micrathyria,romani,,,,"Sjöstedt, 1918",Least Concern,,3.1,Unknown,Global
49256025,49254289,Micrathyria sympriona,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Micrathyria,sympriona,,,,"Tennessen, 2000",Least Concern,,3.1,Unknown,Global
49256029,49254624,Micrathyria ungulata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Micrathyria,ungulata,,,,"Förster, 1907",Least Concern,,3.1,Unknown,Global
49256033,49254553,Micrathyria venezuelae,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Micrathyria,venezuelae,,,,"De Marmels, 1989",Least Concern,,3.1,Unknown,Global
49256037,49254475,Misagria parana,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Misagria,parana,,,,"Kirby, 1889",Least Concern,,3.1,Unknown,Global
49256041,49254657,Nephepeltia aequisetis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Nephepeltia,aequisetis,,,,"Calvert, 1909",Least Concern,,3.1,Unknown,Global
49256045,49254445,Nephepeltia flavifrons,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Nephepeltia,flavifrons,,,,"(Karsch, 1889)",Least Concern,,3.1,Unknown,Global
49256049,49254622,Oligoclada heliophila,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Oligoclada,heliophila,,,,"Borror, 1931",Vulnerable,"B2ab(ii,iii,iv)",3.1,Unknown,Global
49256053,49254480,Oligoclada pachystigma,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Oligoclada,pachystigma,,,,"Karsch, 1890",Least Concern,,3.1,Unknown,Global
49256057,49254564,Oligoclada rhea,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Oligoclada,rhea,,,,"Ris, 1911",Least Concern,,3.1,Unknown,Global
49256061,49254716,Oligoclada stenoptera,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Oligoclada,stenoptera,,,,"Borror, 1931",Least Concern,,3.1,Unknown,Global
49256065,49254616,Oligoclada sylvia,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Oligoclada,sylvia,,,,"(Kirby, 1889)",Least Concern,,3.1,Unknown,Global
49256069,49254544,Oligoclada teretidentis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Oligoclada,teretidentis,,,,"Rehn, 2003",Least Concern,,3.1,Unknown,Global
49256073,49254257,Oligoclada umbricola,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Oligoclada,umbricola,,,,"Borror, 1931",Least Concern,,3.1,Unknown,Global
49256077,49254254,Oligoclada walkeri,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Oligoclada,walkeri,,,,"Geijskes, 1931",Least Concern,,3.1,Unknown,Global
49256081,49254502,Orthemis aciculata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Orthemis,aciculata,,,,"von Ellenrieder, 2012",Least Concern,,3.1,Unknown,Global
49256085,49254554,Orthemis aequilibris,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Orthemis,aequilibris,,,,"Calvert, 1909",Least Concern,,3.1,Unknown,Global
49256089,49254578,Orthemis attenuata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Orthemis,attenuata,,,,"(Erichson, 1848)",Least Concern,,3.1,Unknown,Global
49256093,49254439,Orthemis cinnamomea,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Orthemis,cinnamomea,,,,"von Ellenrieder, 2009",Least Concern,,3.1,Unknown,Global
49256097,49254557,Orthemis coracina,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Orthemis,coracina,,,,"von Ellenrieder, 2009",Least Concern,,3.1,Unknown,Global
49256101,49254489,Orthemis cultriformis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Orthemis,cultriformis,,,,"Calvert, 1899",Least Concern,,3.1,Unknown,Global
49256105,49254394,Orthemis discolor,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Orthemis,discolor,,,,"(Burmeister, 1839)",Least Concern,,3.1,Stable,Global
49256109,49254691,Orthemis faaseni,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Orthemis,faaseni,,,,"von Ellenrieder, 2012",Endangered,B1ab(iii),3.1,Unknown,Global
49256113,49254479,Orthemis flavopicta,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Orthemis,flavopicta,,,,"Kirby, 1889",Least Concern,,3.1,Unknown,Global
49256117,49254308,Orthemis harpago,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Orthemis,harpago,,,,"von Ellenrieder, 2009",Least Concern,,3.1,Unknown,Global
49256121,49254357,Orthemis paulsoni,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Orthemis,paulsoni,,,,"von Ellenrieder, 2012",Least Concern,,3.1,Unknown,Global
49256125,49254422,Orthemis schmidti,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Orthemis,schmidti,,,,"Buchholz, 1950",Least Concern,,3.1,Unknown,Global
49256129,49254292,Orthemis sulphurata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Orthemis,sulphurata,,,,"Hagen, 1868",Least Concern,,3.1,Unknown,Global
49256133,49254654,Orthemis tambopatae,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Orthemis,tambopatae,,,,"von Ellenrieder, 2009",Least Concern,,3.1,Unknown,Global
49256137,49254236,Orthemis teres,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Orthemis,teres,,,,"von Ellenrieder, 2012",Data Deficient,,3.1,Unknown,Global
49256145,49254264,Perithemis bella,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Perithemis,bella,,,,"Kirby, 1889",Least Concern,,3.1,Unknown,Global
49256149,49254629,Perithemis mooma,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Perithemis,mooma,,,,"Kirby, 1889",Least Concern,,3.1,Stable,Global
49256153,49254545,Perithemis thais,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Perithemis,thais,,,,"Kirby, 1889",Least Concern,,3.1,Unknown,Global
49256157,49254492,Rhodopygia pruinosa,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Rhodopygia,pruinosa,,,,"Buchholz, 1953",Least Concern,,3.1,Unknown,Global
49256161,49254529,Sympetrum gilvum,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Sympetrum,gilvum,,,,"(Selys, 1884)",Least Concern,,3.1,Stable,Global
49256165,49254698,Tauriphila argo,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Tauriphila,argo,,,,"(Hagen, 1869)",Least Concern,,3.1,Stable,Global
49256169,49254390,Tauriphila australis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Tauriphila,australis,,,,"(Hagen, 1867)",Least Concern,,3.1,Stable,Global
49256173,49254734,Tauriphila risi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Tauriphila,risi,,,,"Martin, 1896",Least Concern,,3.1,Stable,Global
49256177,49254464,Tholymis citrina,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Tholymis,citrina,,,,"Hagen, 1867",Least Concern,,3.1,Stable,Global
49256181,49254723,Tramea abdominalis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Tramea,abdominalis,,,,"(Rambur, 1842)",Least Concern,,3.1,Stable,Global
49256185,49254615,Tramea binotata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Tramea,binotata,,,,"(Rambur, 1842)",Least Concern,,3.1,Stable,Global
49256189,49254493,Tramea cophysa,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Tramea,cophysa,,,,"Hagen, 1867",Least Concern,,3.1,Stable,Global
49256193,49254381,Uracis fastigiata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Uracis,fastigiata,,,,"(Burmeister, 1839)",Least Concern,,3.1,Unknown,Global
49256197,49254310,Uracis imbuta,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Uracis,imbuta,,,,"(Burmeister, 1839)",Least Concern,,3.1,Unknown,Global
49256201,49254333,Uracis infumata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Uracis,infumata,,,,"(Rambur, 1842)",Least Concern,,3.1,Unknown,Global
49256205,49254313,Uracis ovipositrix,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Uracis,ovipositrix,,,,"Calvert, 1909",Least Concern,,3.1,Unknown,Global
49256209,49254563,Uracis reducta,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Uracis,reducta,,,,"Fraser, 1946",Data Deficient,,3.1,Unknown,Global
49256213,49254642,Uracis siemensi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Uracis,siemensi,,,,"Kirby, 1897",Least Concern,,3.1,Unknown,Global
49256217,49254508,Zenithoptera lanei,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Zenithoptera,lanei,,,,"Santos, 1941",Least Concern,,3.1,Unknown,Global
49256221,49254530,Archaeopodagrion armatum,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PHILOGENIIDAE,Archaeopodagrion,armatum,,,,"Tennessen & Johnson, 2010",Least Concern,,3.1,Unknown,Global
49256225,49254301,Archaeopodagrion bicorne,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PHILOGENIIDAE,Archaeopodagrion,bicorne,,,,"Kennedy, 1939",Least Concern,,3.1,Unknown,Global
49256229,49254410,Heteragrion aequatoriale,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,HETERAGRIONIDAE,Heteragrion,aequatoriale,,,,"Selys, 1886",Least Concern,,3.1,Unknown,Global
49256233,49254626,Heteragrion angustipenne,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,HETERAGRIONIDAE,Heteragrion,angustipenne,,,,"Selys, 1886",Least Concern,,3.1,Unknown,Global
49256237,49254668,Heteragrion bariai,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,HETERAGRIONIDAE,Heteragrion,bariai,,,,"De Marmels, 1989",Least Concern,,3.1,Unknown,Global
49256241,49254468,Heteragrion bickorum,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,HETERAGRIONIDAE,Heteragrion,bickorum,,,,"Daigle, 2005",Least Concern,,3.1,Unknown,Global
49256245,49254701,Heteragrion cooki,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,HETERAGRIONIDAE,Heteragrion,cooki,,,,"Daigle & Tennessen, 2000",Least Concern,,3.1,Unknown,Global
49256249,49254269,Heteragrion icterops,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,HETERAGRIONIDAE,Heteragrion,icterops,,,,"Selys, 1862",Least Concern,,3.1,Unknown,Global
49256253,49254555,Heteragrion inca,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,HETERAGRIONIDAE,Heteragrion,inca,,,,"Calvert, 1909",Least Concern,,3.1,Unknown,Global
49256257,49254547,Heteragrion mitratum,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,HETERAGRIONIDAE,Heteragrion,mitratum,,,,"Williamson, 1919",Least Concern,,3.1,Unknown,Global
49256265,49254609,Heteropodagrion croizati,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,MEGAPODAGRIONIDAE,Heteropodagrion,croizati,,,,"Perez-Gutierrez & Montes-Fontalvo, 2011",Least Concern,,3.1,Unknown,Global
49256269,49254451,Heteropodagrion superbum,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,MEGAPODAGRIONIDAE,Heteropodagrion,superbum,,,,"Ris, 1918",Least Concern,,3.1,Unknown,Global
49256273,49254611,Megapodagrion megalopus,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,MEGAPODAGRIONIDAE,Megapodagrion,megalopus,,,,"(Selys, 1862)",Least Concern,,3.1,Unknown,Global
49256277,49254487,Philogenia berenice,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PHILOGENIIDAE,Philogenia,berenice,,,,"Higgins, 1901",Data Deficient,,3.1,Unknown,Global
49256281,49254661,Philogenia compressa,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PHILOGENIIDAE,Philogenia,compressa,,,,"Dunkle, 1990",Data Deficient,,3.1,Unknown,Global
49256285,49254412,Philogenia cristalina,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PHILOGENIIDAE,Philogenia,cristalina,,,,"Calvert, 1924",Vulnerable,B1ab(iii),3.1,Unknown,Global
49256289,49254355,Philogenia ebona,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PHILOGENIIDAE,Philogenia,ebona,,,,"Dunkle, 1986",Data Deficient,,3.1,Unknown,Global
49256293,49254375,Philogenia elisabeta,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PHILOGENIIDAE,Philogenia,elisabeta,,,,"Calvert, 1924",Least Concern,,3.1,Unknown,Global
49256297,49254659,Philogenia helena,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PHILOGENIIDAE,Philogenia,helena,,,,"Hagen, 1869",Near Threatened,,3.1,Unknown,Global
49256301,49254354,Philogenia iquita,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PHILOGENIIDAE,Philogenia,iquita,,,,"Dunkle, 1990",Data Deficient,,3.1,Unknown,Global
49256305,49254713,Philogenia macuma,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PHILOGENIIDAE,Philogenia,macuma,,,,"Dunkle, 1986",Least Concern,,3.1,Unknown,Global
49256309,49254455,Philogenia mangosisa,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PHILOGENIIDAE,Philogenia,mangosisa,,,,"Bick & Bick, 1988",Least Concern,,3.1,Unknown,Global
49256313,49254670,Philogenia minteri,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PHILOGENIIDAE,Philogenia,minteri,,,,"Dunkle, 1986",Least Concern,,3.1,Unknown,Global
49256317,49254398,Philogenia monotis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PHILOGENIIDAE,Philogenia,monotis,,,,"(Kennedy, 1941)",Endangered,"B1ab(i,iii,iv)",3.1,Unknown,Global
49256321,49254371,Philogenia peruviana,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PHILOGENIIDAE,Philogenia,peruviana,,,,"Bick & Bick, 1988",Data Deficient,,3.1,Unknown,Global
49256325,49254336,Philogenia raphaella,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PHILOGENIIDAE,Philogenia,raphaella,,,,"Selys, 1886",Data Deficient,,3.1,Unknown,Global
49256329,49254613,Philogenia schmidti,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PHILOGENIIDAE,Philogenia,schmidti,,,,"Ris, 1918",Data Deficient,,3.1,Unknown,Global
49256337,49254686,Philogenia umbrosa,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PHILOGENIIDAE,Philogenia,umbrosa,,,,"Ris, 1918",Data Deficient,,3.1,Unknown,Global
49256341,49254543,Teinopodagrion caquetanum,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,MEGAPODAGRIONIDAE,Teinopodagrion,caquetanum,,,,"De Marmels, 2001",Least Concern,,3.1,Unknown,Global
49256345,49254458,Teinopodagrion chinchaysuyum,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,MEGAPODAGRIONIDAE,Teinopodagrion,chinchaysuyum,,,,"De Marmels, 2001",Least Concern,,3.1,Unknown,Global
49256349,49254577,Teinopodagrion croizati,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,MEGAPODAGRIONIDAE,Teinopodagrion,croizati,,,,"De Marmels, 2002",Least Concern,,3.1,Unknown,Global
49256353,49254640,Teinopodagrion decipiens,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,MEGAPODAGRIONIDAE,Teinopodagrion,decipiens,,,,"De Marmels, 2001",Least Concern,,3.1,Unknown,Global
49256357,49254595,Teinopodagrion depressum,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,MEGAPODAGRIONIDAE,Teinopodagrion,depressum,,,,"De Marmels, 2001",Least Concern,,3.1,Unknown,Global
49256361,49254402,Teinopodagrion eretes,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,MEGAPODAGRIONIDAE,Teinopodagrion,eretes,,,,"De Marmels, 2001",Least Concern,,3.1,Unknown,Global
49256369,49254326,Teinopodagrion mercenarium,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,MEGAPODAGRIONIDAE,Teinopodagrion,mercenarium,,,,"(Hagen, 1869)",Least Concern,,3.1,Unknown,Global
49256373,49254430,Teinopodagrion muzanum,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,MEGAPODAGRIONIDAE,Teinopodagrion,muzanum,,,,"(Navás, 1934)",Data Deficient,,3.1,Unknown,Global
49256377,49254457,Teinopodagrion nebulosum,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,MEGAPODAGRIONIDAE,Teinopodagrion,nebulosum,,,,"(Selys, 1886)",Least Concern,,3.1,Unknown,Global
49256381,49254537,Teinopodagrion oscillans,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,MEGAPODAGRIONIDAE,Teinopodagrion,oscillans,,,,"(Selys, 1862)",Least Concern,,3.1,Unknown,Global
49256385,49254528,Teinopodagrion schiessi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,MEGAPODAGRIONIDAE,Teinopodagrion,schiessi,,,,"De Marmels, 2001",Least Concern,,3.1,Unknown,Global
49256389,49254424,Teinopodagrion setigerum,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,MEGAPODAGRIONIDAE,Teinopodagrion,setigerum,,,,"(Selys, 1886)",Least Concern,,3.1,Unknown,Global
49256393,49254498,Teinopodagrion temporale,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,MEGAPODAGRIONIDAE,Teinopodagrion,temporale,,,,"(Selys, 1862)",Vulnerable,B1ab(iii),3.1,Unknown,Global
49256397,49254636,Teinopodagrion vallenatum,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,MEGAPODAGRIONIDAE,Teinopodagrion,vallenatum,,,,"De Marmels, 2001",Near Threatened,,3.1,Unknown,Global
49256401,49254378,Teinopodagrion venale,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,MEGAPODAGRIONIDAE,Teinopodagrion,venale,,,,"(Hagen in Selys, 1862)",Least Concern,,3.1,Unknown,Global
49256405,49254462,Teinopodagrion waynu,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,MEGAPODAGRIONIDAE,Teinopodagrion,waynu,,,,"De Marmels, 2001",Data Deficient,,3.1,Unknown,Global
49256409,49254311,Teinopodagrion yunka,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,MEGAPODAGRIONIDAE,Teinopodagrion,yunka,,,,"De Marmels, 2001",Least Concern,,3.1,Unknown,Global
49256413,49254705,Perissolestes castor,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PERILESTIDAE,Perissolestes,castor,,,,"(Kennedy, 1937)",Data Deficient,,3.1,Unknown,Global
49256417,49254365,Perissolestes klugi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PERILESTIDAE,Perissolestes,klugi,,,,"Kennedy, 1941",Data Deficient,,3.1,Unknown,Global
49256421,49254240,Perissolestes magdalenae,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PERILESTIDAE,Perissolestes,magdalenae,,,,"(Williamson & Williamson, 1924)",Least Concern,,3.1,Unknown,Global
49256425,49254335,Perissolestes paprzyckii,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PERILESTIDAE,Perissolestes,paprzyckii,,,,"Kennedy, 1941",Data Deficient,,3.1,Unknown,Global
49256429,49254327,Perissolestes remus,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PERILESTIDAE,Perissolestes,remus,,,,"Kennedy, 1941",Critically Endangered,"B2ab(iii,iv,v)",3.1,Unknown,Global
49256433,49254358,Perissolestes romulus,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PERILESTIDAE,Perissolestes,romulus,,,,"Kennedy, 1941",Least Concern,,3.1,Unknown,Global
49256437,49254526,Palaemnema abbreviata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYSTICTIDAE,Palaemnema,abbreviata,,,,"Kennedy, 1938",Least Concern,,3.1,Unknown,Global
49256441,49254323,Palaemnema apicalis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYSTICTIDAE,Palaemnema,apicalis,,,,"Navás, 1924",Data Deficient,,3.1,Unknown,Global
49256445,49254429,Palaemnema azupizui,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYSTICTIDAE,Palaemnema,azupizui,,,,"Calvert, 1931",Data Deficient,,3.1,Unknown,Global
49256449,49254708,Palaemnema brucelli,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYSTICTIDAE,Palaemnema,brucelli,,,,"Kennedy, 1938",Least Concern,,3.1,Unknown,Global
49256453,49254510,Palaemnema clementia,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYSTICTIDAE,Palaemnema,clementia,,,,"Selys, 1886",Least Concern,,3.1,Unknown,Global
49256457,49254356,Palaemnema croceicauda,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYSTICTIDAE,Palaemnema,croceicauda,,,,"Calvert, 1931",Critically Endangered,"B2ab(i,ii,iii,iv,v)",3.1,Unknown,Global
49256461,49254682,Palaemnema edmondi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYSTICTIDAE,Palaemnema,edmondi,,,,"Calvert, 1931",Critically Endangered,B2ab(iii),3.1,Unknown,Global
49256465,49254435,Palaemnema martini,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYSTICTIDAE,Palaemnema,martini,,,,"Cowley, 1934",Data Deficient,,3.1,Unknown,Global
49256469,49254275,Palaemnema melanocauda,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYSTICTIDAE,Palaemnema,melanocauda,,,,"Kennedy, 1942",Data Deficient,,3.1,Unknown,Global
