internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
68469184,Steropleurus pseudolus,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETTIGONIIDAE,Steropleurus,pseudolus,,,,,"(Bolívar, 1878)",
68469192,Steropleurus recticarinatus,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETTIGONIIDAE,Steropleurus,recticarinatus,,,,,"(Llorente del Moral, 1980)",
68469221,Synephippius obvius,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETTIGONIIDAE,Synephippius,obvius,,,,,"(Navás, 1904)","This species was moved from the genus <em>Callicrania </em>Bolívar, 1898 by Barat (2007)."
68485030,Tettigonia hispanica,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETTIGONIIDAE,Tettigonia,hispanica,,,,,"(Bolívar, 1893)",
59808,Agriocnemis zerafica,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Agriocnemis,zerafica,,,,,"Le Roi, 1915",
68485071,Thyreonotus bidens,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETTIGONIIDAE,Thyreonotus,bidens,,,,,"(Bolívar, 1887)",
68486168,Uromenus rugosicollis,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETTIGONIIDAE,Uromenus,rugosicollis,,,,,"(Serville, 1838)",
68486527,Zeuneriana burriana,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETTIGONIIDAE,Zeuneriana,burriana,,,,,"(Uvarov, 1935)",
158607,Azuragrion buchholzi,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Azuragrion,buchholzi,,,,,"(Pinhey, 1971)",
60286,Azuragrion granti,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Azuragrion,granti,,,,,"(McLachlan, 1903)",
59819,Azuragrion nigridorsum,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Azuragrion,nigridorsum,,,,,"(Selys, 1876)",This species potentially requires further investigation as there are discontinuities in habitat and behaviour across its range.
184209,Azuragrion somalicum,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Azuragrion,somalicum,,,,,"(Longfield, 1931)",
59820,Azuragrion vansomereni,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Azuragrion,vansomereni,,,,,"(Pinhey, 1956)",<em>Enallagma vansomereni </em>is a synonym.<em><br/></em>
59699,Ceriagrion annulatum,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ceriagrion,annulatum,,,,,"Fraser, 1955","Previously listed as <em>Argiocnemis umbargae</em> Pinhey 1970, which is a synonym of the widespread <em>Ceriagrion annulatum</em> (Dijkstra unpublished)."
59826,Ceriagrion bakeri,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ceriagrion,bakeri,,,,,"Fraser, 1941",
169208,Ceriagrion citrinum,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ceriagrion,citrinum,,,,,"Campion, 1914",Taxonomy is clarified by Dijkstra (2005).
59827,Ceriagrion corallinum,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ceriagrion,corallinum,,,,,"Campion, 1914",
59828,Ceriagrion glabrum,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ceriagrion,glabrum,,,,,"(Burmeister, 1839)",
184297,Ceriagrion ignitum,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ceriagrion,ignitum,,,,,"Campion, 1914",Taxonomy is clarified by Dijkstra (2005).
63211,Ceriagrion katamborae,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ceriagrion,katamborae,,,,,"Pinhey, 1961",
59829,Ceriagrion kordofanicum,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ceriagrion,kordofanicum,,,,,"Ris, 1924",
4249,Ceriagrion mourae,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ceriagrion,mourae,,,,,"Pinhey, 1969",Suspected synonimized with <em>C. suave </em>(Dijkstra).
184214,Ceriagrion rubellocerinum,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ceriagrion,rubellocerinum,,,,,"Fraser,  1947",
168006,Ceriagrion sakejii,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ceriagrion,sakejii,,,,,"Pinhey, 1963",
59833,Ceriagrion suave,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ceriagrion,suave,,,,,"Ris, 1921","<span style=""font-style: italic;"">Ceriagrion moorei</span> and <em>C. hamoni</em> may be synonymous with <em>C. suave</em> (Dijkstra 2005) and are treated as such here."
165495,Ceriagrion tenellum,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ceriagrion,tenellum,,,,,"(deVillers, 1789)",
89033097,Ceriagrion varians,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ceriagrion,varians,,,,,"(Fraser, 1941)",
59834,Ceriagrion whellani,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ceriagrion,whellani,,,,,"Longfield, 1952",
59855,Coryphagrion grandis,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Coryphagrion,grandis,,,,,"Morton, 1924",
184298,Enallagma deserti,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Enallagma,deserti,,,,,"(Selys, 1871)",
60266,Ischnura abyssinica,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ischnura,abyssinica,,,,,"Martin, 1907",<em>Ischnura hilli</em> was collected from the same locality as <em>I. abyssinica</em>. Full credit to the new synonymy is given in Clausnitzer and Dijkstra (2005).
59897,Ischnura senegalensis,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ischnura,senegalensis,,,,,"(Rambur, 1842)",
59947,Oreocnemis phoenix,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Oreocnemis,phoenix,,,,,"Pinhey, 1971",
63200,Pseudagrion angolense,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Pseudagrion,angolense,,,,,"Selys, 1875","<span style=""font-weight: bold;"">A-group</span>.  <em>Pseudagrion</em> is likely to be split into two genera at some point. Until this taxonomic split occurs, the candidates for these two groups are highlighted by ""group A"" and ""group B"". <br/> <br/>This species has often been confused with <em>P. hageni tropicanum</em>."
59767,Pseudagrion coeruleipunctum,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Pseudagrion,coeruleipunctum,,,,,"Pinhey, 1964","<span style=""font-weight: bold;"">A-group</span>. <em>Pseudagrion</em> is likely to be split into two genera at some point. Until this taxonomic split occurs, the candidates for these two groups are highlighted by ""group A"" and ""group B""."
4731,Chlorolestes apricans,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,SYNLESTIDAE,Chlorolestes,apricans,,,,,"Wilmot, 1975",
59854,Chlorolestes elegans,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,SYNLESTIDAE,Chlorolestes,elegans,,,,,"Pinhey, 1950",
6975,Ecchlorolestes peringueyi,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,SYNLESTIDAE,Ecchlorolestes,peringueyi,,,,,"(Ris, 1921)",
169250,Nubiolestes diotima,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,SYNLESTIDAE,Nubiolestes,diotima,,,,,"(Schmidt, 1943)",This is the only member of this otherwise Neotropical family in Africa.
158565,Allocnemis interrupta,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYCNEMIDIDAE,Allocnemis,interrupta,,,,,"(Legrand, 1984)",
59695,Allocnemis mitwabae,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYCNEMIDIDAE,Allocnemis,mitwabae,,,,,"Pinhey, 1961",
184198,Mesocnemis saralisa,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYCNEMIDIDAE,Mesocnemis,saralisa,,,,,"Dijkstra, 2008",
184218,Elattoneura morini,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYCNEMIDIDAE,Elattoneura,morini,,,,,"Legrand, 1985",
13257,Spesbona angusta,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYCNEMIDIDAE,Spesbona,angusta,,,,,"(Selys, 1863)",
184250,Pseudagrion grilloti,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Pseudagrion,grilloti,,,,,"Legrand, 1987",
63175,Pseudagrion inopinatum,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Pseudagrion,inopinatum,,,,,"Balinsky, 1971","<em>Pseudagrion</em> is likely to be split into two genera at some point. Until this taxonomic split occurs, the candidates for these two groups are highlighted by ""group A"" and ""group B"". <em>P. inopinatum </em>is an A-group species."
184217,Pseudagrion thenartum,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Pseudagrion,thenartum,,,,,"Fraser, 1955",
158586,Pseudagrion symoensii,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Pseudagrion,symoensii,,,,,"Pinhey, 1967",
59769,Pseudagrion vumbaense,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Pseudagrion,vumbaense,,,,,"Balinsky, 1963","<span style=""font-weight: bold;"">A-group</span>. <em>Pseudagrion</em> is likely to be split into two genera at some point. Until this taxonomic split occurs, the candidates for these two groups are highlighted by ""group A"" and ""group B""."
42845,Ceratogomphus triceraticus,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Ceratogomphus,triceraticus,,,,,"Balinsky, 1963",
59776,Cornigomphus guineensis,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Cornigomphus,guineensis,,,,,"Martin, 1907","Examination of the holotype shows that <em>Cornigomphus guineensis</em> is probably a species of <em>Tragogomphus</em>, a taxonomically unresolved genus. However, listing of any <em>Tragogomphus</em> species is premature (Dijkstra unpublished)."
169230,Cornigomphus mariannae,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Cornigomphus,mariannae,,,,,"(Legrand, 1992)",Transferred to <em>Onychogomphus</em> by Legrand (2003).
165461,Gomphus simillimus,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Gomphus,simillimus,,,,,"Selys, 1840","The Maghrebian populations of <em>Gomphus simillimus</em> are ascribed to a weakly differentiated subspecies, <em>Gomphus simillimus marocannus</em> Lieftinck 1966. Its overall heterogeneity is much more marked than expected in the original description, however, so that this taxon is probably more a local form than a true subspecies."
169240,Libyogomphus christinae,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Libyogomphus,christinae,,,,,"(Legrand, 1992)",
158604,Libyogomphus emiliae,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Libyogomphus,emiliae,,,,,"(Legrand, 1992)","The group requires taxonomic revision, as it may belong to the genus <em>Tragogomphus</em>."
158573,Libyogomphus mamfei,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Libyogomphus,mamfei,,,,,"(Pinhey, 1961)","From Dijkstra (2007): ""Pinhey (1961b) noted that <em>T. mamfei</em> “has a remarkable superficial resemblance to a Uganda species of Gomphid, now under publication as an aberrant <em>Onychogomphus</em>”. This <em>O. bwambae</em> Pinhey, 1961 may indeed belong to the complex also, as could <em>O. emiliae</em> Legrand, 1992. The species differ only subtily in relative features of size, markings, dorsal profile of S10 and appendages. The <em>T. mamfei</em> holotype is rather teneral and belongs to a small species (Hw 24.7 mm), which has also recently been collected in southwest Cameroon (G.S. Vick in litt.). All species currently classified in <em>Tragogomphus</em> must be revised, including the possible distinction of additional genera in the complex (<em>Cornigomphus</em>, <em>Libyogomphus</em>)."""
63187,Neurogomphus cocytius,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Neurogomphus,cocytius,,,,,"Cammaerts, 2004",
184262,Paragomphus crenigomphoides,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Paragomphus,crenigomphoides,,,,,"Clausnitzer &amp; Dijkstra, 2005",
169231,Paragomphus kiautai,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Paragomphus,kiautai,,,,,"Legrand, 1992",
184292,Paragomphus machadoi,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Paragomphus,machadoi,,,,,"Pinhey, 1961","Possibly synonymous with <em>P. nigroviridis</em>, but the holotype is badly damaged and the name <em>P. machadoi</em> has priority."
169232,Paragomphus tournieri,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Paragomphus,tournieri,,,,,"Legrand, 1992",
184306,Phyllogomphus schoutedeni,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Phyllogomphus,schoutedeni,,,,,"Fraser, 1957",
60289,Cordulegaster princeps,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CORDULEGASTRIDAE,Cordulegaster,princeps,,,,,"Morton, 1916",
169216,Phyllomacromia lamottei,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,MACROMIIDAE,Phyllomacromia,lamottei,,,,,"(Legrand, 1993)",Very similar to <em>P. bispina</em> from east Africa and <em>P. bicristulata</em> and <em>P. villiersi</em> from central Africa: requires revision.
169219,Phyllomacromia occidentalis,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,MACROMIIDAE,Phyllomacromia,occidentalis,,,,,"(Fraser, 1954)",Identity deserves study.
158581,Phyllomacromia villiersi,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,MACROMIIDAE,Phyllomacromia,villiersi,,,,,"(Legrand, 1992)","Further taxonomic studies are necessary, as this species might belong to<em> P. bispina</em> (Fraser, 1954) or another more widespread and variable taxon (Dijkstra 2007)."
158591,Aethiothemis mediofasciata,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Aethiothemis,mediofasciata,,,,,"Ris, 1931","Sometimes considered as synonym to <em>Aethiothemis solitaria</em> Martin, 1908, but is a  distinct species (Dijkstra unpubl.)."
90668826,Eleuthemis buettikoferi,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Eleuthemis,buettikoferi,,,,,"Ris, 1910",
158588,Malgassophlebia westfalli,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Malgassophlebia,westfalli,,,,,"Legrand, 1986",
59742,Micromacromia flava,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Micromacromia,flava,,,,,"(Longfield, 1947)",
63196,Neodythemis fitzgeraldi,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Neodythemis,fitzgeraldi,,,,,"Pinhey, 1961",It was in the genus <em>Porpacithemis</em> and has recently been revised by Djikstra and Vick (2005).
184300,Neodythemis munyaga,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Neodythemis,munyaga,,,,,"Dijkstra &amp; Vick, 2006",
184188,Neodythemis nyungwe,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Neodythemis,nyungwe,,,,,"Dijkstra &amp; Vick, 2006",
169241,Neodythemis takamandensis,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Neodythemis,takamandensis,,,,,"(Vick, 2000)","Previously placed in its own genus <em>Mesumbethemis</em> Vick, 2000 (Dijkstra and Vick 2005)."
169242,Orthetrum sagitta,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Orthetrum,sagitta,,,,,"Ris, 1915",
158594,Tetrathemis fraseri,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Tetrathemis,fraseri,,,,,"Legrand, 1977",
22207,Trithemis hartwigi,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Trithemis,hartwigi,,,,,"Pinhey, 1970",
22208,Trithemis nigra,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Trithemis,nigra,,,,,"Longfield, 1936",
158557,Trithemis osvaldae,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Trithemis,osvaldae,,,,,"d'Andrea &amp; Carfi, 1997",Most likely a synonym of <em>C. apicalis</em> (<em>C. trithemoides</em>) (Dijsktra unpubl.).
168005,Trithemis dubia,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Trithemis,dubia,,,,,"(Fraser, 1954)",Formerly placed in  <em>Porpacithemis</em>.
158554,Trithemis fumosa,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Trithemis,fumosa,,,,,"Pinhey, 1962",
22816,Urothemis luciana,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Urothemis,luciana,,,,,"Balinsky, 1961",
184269,Tragogomphus ellioti,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Tragogomphus,ellioti,,,,,"Legrand, 2002","The species is close to <em>T. aurivilii</em>, requiring further work."
169255,Stenocnemis pachystigma,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYCNEMIDIDAE,Stenocnemis,pachystigma,,,,,"(Selys, 1886)",
42840,Metacnemis valida,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYCNEMIDIDAE,Metacnemis,valida,,,,,"Hagen in Sélys, 1863",
46534481,Liphistius kanthan,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,LIPHISTIIDAE,Liphistius,kanthan,,,,,"Platnick in Platnick, Schwendinger &amp; Steiner, 1997",
158606,Elattoneura perisi,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYCNEMIDIDAE,Elattoneura,perisi,,,,,"(Compte Sart, 1964)",
184270,Ceriagrion tricrenaticeps,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ceriagrion,tricrenaticeps,,,,,"Legrand, 1984",
78313956,Modicogryllus pseudocyprius,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,GRYLLIDAE,Modicogryllus,pseudocyprius,,,,,"Gorochov, 1996",
78314214,Platycleis kibris,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETTIGONIIDAE,Platycleis,kibris,,,,,"Ünal, 2012",
78591749,Clitaetra clathrata,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,ARANEIDAE,Clitaetra,clathrata,,,,,"Simon, 1907",
78592035,Clitaetra episinoides,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,ARANEIDAE,Clitaetra,episinoides,,,,,"Simon, 1889",
78592090,Clitaetra irenae,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,ARANEIDAE,Clitaetra,irenae,,,,,"Kuntner, 2006","known from both sexes, illustrated."
78592236,Clitaetra perroti,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,ARANEIDAE,Clitaetra,perroti,,,,,"Simon, 1894",The taxonomy of the species needs to be verified.
78592284,Clitaetra simoni,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,ARANEIDAE,Clitaetra,simoni,,,,,"Benoit, 1962",
78592365,Clitaetra thisbe,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,ARANEIDAE,Clitaetra,thisbe,,,,,"Simon, 1903",
78680737,Candovia aberrata,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,DIAPHEROMERIDAE,Candovia,aberrata,,,,,"(Brunner von Wattenwyl, 1907)",
78681507,Candovia annulata,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,DIAPHEROMERIDAE,Candovia,annulata,,,,,"(Brunner von Wattenwyl, 1907)",
78682607,Candovia coenosa,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,DIAPHEROMERIDAE,Candovia,coenosa,,,,,"(Gray, 1833)",
78682836,Candovia granulosa,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,DIAPHEROMERIDAE,Candovia,granulosa,,,,,"(Brunner von Wattenwyl, 1907)",
78682937,Candovia pallida,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,DIAPHEROMERIDAE,Candovia,pallida,,,,,"(Sjöstedt, 1918)",
78683075,Candovia peridromes,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,DIAPHEROMERIDAE,Candovia,peridromes,,,,,"(Westwood, 1859)",
78683327,Candovia robinsoni,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,DIAPHEROMERIDAE,Candovia,robinsoni,,,,,"Brock &amp; Hasenpusch, 2007",
78683798,Candovia spurcata,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,DIAPHEROMERIDAE,Candovia,spurcata,,,,,"(Brunner von Wattenwyl, 1907)",
78683860,Candovia strumosa,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,DIAPHEROMERIDAE,Candovia,strumosa,,,,,"(Redtenbacher, 1908)",
78680813,Austrosipyloidea carterus,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,DIAPHEROMERIDAE,Austrosipyloidea,carterus,,,,,"(Westwood, 1859)",
78735202,Cornicandovia australica,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,DIAPHEROMERIDAE,Cornicandovia,australica,,,,,"(Redtenbacher, 1908)",
78735217,Malandella queenslandica,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,DIAPHEROMERIDAE,Malandella,queenslandica,,,,,"Sjöstedt, 1918",
78735445,Mesaner sarpedon,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,DIAPHEROMERIDAE,Mesaner,sarpedon,,,,,"(Westwood, 1859)",
78735581,Rhamphosipyloidea palumensis,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,DIAPHEROMERIDAE,Rhamphosipyloidea,palumensis,,,,,"Hasenpusch &amp; Brock, 2007",
78735679,Rhamphosipyloidea queenslandica,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,DIAPHEROMERIDAE,Rhamphosipyloidea,queenslandica,,,,,"(Sjöstedt, 1918)",
78738526,Scionecra milledgei,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,DIAPHEROMERIDAE,Scionecra,milledgei,,,,,"Hasenpusch &amp; Brock, 2007",
78740145,Scionecra queenslandica,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,DIAPHEROMERIDAE,Scionecra,queenslandica,,,,,"(Sjöstedt, 1918)",
78740846,Sipyloidea bella,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,DIAPHEROMERIDAE,Sipyloidea,bella,,,,,"(Tepper, 1905)",
78741639,Sipyloidea brevicerci,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,DIAPHEROMERIDAE,Sipyloidea,brevicerci,,,,,"Hasenpusch &amp; Brock, 2007",
78741742,Sipyloidea caeca,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,DIAPHEROMERIDAE,Sipyloidea,caeca,,,,,"(Sjöstedt, 1918)",
78741877,Sipyloidea garradungensis,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,DIAPHEROMERIDAE,Sipyloidea,garradungensis,,,,,"Hasenpusch &amp; Brock, 2007",
78741888,Sipyloidea gracilipes,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,DIAPHEROMERIDAE,Sipyloidea,gracilipes,,,,,"(Sjöstedt, 1918)",
78742130,Sipyloidea larryi,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,DIAPHEROMERIDAE,Sipyloidea,larryi,,,,,"Hasenpusch &amp; Brock, 2007",
78743495,Sipyloidea lewisensis,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,DIAPHEROMERIDAE,Sipyloidea,lewisensis,,,,,"Hasenpusch &amp; Brock, 2007",
78743508,Sipyloidea nelida,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,DIAPHEROMERIDAE,Sipyloidea,nelida,,,,,"John, Rentz &amp; Contreras, 1987",
78743526,Sipyloidea rentzi,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,DIAPHEROMERIDAE,Sipyloidea,rentzi,,,,,"Brock &amp; Hasenpusch, 2007",
78743533,Sipyloidea similis,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,DIAPHEROMERIDAE,Sipyloidea,similis,,,,,"John, Rentz &amp; Contreras, 1987",
78743545,Sipyloidea whitei,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,DIAPHEROMERIDAE,Sipyloidea,whitei,,,,,"Brock &amp; Hasenpusch, 2007",
78788071,Spinosipyloidea doddi,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,DIAPHEROMERIDAE,Spinosipyloidea,doddi,,,,,"Hasenpusch &amp; Brock, 2007",
78788172,Acanthoderus spinosus,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,DIAPHEROMERIDAE,Acanthoderus,spinosus,,,,,"(Gray, 1834)",
78788586,Pachymorpha simplicipes,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,DIAPHEROMERIDAE,Pachymorpha,simplicipes,,,,,"Serville, 1838",
78788933,Pachymorpha spinosa,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,DIAPHEROMERIDAE,Pachymorpha,spinosa,,,,,"Brock &amp; Hasenpusch, 2007",
78788993,Pachymorpha squalida,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,DIAPHEROMERIDAE,Pachymorpha,squalida,,,,,"(Gray, 1833)",
78789295,Austrocarausius mercurius,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,PHASMATIDAE,Austrocarausius,mercurius,,,,,"(Stål, 1877)",
78789315,Austrocarausius nigropunctatus,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,PHASMATIDAE,Austrocarausius,nigropunctatus,,,,,"(Kirby, 1896)",
78789410,Denhama aussa,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,PHASMATIDAE,Denhama,aussa,,,,,"Werner, 1912",
78789415,Denhama austrocarinata,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,PHASMATIDAE,Denhama,austrocarinata,,,,,"(Otte &amp; Brock, 2005)",
78789527,Denhama eutrachelia,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,PHASMATIDAE,Denhama,eutrachelia,,,,,"(Westwood, 1859)",
78790317,Denhama gracilis,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,PHASMATIDAE,Denhama,gracilis,,,,,"(Sjöstedt, 1918)",
78790372,Denhama longiceps,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,PHASMATIDAE,Denhama,longiceps,,,,,"(Brunner von Wattenwyl, 1907)",
78790529,Denhama striata,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,PHASMATIDAE,Denhama,striata,,,,,"(Sjöstedt, 1918)",
78790599,Hyrtacus caurus,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,PHASMATIDAE,Hyrtacus,caurus,,,,,"(Tepper, 1905)",
