assessmentId,internalTaxonId,scientificName,code,name,majorImportance,season,suitability
84317526,59843,Allocnemis superba,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Yes,,Suitable
84317526,59843,Allocnemis superba,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,,Suitable
84317812,184195,Onychogomphus nigrotibialis,18,Unknown,,,Suitable
84352068,135101,Potamonautes amalerensis,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,,Suitable
84352263,44523,Potamonautes emini,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,,Suitable
84352417,44524,Potamonautes gerdalensis,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
84352582,44533,Potamonautes mutandensis,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Yes,,Suitable
84352582,44533,Potamonautes mutandensis,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,,Suitable
84352721,44535,Potamonautes niloticus,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Yes,,Suitable
84352721,44535,Potamonautes niloticus,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Yes,,Suitable
84352721,44535,Potamonautes niloticus,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Yes,,Suitable
84352721,44535,Potamonautes niloticus,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,,Suitable
84352721,44535,Potamonautes niloticus,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),,,Marginal
84382121,84379236,Aciagrion bapepe,1.8,Forest - Subtropical/Tropical Swamp,Yes,resident,Suitable
84382121,84379236,Aciagrion bapepe,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
84382126,84379328,Africallagma quingentum,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Yes,resident,Suitable
84382131,84379340,Africocypha varicolor,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,breeding,Suitable
84382131,84379340,Africocypha varicolor,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,breeding,Suitable
84382136,84379354,Agriocnemis canuango,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,,resident,Suitable
84382141,84379442,Agriocnemis toto,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Yes,resident,Suitable
84382151,84379587,Anax gladiator,1.5,Forest - Subtropical/Tropical Dry,No,resident,Suitable
84382151,84379587,Anax gladiator,2.2,Savanna - Moist,Yes,resident,Suitable
84382151,84379587,Anax gladiator,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,resident,Suitable
84382156,84379591,Ceriagrion banditum,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Yes,resident,Suitable
84382166,84379610,Ceriagrion junceum,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Yes,resident,Suitable
84382176,84379634,Chlorocypha granata,1.8,Forest - Subtropical/Tropical Swamp,Yes,resident,Suitable
84382186,84379749,Chlorocypha maxima,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Suitable
84382186,84379749,Chlorocypha maxima,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
84382196,84379796,Elattoneura lapidaria,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,resident,Suitable
84382196,84379796,Elattoneura lapidaria,4.7,Grassland - Subtropical/Tropical High Altitude,Yes,resident,Suitable
84382201,84379800,Elattoneura tarbotonorum,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,resident,Suitable
84382201,84379800,Elattoneura tarbotonorum,4.7,Grassland - Subtropical/Tropical High Altitude,Yes,resident,Suitable
84382206,84379834,Eleuthemis eogaster,1.6,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable
84382206,84379834,Eleuthemis eogaster,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,resident,Suitable
84382211,84379849,Eleuthemis libera,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,resident,Suitable
84382211,84379849,Eleuthemis libera,2.2,Savanna - Moist,Yes,resident,Suitable
84382231,84379896,Lestinogomphus venustus,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,resident,Suitable
84382241,84380103,Lestinogomphus calcaratus,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,breeding,Suitable
84382241,84380103,Lestinogomphus calcaratus,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,breeding,Suitable
84382246,84380154,Lestinogomphus nefrens,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
84382246,84380154,Lestinogomphus nefrens,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,resident,Suitable
84382251,84380159,Malgassophlebia andzaba,1.8,Forest - Subtropical/Tropical Swamp,Yes,resident,Suitable
84382251,84380159,Malgassophlebia andzaba,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,resident,Suitable
84382256,84380176,Neodythemis katanga,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,resident,Suitable
84382256,84380176,Neodythemis katanga,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,,resident,Unknown
84382256,84380176,Neodythemis katanga,2.2,Savanna - Moist,Yes,resident,Suitable
84382261,84380186,Notogomphus bosumbuli,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
84382261,84380186,Notogomphus bosumbuli,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,resident,Suitable
84382266,84380202,Notogomphus cobyae,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,resident,Suitable
84382266,84380202,Notogomphus cobyae,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable
84382271,84380222,Notogomphus gorilla,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,resident,Suitable
84382271,84380222,Notogomphus gorilla,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable
84382276,84380239,Notogomphus intermedius,1.5,Forest - Subtropical/Tropical Dry,Yes,resident,Suitable
84382276,84380239,Notogomphus intermedius,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,resident,Suitable
84382281,84380407,Notogomphus kimpavita,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,resident,Suitable
84382281,84380407,Notogomphus kimpavita,3.6,Shrubland - Subtropical/Tropical Moist,Yes,resident,Suitable
84382286,84380426,Orthetrum agaricum,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Suitable
84382291,84380465,Onychogomphus undecim,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,resident,Suitable
84382291,84380465,Onychogomphus undecim,2.2,Savanna - Moist,Yes,resident,Suitable
84382296,84380507,Orthetrum kafwi,2.2,Savanna - Moist,,resident,Suitable
84382301,84380528,Orthetrum lusinga,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,,,Suitable
84382311,84380661,Paragomphus cammaertsi,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
84382311,84380661,Paragomphus cammaertsi,2.2,Savanna - Moist,Yes,resident,Suitable
84382316,84380726,Paragomphus darwalli,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
84382316,84380726,Paragomphus darwalli,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,resident,Suitable
84382321,84380748,Paragomphus clausnitzerorum,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Suitable
84382321,84380748,Paragomphus clausnitzerorum,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
84382326,84380791,Paragomphus dispar,1.6,Forest - Subtropical/Tropical Moist Lowland,,resident,Suitable
84382326,84380791,Paragomphus dispar,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,resident,Suitable
84382336,84380894,Pentaphlebia mangana,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,breeding,Suitable
84382336,84380894,Pentaphlebia mangana,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,breeding,Suitable
84382341,84380904,Phyllogomphus bongorum,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
84382341,84380904,Phyllogomphus bongorum,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,resident,Suitable
84382346,84380969,Porpax mezierei,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Suitable
84382346,84380969,Porpax mezierei,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",,,Suitable
84382351,84381019,Pseudagrion pacale,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,resident,Suitable
84382356,84381025,Pseudagrion munte,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,resident,Suitable
84382356,84381025,Pseudagrion munte,2.2,Savanna - Moist,Yes,resident,Suitable
84382361,84381039,Pseudagrion sarepi,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,resident,Suitable
84382361,84381039,Pseudagrion sarepi,2.2,Savanna - Moist,Yes,resident,Suitable
84382366,84381093,Pseudagrion aureolum,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,resident,Suitable
84382366,84381093,Pseudagrion aureolum,3.6,Shrubland - Subtropical/Tropical Moist,Yes,resident,Suitable
84382366,84381093,Pseudagrion aureolum,2.2,Savanna - Moist,Yes,resident,Suitable
84382366,84381093,Pseudagrion aureolum,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Yes,resident,Suitable
84382371,84381098,Pseudagrion dactylidium,1.8,Forest - Subtropical/Tropical Swamp,Yes,resident,Suitable
84382371,84381098,Pseudagrion dactylidium,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Yes,resident,Suitable
84382376,84381119,Pseudagrion tanganyicum,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Yes,resident,Suitable
84382386,84381214,Trithemis hinnula,1.8,Forest - Subtropical/Tropical Swamp,,,Suitable
84382391,84381284,Trithemis legrandi,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Suitable
84382391,84381284,Trithemis legrandi,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
84382401,84381301,Zygonyx annika,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,resident,Suitable
84382406,84381343,Zygonyx denticulatus,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,resident,Suitable
84382411,84381461,Zygonyx dionyx,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
84482082,59816,Atoconeura eudoxia,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Suitable
84482082,59816,Atoconeura eudoxia,1.5,Forest - Subtropical/Tropical Dry,,,Suitable
84482082,59816,Atoconeura eudoxia,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
84482510,59841,Allocnemis nigripes,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,,Suitable
84482510,59841,Allocnemis nigripes,5.9,Wetlands (inland) - Freshwater Springs and Oases,Yes,,Suitable
84482510,59841,Allocnemis nigripes,3.6,Shrubland - Subtropical/Tropical Moist,Yes,,Suitable
84482983,59818,Atoconeura pseudeudoxia,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Suitable
84482983,59818,Atoconeura pseudeudoxia,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
84482983,59818,Atoconeura pseudeudoxia,1.9,Forest - Subtropical/Tropical Moist Montane,,,Suitable
84483877,59821,Brachythemis lacustris,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Suitable
84483877,59821,Brachythemis lacustris,1.5,Forest - Subtropical/Tropical Dry,,,Suitable
84483877,59821,Brachythemis lacustris,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,,,Suitable
84483877,59821,Brachythemis lacustris,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
84483877,59821,Brachythemis lacustris,3.6,Shrubland - Subtropical/Tropical Moist,,,Suitable
84483877,59821,Brachythemis lacustris,3.5,Shrubland - Subtropical/Tropical Dry,,,Suitable
84483877,59821,Brachythemis lacustris,2.1,Savanna - Dry,,,Suitable
84484558,59822,Brachythemis leucosticta,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),,,Marginal
84484558,59822,Brachythemis leucosticta,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),,,Suitable
84484558,59822,Brachythemis leucosticta,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),,,Marginal
84484558,59822,Brachythemis leucosticta,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),,,Suitable
84484558,59822,Brachythemis leucosticta,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",,,Marginal
84484558,59822,Brachythemis leucosticta,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,,,Marginal
84484558,59822,Brachythemis leucosticta,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
84506981,59824,Bradinopyga cornuta,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Suitable
84506981,59824,Bradinopyga cornuta,1.5,Forest - Subtropical/Tropical Dry,,,Suitable
84506981,59824,Bradinopyga cornuta,5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),,,Suitable
84506981,59824,Bradinopyga cornuta,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),,,Suitable
84506981,59824,Bradinopyga cornuta,3.6,Shrubland - Subtropical/Tropical Moist,,,Suitable
84506981,59824,Bradinopyga cornuta,3.5,Shrubland - Subtropical/Tropical Dry,,,Suitable
84506981,59824,Bradinopyga cornuta,2.1,Savanna - Dry,,,Suitable
84507333,59825,Bradinopyga strachani,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Suitable
84507333,59825,Bradinopyga strachani,5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),,,Suitable
84507333,59825,Bradinopyga strachani,3.6,Shrubland - Subtropical/Tropical Moist,,,Suitable
84507333,59825,Bradinopyga strachani,3.5,Shrubland - Subtropical/Tropical Dry,,,Suitable
84507333,59825,Bradinopyga strachani,2.1,Savanna - Dry,,,Marginal
84508514,59835,Chalcostephia flavifrons,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Suitable
84508514,59835,Chalcostephia flavifrons,2.1,Savanna - Dry,,,Suitable
84508514,59835,Chalcostephia flavifrons,3.5,Shrubland - Subtropical/Tropical Dry,,,Suitable
84508514,59835,Chalcostephia flavifrons,3.6,Shrubland - Subtropical/Tropical Moist,,,Suitable
84508514,59835,Chalcostephia flavifrons,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Marginal
84508514,59835,Chalcostephia flavifrons,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,,,Marginal
84508514,59835,Chalcostephia flavifrons,5.3,Wetlands (inland) - Shrub Dominated Wetlands,,,Suitable
84508514,59835,Chalcostephia flavifrons,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",,,Suitable
84508514,59835,Chalcostephia flavifrons,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),,,Marginal
84508514,59835,Chalcostephia flavifrons,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),,,Suitable
84508514,59835,Chalcostephia flavifrons,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),,,Suitable
84508514,59835,Chalcostephia flavifrons,5.9,Wetlands (inland) - Freshwater Springs and Oases,,,Marginal
84508514,59835,Chalcostephia flavifrons,1.5,Forest - Subtropical/Tropical Dry,,,Suitable
84509709,184251,Copera congolensis,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable
84509709,184251,Copera congolensis,5,Wetlands (inland),Yes,resident,Suitable
84509709,184251,Copera congolensis,1.8,Forest - Subtropical/Tropical Swamp,Yes,resident,Suitable
84509925,60000,Copera nyansana,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,,Suitable
84509925,60000,Copera nyansana,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
84510088,59866,Elattoneura glauca,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Suitable
84510088,59866,Elattoneura glauca,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
84510088,59866,Elattoneura glauca,3.6,Shrubland - Subtropical/Tropical Moist,,,Suitable
84510088,59866,Elattoneura glauca,3.5,Shrubland - Subtropical/Tropical Dry,,,Suitable
84510088,59866,Elattoneura glauca,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),,,Marginal
84510855,60001,Copera sikassoensis,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
84660361,59856,Crenigomphus hartmanni,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Yes,,Suitable
84660361,59856,Crenigomphus hartmanni,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Yes,,Suitable
84660361,59856,Crenigomphus hartmanni,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,,Suitable
84660361,59856,Crenigomphus hartmanni,3.6,Shrubland - Subtropical/Tropical Moist,Yes,,Suitable
84660361,59856,Crenigomphus hartmanni,3.5,Shrubland - Subtropical/Tropical Dry,Yes,,Suitable
84660361,59856,Crenigomphus hartmanni,2.1,Savanna - Dry,Yes,,Suitable
84660361,59856,Crenigomphus hartmanni,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),,,Marginal
84660361,59856,Crenigomphus hartmanni,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),,,Marginal
84660361,59856,Crenigomphus hartmanni,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),,,Marginal
84711228,59857,Crenigomphus renei,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Yes,,Suitable
84711228,59857,Crenigomphus renei,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,,Suitable
84711228,59857,Crenigomphus renei,3.6,Shrubland - Subtropical/Tropical Moist,Yes,,Suitable
84711228,59857,Crenigomphus renei,3.5,Shrubland - Subtropical/Tropical Dry,Yes,,Suitable
84711228,59857,Crenigomphus renei,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),,,Marginal
84711584,59871,Gomphidia quarrei,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,,Suitable
84711584,59871,Gomphidia quarrei,3.6,Shrubland - Subtropical/Tropical Moist,Yes,,Suitable
84711584,59871,Gomphidia quarrei,3.5,Shrubland - Subtropical/Tropical Dry,Yes,,Suitable
84711584,59871,Gomphidia quarrei,1.5,Forest - Subtropical/Tropical Dry,,,Suitable
84711584,59871,Gomphidia quarrei,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Suitable
84784008,84783938,Anonconotus occidentalis,4.4,Grassland - Temperate,Yes,resident,Suitable
84784008,84783938,Anonconotus occidentalis,14.2,Artificial/Terrestrial - Pastureland,Yes,resident,Suitable
84816724,59860,Crocothemis sanguinolenta,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Suitable
84816724,59860,Crocothemis sanguinolenta,1.5,Forest - Subtropical/Tropical Dry,,,Suitable
84816724,59860,Crocothemis sanguinolenta,5.9,Wetlands (inland) - Freshwater Springs and Oases,,,Suitable
84816724,59860,Crocothemis sanguinolenta,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),,,Marginal
84816724,59860,Crocothemis sanguinolenta,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),,,Marginal
84816724,59860,Crocothemis sanguinolenta,5.3,Wetlands (inland) - Shrub Dominated Wetlands,,,Suitable
84816724,59860,Crocothemis sanguinolenta,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,,,Suitable
84816724,59860,Crocothemis sanguinolenta,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
84816724,59860,Crocothemis sanguinolenta,3.6,Shrubland - Subtropical/Tropical Moist,,,Suitable
84816724,59860,Crocothemis sanguinolenta,3.5,Shrubland - Subtropical/Tropical Dry,,,Suitable
84817145,59858,Crocothemis divisa,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Suitable
84817145,59858,Crocothemis divisa,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),,,Suitable
84817145,59858,Crocothemis divisa,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),,,Suitable
84817145,59858,Crocothemis divisa,5.3,Wetlands (inland) - Shrub Dominated Wetlands,,,Marginal
84817145,59858,Crocothemis divisa,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,,,Suitable
84817145,59858,Crocothemis divisa,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
84817145,59858,Crocothemis divisa,3.6,Shrubland - Subtropical/Tropical Moist,,,Suitable
84817145,59858,Crocothemis divisa,3.5,Shrubland - Subtropical/Tropical Dry,,,Suitable
84817476,59863,Diplacodes deminuta,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Marginal
84817476,59863,Diplacodes deminuta,3.7,Shrubland - Subtropical/Tropical High Altitude,,,Suitable
84817476,59863,Diplacodes deminuta,3.6,Shrubland - Subtropical/Tropical Moist,,,Suitable
84817476,59863,Diplacodes deminuta,3.5,Shrubland - Subtropical/Tropical Dry,,,Suitable
84817476,59863,Diplacodes deminuta,2.1,Savanna - Dry,,,Suitable
84817476,59863,Diplacodes deminuta,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",,,Suitable
85178427,59883,Hadrothemis coacta,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Suitable
85178427,59883,Hadrothemis coacta,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),,,Suitable
85178427,59883,Hadrothemis coacta,5.3,Wetlands (inland) - Shrub Dominated Wetlands,,,Suitable
85179184,59884,Hadrothemis defecta,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Suitable
85179184,59884,Hadrothemis defecta,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),,,Suitable
85179184,59884,Hadrothemis defecta,5.3,Wetlands (inland) - Shrub Dominated Wetlands,,,Suitable
85179912,59885,Hadrothemis infesta,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Suitable
85179912,59885,Hadrothemis infesta,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),,,Suitable
85179912,59885,Hadrothemis infesta,5.3,Wetlands (inland) - Shrub Dominated Wetlands,,,Suitable
85180500,59887,Hadrothemis versuta,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Suitable
85180500,59887,Hadrothemis versuta,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),,,Suitable
85280606,59880,Gynacantha vesiculata,1.8,Forest - Subtropical/Tropical Swamp,Yes,,Suitable
85280606,59880,Gynacantha vesiculata,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,,Suitable
85280606,59880,Gynacantha vesiculata,5.3,Wetlands (inland) - Shrub Dominated Wetlands,,,Suitable
85282845,60009,Proischnura subfurcata,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Yes,,Suitable
85282845,60009,Proischnura subfurcata,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Yes,,Suitable
85282845,60009,Proischnura subfurcata,4.7,Grassland - Subtropical/Tropical High Altitude,Yes,,Suitable
85284016,60010,Pseudagrion acaciae,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,,Suitable
85284016,60010,Pseudagrion acaciae,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,,Suitable
85284016,60010,Pseudagrion acaciae,3.6,Shrubland - Subtropical/Tropical Moist,Yes,,Suitable
85284016,60010,Pseudagrion acaciae,3.5,Shrubland - Subtropical/Tropical Dry,Yes,,Suitable
85284016,60010,Pseudagrion acaciae,2.1,Savanna - Dry,Yes,,Suitable
85284016,60010,Pseudagrion acaciae,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),,,Marginal
85284016,60010,Pseudagrion acaciae,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),,,Marginal
85284483,60012,Pseudagrion bicoerulans,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
85284483,60012,Pseudagrion bicoerulans,4.7,Grassland - Subtropical/Tropical High Altitude,,,Suitable
85284483,60012,Pseudagrion bicoerulans,1.9,Forest - Subtropical/Tropical Moist Montane,,,Suitable
85284772,60015,Pseudagrion gamblesi,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,,Suitable
85284772,60015,Pseudagrion gamblesi,3.6,Shrubland - Subtropical/Tropical Moist,Yes,,Suitable
85284772,60015,Pseudagrion gamblesi,3.5,Shrubland - Subtropical/Tropical Dry,Yes,,Suitable
85284772,60015,Pseudagrion gamblesi,2.1,Savanna - Dry,Yes,,Suitable
85284772,60015,Pseudagrion gamblesi,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Marginal
85285280,60016,Pseudagrion glaucescens,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Yes,,Suitable
85285280,60016,Pseudagrion glaucescens,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Yes,,Suitable
85285280,60016,Pseudagrion glaucescens,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Yes,,Suitable
85285280,60016,Pseudagrion glaucescens,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,,Suitable
85285280,60016,Pseudagrion glaucescens,3.6,Shrubland - Subtropical/Tropical Moist,Yes,,Suitable
85285280,60016,Pseudagrion glaucescens,3.5,Shrubland - Subtropical/Tropical Dry,Yes,,Suitable
85285280,60016,Pseudagrion glaucescens,2.1,Savanna - Dry,Yes,,Suitable
