internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
155785,Bythiospeum diaphanoides,"Bythiospeum nolli Bolling, 1938",Bythiospeum,nolli,"Bolling, 1938",,
155785,Bythiospeum diaphanoides,"Bythiospeum spirata Geyer, 1904",Bythiospeum,spirata,"Geyer, 1904",,
155791,Radomaniola elongata,"Orientalina elongata (Radoman, 1973)",Orientalina,elongata,"(Radoman, 1973)",,
155799,Radomaniola tritonum,"Semisalsa tritonum Bourguignat, 1852",Semisalsa,tritonum,"Bourguignat, 1852",,
155799,Radomaniola tritonum,"Heleobia tritonum (Bourguignat, 1852)",Heleobia,tritonum,"(Bourguignat, 1852)",,
155799,Radomaniola tritonum,"Turcorientalia hohenackeri (Küster, 1853)",Turcorientalia,hohenackeri,"(Küster, 1853)",,
155799,Radomaniola tritonum,"Hydrobia tritonum Bourguignat, 1852",Hydrobia,tritonum,"Bourguignat, 1852",,
155799,Radomaniola tritonum,"Grossuana hohenackeri (Küster, 1853)",Grossuana,hohenackeri,"(Küster, 1853)",,
155799,Radomaniola tritonum,"Paludina hohenackeri Küster, 1853",Paludina,hohenackeri,"Küster, 1853",,
155801,Palaospeum septentrionalis,"Palaospeum septentrionale (Rolán & Ramos, 1995)",Palaospeum,septentrionale,"(Rolán & Ramos, 1995)",,
155803,Iglica relicta,"Micromelania relicta Kuščer, 1937",Micromelania,relicta,"Kuščer, 1937",,
155806,Ohridohauffenia minuta,"Pseudamnicola minuta Radoman, 1955",Pseudamnicola,minuta,"Radoman, 1955",,
155806,Ohridohauffenia minuta,"Rotondia minuta Radoman, 1973",Rotondia,minuta,"Radoman, 1973",,
155810,Bythiospeum dubium,"Vitrella dubia Geyer, 1904",Vitrella,dubia,"Geyer, 1904",,
155839,Bythiospeum clessini,"Bythiospeum elongata Flach, 1886",Bythiospeum,elongata,"Flach, 1886",,
155839,Bythiospeum clessini,"Bythiospeum nolli Bolling, 1938",Bythiospeum,nolli,"Bolling, 1938",,
155839,Bythiospeum clessini,"Bythiospeum spirata Geyer, 1904",Bythiospeum,spirata,"Geyer, 1904",,
155839,Bythiospeum clessini,"Vitrella clessini Weinland, 1883",Vitrella,clessini,"Weinland, 1883",,
155840,Ecrobia atuca,"Hydrobia atuca Boeters, 1988",Hydrobia,atuca,"Boeters, 1988",,
155843,Eupaludestrina dalmatica,"Heleobia dalmatica (Radoman, 1974)",Heleobia,dalmatica,"(Radoman, 1974)",,
155843,Eupaludestrina dalmatica,"Semisalsa dalmatica Radoman, 1974",Semisalsa,dalmatica,"Radoman, 1974",,
155847,Bythiospeum putei,"Bythiospeum acuta Geyer, 1904",Bythiospeum,acuta,"Geyer, 1904",,
155847,Bythiospeum putei,"Vitrella putei Geyer, 1904",Vitrella,putei,"Geyer, 1904",,
155850,Corrosella hydrobiopsis,"Pseudamnicola hydrobiopsis Boeters, 1999",Pseudamnicola,hydrobiopsis,"Boeters, 1999",,
155852,Hadziella sketi,"Dalmatella miljackae  Bole & Velkovrh, 1986",Dalmatella,miljackae," Bole & Velkovrh, 1986",,
155854,Mercuria zopissa,"Amnicola zopissa Paulucci, 1882",Amnicola,zopissa,"Paulucci, 1882",,
155858,Bythiospeum exiguum,"Vitrella exigua Geyer, 1904",Vitrella,exigua,"Geyer, 1904",,
155866,Bythinella robiciana,"Lithoglyphus robicianus Clessin, 1890",Lithoglyphus,robicianus,"Clessin, 1890",,
155866,Bythinella robiciana,"Lithoglyphus globulus Clessin, 1890",Lithoglyphus,globulus,"Clessin, 1890",,
155867,Bythiospeum bormanni,"Paladilhiopsis tschapecki bormanni Stojaspal, 1978",Paladilhiopsis,tschapecki bormanni,"Stojaspal, 1978",,
155868,Radomaniola seminula,"Belgrandiella seminula (Frauenfeld, 1863)",Belgrandiella,seminula,"(Frauenfeld, 1863)",,
155868,Radomaniola seminula,"Amnicola seminula Frauenfeld, 1863",Amnicola,seminula,"Frauenfeld, 1863",,
155868,Radomaniola seminula,"Turcorientalia seminula (Frauenfeld, 1863)",Turcorientalia,seminula,"(Frauenfeld, 1863)",,
155870,Radomaniola callosa,"Orientalina callosa (Paulucci, 1881)",Orientalina,callosa,"(Paulucci, 1881)",,
155872,Gyraulus clymene,"Zonites clymene Shuttleworth, 1852",Zonites,clymene,"Shuttleworth, 1852",,
155879,Eupaludestrina steindachneri,"Heleobia steindachneri (Westerlund, 1902)",Heleobia,steindachneri,"(Westerlund, 1902)",,
155879,Eupaludestrina steindachneri,"Hydrobia steindachneri Westerlund, 1902",Hydrobia,steindachneri,"Westerlund, 1902",,
155882,Bythiospeum senefelderi,"Vitrella lamperti var. senefelderi Geyer, 1907",Vitrella,lamperti,,variety,"Geyer, 1907"
155883,Pyrgohydrobia sanctinaumi,"Pyrgohydrobia sanctinaum Radoman, 1983",Pyrgohydrobia,sanctinaum,"Radoman, 1983",,
155889,Meyrargueria rasini,"Bythiospeum rasini Girardi, 2004",Bythiospeum,rasini,"Girardi, 2004",,
155907,Bythiospeum buresi,"Paladilhiopsis bureschi (A.J. Wagner, 1928) [orth var.]",Paladilhiopsis,bureschi,"(A.J. Wagner, 1928) [orth var.]",,
155907,Bythiospeum buresi,"Paladilhiopsis buresi A.J. Wagner, 1928",Paladilhiopsis,buresi,"A.J. Wagner, 1928",,
155907,Bythiospeum buresi,"Bythiospeum bureši A.J. Wagner, 1928 [orth. var.]",Bythiospeum,bureši,"A.J. Wagner, 1928 [orth. var.]",,
155917,Anagastina matjasici,"Vinodolia matjasici (Bole, 1961)",Vinodolia,matjasici,"(Bole, 1961)",,
155917,Anagastina matjasici,"Iglica matjasici Bole, 1961",Iglica,matjasici,"Bole, 1961",,
155919,Marstoniopsis graeca,"Parabythinella graeca Radoman, 1979",Parabythinella,graeca,"Radoman, 1979",,
155925,Islamia moquiniana,"Valvata moquiniana Dupuy, 1851",Valvata,moquiniana,"Dupuy, 1851",,
155925,Islamia moquiniana,"Valvata micrometrica Locard, 1889",Valvata,micrometrica,"Locard, 1889 ",,
155925,Islamia moquiniana,"Globuliana moquiniana (Dupuy, 1851)",Globuliana,moquiniana,"(Dupuy, 1851)",,
155933,Pseudoislamia balcanica,"Pseudoislamia balkanica Radoman, 1983",Pseudoislamia,balkanica,"Radoman, 1983",,
155939,Graziana kuesteri,"Belgrandiella kuesteri (Boeters, 1970)",Belgrandiella,kuesteri,"(Boeters, 1970)",,
155939,Graziana kuesteri,"Microna saxatilis ssp. kuesteri Boeters, 1970",Microna,saxatilis,,subspecies,"Boeters, 1970"
155951,Avenionia berenguieri,"Paulia berenguieri Bourguignat, 1882",Paulia,berenguieri,"Bourguignat, 1882",,
155951,Avenionia berenguieri,"Paulia locardiana Bourguignat, 1882",Paulia,locardiana,"Bourguignat, 1882",,
155951,Avenionia berenguieri,"Avenionia vayssieri Nicolas, 1882",Avenionia,vayssieri,"Nicolas, 1882",,
155953,Bythiospeum saxigenum,"Bythiospeum tenuis Geyer, 1905",Bythiospeum,tenuis,"Geyer, 1905",,
155953,Bythiospeum saxigenum,"Vitrella saxigenum Geyer, 1905",Vitrella,saxigenum,"Geyer, 1905",,
155957,Bythiospeum pellucidum,"Paludina pellucida Seckendorf, 1846",Paludina,pellucida,"Seckendorf, 1846",,
155958,Narentiana vjetrenicae,"Zavalia vjetrenicae Radoman, 1973",Zavalia,vjetrenicae,"Radoman, 1973",,
155959,Pontobelgrandiella hessei,"Belgrandiella hessei (A.J. Wagner, 1928)",Belgrandiella,hessei,"(A.J. Wagner, 1928)",,
155959,Pontobelgrandiella hessei,"Belgrandia hessei A.J. Wagner, 1928",Belgrandia,hessei,"A.J. Wagner, 1928",,
155962,Bithynia boissieri,"Paludina boissieri Küster, 1852",Paludina,boissieri,"Küster, 1852",,
155963,Horatia klecakiana,"Horatia albanica Bourguignat, 1887",Horatia,albanica,"Bourguignat, 1887",,
155963,Horatia klecakiana,"Horatia fontinalis Bourguignat, 1887",Horatia,fontinalis,"Bourguignat, 1887",,
155963,Horatia klecakiana,"Horatia letourneuxi Bourguignat, 1887",Horatia,letourneuxi,"Bourguignat, 1887",,
155963,Horatia klecakiana,"Horatia obliqua, Bourguignat, 1887",Horatia,"obliqua,","Bourguignat, 1887",,
155963,Horatia klecakiana,"Horatia obtusa Bourguignat, 1887",Horatia,obtusa,"Bourguignat, 1887",,
155963,Horatia klecakiana,"Horatia palustris Bourguignat, 1887",Horatia,palustris,"Bourguignat, 1887",,
155963,Horatia klecakiana,"Horatia praeclara Bourguignat, 1887",Horatia,praeclara,"Bourguignat, 1887",,
155963,Horatia klecakiana,"Horatia verlikana  Bourguignat, 1887",Horatia,verlikana," Bourguignat, 1887",,
155967,Trachyochridia filocincta,"Trachyohridia  filocincta  Polinski, 1929",Trachyohridia ,filocincta ,"Polinski, 1929",,
155967,Trachyochridia filocincta,Chilopyrgula filocincta,Chilopyrgula,filocincta,,,
155972,Belgrandiella boetersi,"Bythinella lacheineri Kuster, 1853",Bythinella,lacheineri,"Kuster, 1853",,
155972,Belgrandiella boetersi,"Microna saxatilis internedia Mahler, 1950",Microna,saxatilis internedia,"Mahler, 1950",,
155972,Belgrandiella boetersi,"Belgrandiella intermedia Mahler, 1950",Belgrandiella,intermedia,"Mahler, 1950",,
155979,Paladilhiopsis turrita,"Costellina turrita Kušcer, 1933",Costellina,turrita,"Kušcer, 1933",,
155981,Pseudamnicola razelmiana,"Pseudamnicola razelmiana Grossu, 1986",Pseudamnicola,razelmiana,"Grossu, 1986",,
155981,Pseudamnicola razelmiana,"Pseudamnicola razelmianus Grossu, 1986",Pseudamnicola,razelmianus,"Grossu, 1986",,
155984,Bythiospeum turritum,"Vitrella turrita Clessin, 1877",Vitrella,turrita,"Clessin, 1877",,
155991,Mercuria meridionalis,"Bithynia meridionalis Risso, 1826",Bithynia,meridionalis,"Risso, 1826",,
155998,Daphniola hadei,"Horatia hadei E. Gittenberger, 1982",Horatia,hadei,"E. Gittenberger, 1982",,
155998,Daphniola hadei,"Islamia hadei (E. Gittenberger, 1982)",Islamia,hadei,"(E. Gittenberger, 1982)",,
155998,Daphniola hadei,"Hauffenia hadei (E. Gittenberger, 1982)",Hauffenia,hadei,"(E. Gittenberger, 1982) ",,
156071,Corrosella astierii,"Pseudamnicola astierii (Dupuy, 1851)",Pseudamnicola,astierii,"(Dupuy, 1851)",,
156012,Pseudamnicola dobrogica,"Pseudamnicola dobrogica Grossu, 1986",Pseudamnicola,dobrogica,"Grossu, 1986",,
156012,Pseudamnicola dobrogica,"Pseudamnicola dobrogicus Grossu, 1986",Pseudamnicola,dobrogicus,"Grossu, 1986",,
156082,Saxurinator sketi,"Lanzaia sketi Bole, 1960",Lanzaia,sketi,"Bole, 1960",,
156018,Eupaludestrina rausiana,"Heleobia rausiana (Radoman, 1974)",Heleobia,rausiana,"(Radoman, 1974)",,
156018,Eupaludestrina rausiana,"Semisalsa rausiana Radoman, 1974",Semisalsa,rausiana,"Radoman, 1974",,
156018,Eupaludestrina rausiana,"Thalassobia rausiana (Radoman, 1974)",Thalassobia,rausiana,"(Radoman, 1974)",,
156084,Alzoniella parvula,"Avenionia parvula Giusti &amp; Bodon, 1981",Avenionia,parvula,"Giusti &amp; Bodon, 1981",,
156088,Dianella schlickumi,"Diana schlickumi Radoman, 1969",Diana,schlickumi,"Radoman, 1969",,
156088,Dianella schlickumi,"Pyrgula schlickumi Starobogatov, 1970",Pyrgula,schlickumi,"Starobogatov, 1970",,
156088,Dianella schlickumi,"Chilopyrgula schlickumi Jaeckel, 1967",Chilopyrgula,schlickumi,"Jaeckel, 1967",,
156024,Radomaniola montana,"Orientalina montana (Radoman, 1973)",Orientalina,montana,"(Radoman, 1973)",,
156091,Alzoniella lucensis,"Belgrandiella cf. cantabrica (Boeters & Rolán, 1988)",Belgrandiella,cf. cantabrica,"(Boeters & Rolán, 1988)",,
156091,Alzoniella lucensis,Belgrandiella lucensis (Rolán 1993),Belgrandiella,lucensis,(Rolán 1993),,
156027,Bythiospeum oshanovae,"Paladilhia oshanovae L. Pintér, 1968",Paladilhia,oshanovae,"L. Pintér, 1968",,
156093,Bythiospeum excelsior,"Paladilhia excelsior Mahler, 1950",Paladilhia,excelsior,"Mahler, 1950",,
156096,Bythiospeum waegelei,"Bythiospeum zwanzigeri Hässlein, 1942",Bythiospeum,zwanzigeri,"Hässlein, 1942",,
156096,Bythiospeum waegelei,"Lartetia waegelei Haesslein, 1938",Lartetia,waegelei,"Haesslein, 1938",,
156032,Radomaniola lacustris,"Orientalina lacustris Radoman, 1983",Orientalina,lacustris,"Radoman, 1983",,
156103,Iglica karamani,"Baglivia karamani Kuščer, 1937",Baglivia,karamani,"Kuščer, 1937",,
156106,Ohrigocea karevi,"Pseudamnicola karevi Radoman, 1962",Pseudamnicola,karevi,"Radoman, 1962",,
156042,Bythiospeum haessleini,"Lartetia haessleini Zwanziger, 1939",Lartetia,haessleini,"Zwanziger, 1939",,
156054,Sorholia lescherae,"Moitessieria simoniana ssp. lescherae Boeters, 1981",Moitessieria,simoniana,,subspecies,"Boeters, 1981"
156054,Sorholia lescherae,"Moitessieria lescherae Boeters, 1981",Moitessieria,lescherae,"Boeters, 1981",,
156068,Lithoglyphus pygmaeus,"Lithoglyphus pygmaeus Frauenfeld, 1863",Lithoglyphus,pygmaeus,"Frauenfeld, 1863",,
156068,Lithoglyphus pygmaeus,"Sadleriana pygmaea (Frauenfeld, 1863)",Sadleriana,pygmaea,"(Frauenfeld, 1863)",,
156137,Bythiospeum taxisi,"Bythiospeum sandbergeri ssp. senefelderi (Geyer, 1907)",Bythiospeum,sandbergeri,,subspecies,"(Geyer, 1907)"
156137,Bythiospeum taxisi,"Vitrella lamperti var. taxisi Geyer, 1905",Vitrella,lamperti,,variety,"Geyer, 1905"
156138,Bythiospeum michaudi,"Lartetia sayni Sayn, 1889",Lartetia,sayni,"Sayn, 1889",,
156144,Lyhnidia stankovici,"Pseudamnicola  stankovici  Radoman, 1962",Pseudamnicola ,stankovici ,"Radoman, 1962",,
156149,Iglica vobarnensis,"Bythiospeum vobarnensis Pezzoli & Toffoletto, 1968",Bythiospeum,vobarnensis,"Pezzoli & Toffoletto, 1968",,
156152,Bythiospeum gonostoma,"Vitrella gonostoma Geyer, 1905",Vitrella,gonostoma,"Geyer, 1905",,
156155,Ohrigocea miladinovorum,"Pseudamnicola miladinovorum Radoman, 1962",Pseudamnicola,miladinovorum,"Radoman, 1962",,
156155,Ohrigocea miladinovorum,"Karevia miladinovorum Radoman, 1973",Karevia,miladinovorum,"Radoman, 1973",,
156158,Alzoniella asturica,Belgrandiella asturica Boeters and Rolán 1988,Belgrandiella,asturica,Boeters and Rolán 1988,,
156159,Pontobelgrandiella pusilla,"Belgrandiella pusilla Angelov, 1959",Belgrandiella,pusilla,"Angelov, 1959",,
156165,Corrosella hinzi,"Pseudamnicola hinzi Boeters, 1986",Pseudamnicola,hinzi,"Boeters, 1986",,
156168,Bythinella batalleri,"Bythinella alonsoae Bech, 1979",Bythinella,alonsoae,"Bech, 1979",,
156168,Bythinella batalleri,"Bythinella perilongata C. Altimira, 1959",Bythinella,perilongata,"C. Altimira, 1959",,
156168,Bythinella batalleri,"Bythinella cadevali M. Bech & C. Fernández, 1986",Bythinella,cadevali,"M. Bech & C. Fernández, 1986",,
156168,Bythinella batalleri,"Bythinella espanoli M. Bech, 1979",Bythinella,espanoli,"M. Bech, 1979",,
156168,Bythinella batalleri,"Bythinella gonzalezi M. Bech, 1993",Bythinella,gonzalezi,"M. Bech, 1993",,
156168,Bythinella batalleri,"Bythinella brosi M. Bech, 1993",Bythinella,brosi,"M. Bech, 1993",,
156184,Eupaludestrina dobrogica,"Heleobia dobrogica (Grossu &amp; Negrea, 1989)",Heleobia,dobrogica,"(Grossu &amp; Negrea, 1989)",,
156184,Eupaludestrina dobrogica,"Paladilhia dobrogica Grossu & Negrea, 1989",Paladilhia,dobrogica,"Grossu & Negrea, 1989",,
156184,Eupaludestrina dobrogica,"Semisalsa dobrogica (Grossu & Negrea, 1989)",Semisalsa,dobrogica,"(Grossu & Negrea, 1989)",,
156301,Madeirovitrina albopalliata,"Plutonia albopalliata (Groh &amp; Hemmen, 1986)",Plutonia,albopalliata,"(Groh &amp; Hemmen, 1986)",,
156301,Madeirovitrina albopalliata,"Phenacolimax albopalliatus Groh & Hemmen, 1986",Phenacolimax,albopalliatus,"Groh & Hemmen, 1986",,
156307,Agardhiella lamellata,"Agardhiella prahovensis Grossu, 1986",Agardhiella,prahovensis,"Grossu, 1986",,
156307,Agardhiella lamellata,"Sphyradium parreissii ssp. lamellatum (Clessin, 1887)",Sphyradium,parreissii,,subspecies,"(Clessin, 1887)"
156311,Xerogyra spadae,"Candidula spadae (Calcara, 1845)",Candidula,spadae,"(Calcara, 1845)",,
156311,Xerogyra spadae,"Helix spadae Calcara, 1845",Helix,spadae,"Calcara, 1845",,
156322,Cattania maranajensis,"Campylaea (Cattania) maranajensis A.J. Wagner, 1914",Campylaea (Cattania),maranajensis,"A.J. Wagner, 1914",,
156326,Hemicycla granomalleata,"Helix palmicola Mabille, 1898",Helix,palmicola,"Mabille, 1898",,
156327,Insulivitrina solemi,"Plutonia solemi Ibáñez & M.R. Alonso, 2001",Plutonia,solemi,"Ibáñez & M.R. Alonso, 2001",,
156334,Xerolenta depulsa,"Helicella depulsa L. Pintér, 1969",Helicella,depulsa,"L. Pintér, 1969",,
156336,Xerotricha crispolanata,"Helix crispolanata Wollaston, 1878",Helix,crispolanata,"Wollaston, 1878",,
156337,Codringtonia parnassia,"Codringtonia pseudoparnassia (Kobelt, 1879)",Codringtonia,pseudoparnassia,"(Kobelt, 1879)",,
156337,Codringtonia parnassia,"Codringtonia oetae (Kobelt, 1879)",Codringtonia,oetae,"(Kobelt, 1879)",,
156345,Thiessea nympha,"Chilostoma nympha (Subai, 1996)",Chilostoma,nympha,"(Subai, 1996)",,
156345,Thiessea nympha,"Helicigona nympha Subai, 1996",Helicigona,nympha,"Subai, 1996",,
156367,Canarivitrina taburientensis,"Plutonia taburientensis Groh &amp; Valido, 2000",Plutonia,taburientensis,"Groh &amp; Valido, 2000",,
156369,Madeirovitrina nitida,"Plutonia nitida (A. Gould, 1846)",Plutonia,nitida,"(A. Gould, 1846)",,
156369,Madeirovitrina nitida,"Vitrina nitida A. Gould, 1846",Vitrina,nitida,"A. Gould, 1846",,
156384,Callina rotula,"Discula rotula (R.T. Lowe, 1831)",Discula,rotula,"(R.T. Lowe, 1831)",,
156384,Callina rotula,"Helix rotula R.T. Lowe, 1831",Helix,rotula,"R.T. Lowe, 1831",,
156408,Candidula codia,"Helix codia Bourguignat, 1859",Helix,codia,"Bourguignat, 1859",,
156419,Metafruticicola sublecta,"Metafruticicola lectus (A. Férussac, 1832)",Metafruticicola,lectus,"(A. Férussac, 1832)",,
156422,Napaeopsis merditanus,"Buliminus merditanus Sturany, 1907",Buliminus,merditanus,"Sturany, 1907",,
156422,Napaeopsis merditanus,"Napaeopsis merditanus (Sturany, 1907)",Napaeopsis,merditanus,"(Sturany, 1907)",,
156422,Napaeopsis merditanus,"Napaeopsis merditana (Sturany, 1907)",Napaeopsis,merditana,"(Sturany, 1907)",,
156423,Xerogyra grovesiana,"Candidula grovesiana (Paulucci, 1881)",Candidula,grovesiana,"(Paulucci, 1881)",,
156423,Xerogyra grovesiana,"Helix grovesiana Paulucci, 1881",Helix,grovesiana,"Paulucci, 1881",,
156428,Ichnusomunda usticensis,"Cernuella usticensis (Calcara, 1842)",Cernuella,usticensis,"(Calcara, 1842)",,
156430,Monacha dofleini,"Theba dofleini P. Hesse, 1928",Theba,dofleini,"P. Hesse, 1928",,
156432,Thiessea valkanovi,"Helicigona cyclolabris ssp. valkanovi Urbański, 1960",Helicigona,cyclolabris,,subspecies,"Urbański, 1960"
156432,Thiessea valkanovi,"Chilostoma valkanovi (Urbański, 1960)",Chilostoma,valkanovi,"(Urbański, 1960)",,
156434,Thiessea fuchsiana,"Chilostoma fuchsiana (Knipper, 1939)",Chilostoma,fuchsiana,"(Knipper, 1939)",,
156434,Thiessea fuchsiana,"Helicigona heldreichi var. fuchsiana Knipper, 1939",Helicigona,heldreichi,,variety,"Knipper, 1939"
156439,Agardhiella crassilabris,"Argna crassilabris Grossu & Negrea, 1968",Argna,crassilabris,"Grossu & Negrea, 1968",,"Grossu & Negrea, 1968"
156449,Liburnica pentheri,"Campylaea pentheri Sturany, 1901",Campylaea,pentheri,"Sturany, 1901",,
156449,Liburnica pentheri,"Chilostoma pentheri (Sturany, 1901)",Chilostoma,pentheri,"(Sturany, 1901)",,
156454,Spirorbula depauperata,"Helix depauperata R.T. Lowe, 1831",Helix,depauperata,"R.T. Lowe, 1831",,
156472,Monilearia granostriata,"Ripkeniella granostriata (Mousson, 1857)",Ripkeniella,granostriata,"(Mousson, 1857)",,
156472,Monilearia granostriata,"Helix granostriata Mousson, 1857",Helix,granostriata,"Mousson, 1857",,
156473,Monacha gregaria,"Szentgalya gregaria (Rossmässler, 1839)",Szentgalya,gregaria,"(Rossmässler, 1839)",,
156475,Xerolenta razlogi,"Helicella razlogi Pintér, 1969",Helicella,razlogi,"Pintér, 1969",,
156480,Trochoidea cumiae,"Trochoidea apiculus (L. Pfeiffer, 1849)",Trochoidea,apiculus,"(L. Pfeiffer, 1849)",,
156481,Xeroplexa olisippensis,"Helix strucki Von Maltzan, 1886",Helix,strucki,"Von Maltzan, 1886",,
156481,Xeroplexa olisippensis,"Helix  defectiva Locard, 1899",Helix ,defectiva,"Locard, 1899",,
156481,Xeroplexa olisippensis,"Helix micida Locard, 1899",Helix,micida,"Locard, 1899",,
156481,Xeroplexa olisippensis,"Helix portionalis Locard, 1899",Helix,portionalis,"Locard, 1899",,
156481,Xeroplexa olisippensis,"Helix callisoma Locard, 1899",Helix,callisoma,"Locard, 1899",,
156481,Xeroplexa olisippensis,"Helix ofellata Locard, 1899",Helix,ofellata,"Locard, 1899",,
156481,Xeroplexa olisippensis,"Helix protumida Locard, 1899",Helix,protumida,"Locard, 1899",,
156481,Xeroplexa olisippensis,"Helix putilla Locard, 1899",Helix,putilla,"Locard, 1899",,
156481,Xeroplexa olisippensis,"Candidula olisippensis (Servain, 1880)",Candidula,olisippensis,"(Servain, 1880)",,
156481,Xeroplexa olisippensis,"Helix olisippensis Servain, 1880",Helix,olisippensis,"Servain, 1880",,
156482,Xerotricha gonzalezi,Helicella mangae Gittenberger & Raven 1982,Helicella,mangae,Gittenberger & Raven 1982,,
156486,Napaeus flavoterminatus,"Bulimus flavoterminatus Wollaston, 1878",Bulimus,flavoterminatus,"Wollaston, 1878",,
156488,Acicula beneckei,"Acme beneckei Andreae, 1883",Acme,beneckei,"Andreae, 1883",,
156493,Leptaxis groviana,"Helix corrugata L. Pfeiffer, 1847",Helix,corrugata,"L. Pfeiffer, 1847",,
156501,Monilearia pulverulenta,"Xerotricha pulverulenta (R.T. Lowe, 1861)",Xerotricha,pulverulenta,"(R.T. Lowe, 1861)",,
156504,Thiessea arcadica,"Chilostoma arcadica (Frauenfeld, 1867)",Chilostoma,arcadica,"(Frauenfeld, 1867)",,
156506,Xerolenta thasia,"Helicella thasia P. Reischütz, 1983",Helicella,thasia,"P. Reischütz, 1983",,
156507,Metafruticicola dictaea,"Helix dictaea (E. von Martens, 1889)",Helix,dictaea,"(E. von Martens, 1889)",,
156509,Zarateana rocandioi,"Helix rocandioi Ortiz de Zárate & López, 1950",Helix,rocandioi,"Ortiz de Zárate & López, 1950",,
156509,Zarateana rocandioi,"Candidula rocandioi (Ortiz de Zárate & López, 1950)",Candidula,rocandioi,"(Ortiz de Zárate & López, 1950)",,
156520,Backeljaia najerensis,"Candidula najerensis (Ortiz de Zarate Lopez, 1950)",Candidula,najerensis,"(Ortiz de Zarate Lopez, 1950)",,
156525,Cattania zebiana,"Chilostoma zebiana (Sturany, 1907)",Chilostoma,zebiana,"(Sturany, 1907)",,
156525,Cattania zebiana,"Campylaea zebiana Sturany, 1907",Campylaea,zebiana,"Sturany, 1907",,
156525,Cattania zebiana,"Helicigona zebiana (Sturany, 1907)",Helicigona,zebiana,"(Sturany, 1907)",,
156529,Hemicycla guamartemes,"Helix manriquiana  R.T. Lowe, 1861",Helix,manriquiana," R.T. Lowe, 1861",,
156530,Josephinella argentellei,"Chilostoma argentellei (Kobelt, 1872)",Chilostoma,argentellei,"(Kobelt, 1872)",,
156530,Josephinella argentellei,"Helix argentellei Kobelt, 1872",Helix,argentellei,"Kobelt, 1872",,
156530,Josephinella argentellei,"Helicigona argentellei (Kobelt, 1872)",Helicigona,argentellei,"(Kobelt, 1872)",,
156539,Suboestophora gasulli,"Oestophora gasulli Ortiz de Zárate Rocandio & Ortiz de Zárate López, 1961",Oestophora,gasulli,"Ortiz de Zárate Rocandio & Ortiz de Zárate López, 1961",,
156539,Suboestophora gasulli,"Suboestophora gasulli (Ortiz de Zárate Rocandio & Ortiz de Zárate López, 1961)",Suboestophora,gasulli,"(Ortiz de Zárate Rocandio & Ortiz de Zárate López, 1961)",,
156539,Suboestophora gasulli,"Gasullia gasulli (Ortiz de Zárate Rocandio & Ortiz de Zárate López, 1961)",Gasullia,gasulli,"(Ortiz de Zárate Rocandio & Ortiz de Zárate López, 1961)",,
156541,Napaeus baeticatus,"Napaeus halmyris (J. Mabille, 1883)",Napaeus,halmyris,"(J. Mabille, 1883)",,
156545,Madeirovitrina marcida,"Plutonia marcida (A.A. Gould, 1847)",Plutonia,marcida,"(A.A. Gould, 1847)",,
156550,Josephinella subzonata,"Helix subzonata Mousson, 1859",Helix,subzonata,"Mousson, 1859",,
156550,Josephinella subzonata,"Chilostoma subzonata (Mousson, 1859)",Chilostoma,subzonata,"(Mousson, 1859)",,
156553,Trochulus coelomphala,"Trichia coelomphala  (Locard, 1888)",Trichia,coelomphala ,"(Locard, 1888)",,
156553,Trochulus coelomphala,"Helix  coelomphala  Locard, 1888",Helix ,coelomphala ,"Locard, 1888",,
156555,Thiessea melpomene,"Chilostoma melpomene (Subai, 1996)",Chilostoma,melpomene,"(Subai, 1996)",,
156555,Thiessea melpomene,"Helicigona melpomene Subai, 1996",Helicigona,melpomene,"Subai, 1996",,
156565,Thiessea sphaeriostoma,"Helix sphaeriostoma Bourguignat, 1857",Helix,sphaeriostoma,"Bourguignat, 1857",,
156565,Thiessea sphaeriostoma,"Chilostoma sphaeriostoma (Bourguignat, 1857)",Chilostoma,sphaeriostoma,"(Bourguignat, 1857)",,
156575,Suboestophora boscae,"Oestophora kuiperi (Gasull, 1966)",Oestophora,kuiperi,"(Gasull, 1966)",,
156575,Suboestophora boscae,"Suboestophora kuiperi (Gasull, 1966)",Suboestophora,kuiperi,"(Gasull, 1966)",,
156575,Suboestophora boscae,"Helix boscae Hidalgo, 1869",Helix,boscae,"Hidalgo, 1869",,
156576,Xerocampylaea waldemari,"Trochulus waldemari (A.J. Wagner, 1912)",Trochulus,waldemari,"(A.J. Wagner, 1912)",,
156576,Xerocampylaea waldemari,"Fruticicola waldemari A.J. Wagner, 1912",Fruticicola,waldemari,"A.J. Wagner, 1912",,
156578,Liburnica dunjana,"Chilostoma dunjana (Knipper, 1941)",Chilostoma,dunjana,"(Knipper, 1941)",,
156578,Liburnica dunjana,"Helicigona dunjana Knipper, 1941",Helicigona,dunjana,"Knipper, 1941",,
156587,Cattania faueri,"Chilostoma faueri Subai, 1990",Chilostoma,faueri,"Subai, 1990",,
156596,Thiessea pieperi,"Chilostoma pieperi (Subai, 1996)",Chilostoma,pieperi,"(Subai, 1996)",,
156596,Thiessea pieperi,"Helicigona pieperi Subai, 1996",Helicigona,pieperi,"Subai, 1996",,
156600,Steenbergia duplex,"Heterostoma duplex (Mandahl-Barth, 1950)",Heterostoma,duplex,"(Mandahl-Barth, 1950)",,
