assessmentId,internalTaxonId,scientificName,type,text,full,value,order
74513545,16084531,Sphingonotus sublaevis,RedListEvaluators,"Odé, B. & García, M.","Odé, B. & García, M.",Baudewijn Odé (IUCN SSC Grasshopper Specialist Group)|Mariana García (IUCN Global Species Programme),"13179417,56211724"
74513545,16084531,Sphingonotus sublaevis,RedListContributors,"Jakobs, D. & Kranz, M.","Jakobs, D. & Kranz, M.","David Jakobs (Trier University)|Marco Kranz (Trier University, Germany)","16899069,79849881"
74513739,16084556,Sphingonotus willemsei,RedListAssessors,"Hochkirch, A.","Hochkirch, A.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)",13179435
74513739,16084556,Sphingonotus willemsei,RedListEvaluators,"Odé, B. & García, M.","Odé, B. & García, M.",Baudewijn Odé (IUCN SSC Grasshopper Specialist Group)|Mariana García (IUCN Global Species Programme),"13179417,56211724"
74513739,16084556,Sphingonotus willemsei,RedListContributors,"Jakobs, D. & Kranz, M.","Jakobs, D. & Kranz, M.","David Jakobs (Trier University)|Marco Kranz (Trier University, Germany)","16899069,79849881"
74518313,16896284,Gryllomorpha canariensis,RedListAssessors,"Hochkirch, A.","Hochkirch, A.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)",13179435
74518313,16896284,Gryllomorpha canariensis,RedListEvaluators,"Odé, B. & García, M.","Odé, B. & García, M.",Baudewijn Odé (IUCN SSC Grasshopper Specialist Group)|Mariana García (IUCN Global Species Programme),"13179417,56211724"
74518313,16896284,Gryllomorpha canariensis,RedListContributors,"Jakobs, D.","Jakobs, D.",David Jakobs (Trier University),16899069
74519366,16896309,Hymenoptila lanzarotensis,RedListAssessors,"Hochkirch, A.","Hochkirch, A.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)",13179435
74519366,16896309,Hymenoptila lanzarotensis,RedListEvaluators,"García, M.","García, M.",Mariana García (IUCN Global Species Programme),56211724
74519366,16896309,Hymenoptila lanzarotensis,RedListContributors,"Jakobs, D.","Jakobs, D.",David Jakobs (Trier University),16899069
74520888,68469231,Tartarogryllus sandanski,RedListAssessors,"Hochkirch, A., Chobanov, D.P., Willemse, L.P.M., Szovenyi, G., Sirin, D., Kristin, A., Ivkovic, S., Iorgu, I.S., Lemonnier-Darcemont, M., Pushkar, T., Skejo, J. Skejo & Vedenina, V.","Hochkirch, A., Chobanov, D.P., Willemse, L.P.M., Szovenyi, G., Sirin, D., Kristin, A., Ivkovic, S., Iorgu, I.S., Lemonnier-Darcemont, M., Pushkar, T., Skejo, J. Skejo & Vedenina, V.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Dragan Chobanov (IUCN SSC Grasshopper Specialist Group)|Deniz Sirin (IUCN SSC Grasshopper Specialist Group)|Anton Kristin|Gergely Szovenyi (IUCN SSC Grasshopper Specialist Group)|Josip Skejo (IUCN SSC Grasshopper Specialist Group)|Ionut Iorgu (IUCN SSC Grasshopper Specialist Group)|Slobodan Ivkovic (Grasshopper Specialist Group)|Michèle Lemonnier-Darcemont|Varvara Vedenina|Taras Pushkar","13179435,15430829,13985563,44831102,16899272,22618308,69800165,44831211,84521388,86854243,44831154,84836266"
74520888,68469231,Tartarogryllus sandanski,RedListEvaluators,"Bushell, M. & Cálix, M.","Bushell, M. & Cálix, M.","Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092"
74520888,68469231,Tartarogryllus sandanski,RedListContributors,"Kranz, M.","Kranz, M.","Marco Kranz (Trier University, Germany)",79849881
74520888,68469231,Tartarogryllus sandanski,RedListFacilitators,"","Nieto, A.",Ana Nieto (IUCN),212
74522101,16896690,Acrostira bellamyi,RedListAssessors,"Hochkirch, A.","Hochkirch, A.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)",13179435
74522101,16896690,Acrostira bellamyi,RedListEvaluators,"Odé, B. & García, M.","Odé, B. & García, M.",Baudewijn Odé (IUCN SSC Grasshopper Specialist Group)|Mariana García (IUCN Global Species Programme),"13179417,56211724"
74522101,16896690,Acrostira bellamyi,RedListContributors,"Jakobs, D.","Jakobs, D.",David Jakobs (Trier University),16899069
74522740,16896956,Acrostira tamarani,RedListAssessors,"Hochkirch, A.","Hochkirch, A.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)",13179435
74522740,16896956,Acrostira tamarani,RedListEvaluators,"Odé, B. & García, M.","Odé, B. & García, M.",Baudewijn Odé (IUCN SSC Grasshopper Specialist Group)|Mariana García (IUCN Global Species Programme),"13179417,56211724"
74522740,16896956,Acrostira tamarani,RedListContributors,"Jakobs, D. & Kranz, M.","Jakobs, D. & Kranz, M.","David Jakobs (Trier University)|Marco Kranz (Trier University, Germany)","16899069,79849881"
74523102,16896959,Acrostira tenerifae,RedListAssessors,"Hochkirch, A. & López, H.","Hochkirch, A. & López, H.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Heriberto López","13179435,48150911"
74523102,16896959,Acrostira tenerifae,RedListEvaluators,"Odé, B. & García, M.","Odé, B. & García, M.",Baudewijn Odé (IUCN SSC Grasshopper Specialist Group)|Mariana García (IUCN Global Species Programme),"13179417,56211724"
74523102,16896959,Acrostira tenerifae,RedListContributors,"Jakobs, D. & Kranz, M.","Jakobs, D. & Kranz, M.","David Jakobs (Trier University)|Marco Kranz (Trier University, Germany)","16899069,79849881"
74523437,44698025,Kurtharzia sulcata,RedListAssessors,"Hochkirch, A., Cordero, P.J., Gómez, R, Presa, J.J., Barranco Vega, P., Correas, J., García, M., Prunier, F., Lemos, P. & Ferreira, S.","Hochkirch, A., Cordero, P.J., Gómez, R, Presa, J.J., Barranco Vega, P., Correas, J., García, M., Prunier, F., Lemos, P. & Ferreira, S.","Sónia Ferreira|Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Pedro Javier Cordero (IUCN SSC Grasshopper Specialist Group)|Ricardo Gómez|Juan José Presa (University of Murcia / IUCN European Orthoptera Assessment)|Paulo Lemos|Pablo Barranco Vega|José Correas|María Dolores  García|Florent Prunier","13179435,44831181,48501093,69782476,87901719,88357893,89764259,95315050,85649445,1882"
74523437,44698025,Kurtharzia sulcata,RedListEvaluators,"Odé, B. & García, M.","Odé, B. & García, M.",Baudewijn Odé (IUCN SSC Grasshopper Specialist Group)|Mariana García (IUCN Global Species Programme),"13179417,56211724"
74523437,44698025,Kurtharzia sulcata,RedListContributors,"Kranz, M.","Kranz, M.","Marco Kranz (Trier University, Germany)",79849881
74523437,44698025,Kurtharzia sulcata,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
74524165,49697894,Purpuraria erna,RedListAssessors,"Hochkirch, A. & López, H.","Hochkirch, A. & López, H.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Heriberto López","13179435,48150911"
74524165,49697894,Purpuraria erna,RedListEvaluators,"Odé, B. & García, M.","Odé, B. & García, M.",Baudewijn Odé (IUCN SSC Grasshopper Specialist Group)|Mariana García (IUCN Global Species Programme),"13179417,56211724"
74524165,49697894,Purpuraria erna,RedListContributors,"Jakobs, D.","Jakobs, D.",David Jakobs (Trier University),16899069
74524416,47687189,Purpuraria magna,RedListAssessors,"Hochkirch, A. & López, H.","Hochkirch, A. & López, H.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Heriberto López","13179435,48150911"
74524416,47687189,Purpuraria magna,RedListEvaluators,"Odé, B. & García, M.","Odé, B. & García, M.",Baudewijn Odé (IUCN SSC Grasshopper Specialist Group)|Mariana García (IUCN Global Species Programme),"13179417,56211724"
74524416,47687189,Purpuraria magna,RedListContributors,"Jakobs, D. & Kranz, M.","Jakobs, D. & Kranz, M.","David Jakobs (Trier University)|Marco Kranz (Trier University, Germany)","16899069,79849881"
74528394,68455994,Poecilimon laevissimus,RedListAssessors,"Hochkirch, A., Massa, B., Heller, K.-G., Willemse, L.P.M., Rutschmann, F., Chobanov, D.P., Kleukers, R., Kristin, A., Presa, J.J. & Szovenyi, G.","Hochkirch, A., Massa, B., Heller, K.-G., Willemse, L.P.M., Rutschmann, F., Chobanov, D.P., Kleukers, R., Kristin, A., Presa, J.J. & Szovenyi, G.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Roy Kleukers (IUCN SSC Grasshopper Specialist Group)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Dragan Chobanov (IUCN SSC Grasshopper Specialist Group)|Anton Kristin|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Gergely Szovenyi (IUCN SSC Grasshopper Specialist Group)|Juan José Presa (University of Murcia / IUCN European Orthoptera Assessment)|Bruno Massa|Florin Rutschmann","13179435,86227513,44830971,13985563,89234180,15430829,13985562,22618308,69782476,44831102"
74528394,68455994,Poecilimon laevissimus,RedListEvaluators,"Bushell, M. & Cálix, M.","Bushell, M. & Cálix, M.","Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092"
74528394,68455994,Poecilimon laevissimus,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
74528394,68455994,Poecilimon laevissimus,RedListFacilitators,"","Nieto, A.",Ana Nieto (IUCN),212
74530031,47709397,Dolichopoda geniculata,RedListAssessors,"Hochkirch, A., Willemse, L.P.M., Szovenyi, G., Rutschmann, F., Presa, J.J., Kristin, A., Kleukers, R. & Chobanov, D.P.","Hochkirch, A., Willemse, L.P.M., Szovenyi, G., Rutschmann, F., Presa, J.J., Kristin, A., Kleukers, R. & Chobanov, D.P.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Roy Kleukers (IUCN SSC Grasshopper Specialist Group)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Dragan Chobanov (IUCN SSC Grasshopper Specialist Group)|Anton Kristin|Gergely Szovenyi (IUCN SSC Grasshopper Specialist Group)|Juan José Presa (University of Murcia / IUCN European Orthoptera Assessment)|Florin Rutschmann","13179435,13985563,44831102,89234180,69782476,22618308,13985562,15430829"
74530031,47709397,Dolichopoda geniculata,RedListEvaluators,"Bushell, M. & Cálix, M.","Bushell, M. & Cálix, M.","Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092"
74530031,47709397,Dolichopoda geniculata,RedListContributors,"Kranz, M.","Kranz, M.","Marco Kranz (Trier University, Germany)",79849881
74530031,47709397,Dolichopoda geniculata,RedListFacilitators,"","Nieto, A.",Ana Nieto (IUCN),212
74531854,16894995,Ariagona margaritae,RedListAssessors,"Hochkirch, A. & Schulte-Middelmann, T.","Hochkirch, A. & Schulte-Middelmann, T.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Tobias Schulte-Middelmann","13179435,95368315"
74531854,16894995,Ariagona margaritae,RedListEvaluators,"Odé, B. & García, M.","Odé, B. & García, M.",Baudewijn Odé (IUCN SSC Grasshopper Specialist Group)|Mariana García (IUCN Global Species Programme),"13179417,56211724"
74531854,16894995,Ariagona margaritae,RedListContributors,"Jakobs, D. & Kranz, M.","Jakobs, D. & Kranz, M.","David Jakobs (Trier University)|Marco Kranz (Trier University, Germany)","16899069,79849881"
74533095,16895612,Calliphona koenigi,RedListAssessors,"Hochkirch, A.","Hochkirch, A.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)",13179435
74533095,16895612,Calliphona koenigi,RedListEvaluators,"Odé, B. & García, M.","Odé, B. & García, M.",Baudewijn Odé (IUCN SSC Grasshopper Specialist Group)|Mariana García (IUCN Global Species Programme),"13179417,56211724"
74533095,16895612,Calliphona koenigi,RedListContributors,"Jakobs, D. & Kranz, M.","Jakobs, D. & Kranz, M.","David Jakobs (Trier University)|Marco Kranz (Trier University, Germany)","16899069,79849881"
74533722,16895632,Calliphona palmensis,RedListAssessors,"Hochkirch, A.","Hochkirch, A.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)",13179435
74533722,16895632,Calliphona palmensis,RedListEvaluators,"Odé, B. & García, M.","Odé, B. & García, M.",Baudewijn Odé (IUCN SSC Grasshopper Specialist Group)|Mariana García (IUCN Global Species Programme),"13179417,56211724"
74533722,16895632,Calliphona palmensis,RedListContributors,"Jakobs, D. & Kranz, M.","Jakobs, D. & Kranz, M.","David Jakobs (Trier University)|Marco Kranz (Trier University, Germany)","16899069,79849881"
74534026,16895402,Canariola nubigena,RedListAssessors,"Hochkirch, A.","Hochkirch, A.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)",13179435
74534026,16895402,Canariola nubigena,RedListEvaluators,"Odé, B. & García, M.","Odé, B. & García, M.",Baudewijn Odé (IUCN SSC Grasshopper Specialist Group)|Mariana García (IUCN Global Species Programme),"13179417,56211724"
74534026,16895402,Canariola nubigena,RedListContributors,"Jakobs, D. & Kranz, M.","Jakobs, D. & Kranz, M.","David Jakobs (Trier University)|Marco Kranz (Trier University, Germany)","16899069,79849881"
74538664,68378821,Eupholidoptera danconai,RedListAssessors,"Hochkirch, A., Massa, B., Willemse, L.P.M., Rutschmann, F., Chobanov, D.P., Kleukers, R., Kristin, A., Presa, J.J. & Szovenyi, G.","Hochkirch, A., Massa, B., Willemse, L.P.M., Rutschmann, F., Chobanov, D.P., Kleukers, R., Kristin, A., Presa, J.J. & Szovenyi, G.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Roy Kleukers (IUCN SSC Grasshopper Specialist Group)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Dragan Chobanov (IUCN SSC Grasshopper Specialist Group)|Anton Kristin|Gergely Szovenyi (IUCN SSC Grasshopper Specialist Group)|Juan José Presa (University of Murcia / IUCN European Orthoptera Assessment)|Bruno Massa|Florin Rutschmann","13179435,86227513,13985563,89234180,15430829,13985562,22618308,69782476,44831102"
74538664,68378821,Eupholidoptera danconai,RedListEvaluators,"Bushell, M. & Cálix, M.","Bushell, M. & Cálix, M.","Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092"
74538664,68378821,Eupholidoptera danconai,RedListContributors,"Kranz, M.","Kranz, M.","Marco Kranz (Trier University, Germany)",79849881
74538664,68378821,Eupholidoptera danconai,RedListFacilitators,"","Nieto, A.",Ana Nieto (IUCN),212
74539280,16895307,Evergoderes cabrerai,RedListAssessors,"Hochkirch, A.","Hochkirch, A.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)",13179435
74539280,16895307,Evergoderes cabrerai,RedListEvaluators,"Odé, B. & García, M.","Odé, B. & García, M.",Baudewijn Odé (IUCN SSC Grasshopper Specialist Group)|Mariana García (IUCN Global Species Programme),"13179417,56211724"
74539280,16895307,Evergoderes cabrerai,RedListContributors,"Jakobs, D. & Kranz, M.","Jakobs, D. & Kranz, M.","David Jakobs (Trier University)|Marco Kranz (Trier University, Germany)","16899069,79849881"
74622946,44698046,Rhacocleis buchichii,RedListAssessors,"Hochkirch, A., Skejo, J. Skejo, Fontana, P., Szovenyi, G., Lemonnier-Darcemont, M., Chobanov, D.P., Sirin, D., Kristin, A., Pushkar, T., Ivkovic, S., Vedenina, V., Willemse, L.P.M. & Iorgu, I.S.","Hochkirch, A., Skejo, J. Skejo, Fontana, P., Szovenyi, G., Lemonnier-Darcemont, M., Chobanov, D.P., Sirin, D., Kristin, A., Pushkar, T., Ivkovic, S., Vedenina, V., Willemse, L.P.M. & Iorgu, I.S.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Dragan Chobanov (IUCN SSC Grasshopper Specialist Group)|Deniz Sirin (IUCN SSC Grasshopper Specialist Group)|Anton Kristin|Paolo Fontana (IUCN SSC Grasshopper Specialist Group)|Gergely Szovenyi (IUCN SSC Grasshopper Specialist Group)|Josip Skejo (IUCN SSC Grasshopper Specialist Group)|Ionut Iorgu (IUCN SSC Grasshopper Specialist Group)|Slobodan Ivkovic (Grasshopper Specialist Group)|Michèle Lemonnier-Darcemont|Varvara Vedenina|Taras Pushkar","13179435,44831154,44830967,44831102,84521388,15430829,16899272,22618308,86854243,69800165,84836266,13985563,44831211"
74622946,44698046,Rhacocleis buchichii,RedListEvaluators,"Odé, B. & García, M.","Odé, B. & García, M.",Baudewijn Odé (IUCN SSC Grasshopper Specialist Group)|Mariana García (IUCN Global Species Programme),"13179417,56211724"
74622946,44698046,Rhacocleis buchichii,RedListContributors,"Kranz, M.","Kranz, M.","Marco Kranz (Trier University, Germany)",79849881
74622946,44698046,Rhacocleis buchichii,RedListFacilitators,"","Nieto, A.",Ana Nieto (IUCN),212
74780849,74780837,Leptophyes asamo,RedListAssessors,"Chobanov, D.P., Hochkirch, A., Iorgu, I.S., Ivkovic, S., Kristin, A., Lemonnier-Darcemont, M., Pushkar, T., Sirin, D., Skejo, J. Skejo, Szovenyi, G., Vedenina, V. & Willemse, L.P.M.","Chobanov, D.P., Hochkirch, A., Iorgu, I.S., Ivkovic, S., Kristin, A., Lemonnier-Darcemont, M., Pushkar, T., Sirin, D., Skejo, J. Skejo, Szovenyi, G., Vedenina, V. & Willemse, L.P.M.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Dragan Chobanov (IUCN SSC Grasshopper Specialist Group)|Deniz Sirin (IUCN SSC Grasshopper Specialist Group)|Anton Kristin|Gergely Szovenyi (IUCN SSC Grasshopper Specialist Group)|Josip Skejo (IUCN SSC Grasshopper Specialist Group)|Ionut Iorgu (IUCN SSC Grasshopper Specialist Group)|Slobodan Ivkovic (Grasshopper Specialist Group)|Michèle Lemonnier-Darcemont|Varvara Vedenina|Taras Pushkar","15430829,13179435,44831211,69800165,22618308,84521388,86854243,16899272,44831154,44831102,84836266,13985563"
74780849,74780837,Leptophyes asamo,RedListEvaluators,"Kleukers, R. & García, M.","Kleukers, R. & García, M.",Roy Kleukers (IUCN SSC Grasshopper Specialist Group)|Mariana García (IUCN Global Species Programme),"13985562,56211724"
74780849,74780837,Leptophyes asamo,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
74780849,74780837,Leptophyes asamo,RedListFacilitators,"","Nieto, A.",Ana Nieto (IUCN),212
75087340,16084434,Chorthippus ariasi,RedListAssessors,"Presa, J.J., García, M., Clemente, M., Barranco Vega, P., Correas, J., Ferreira, S., Hochkirch, A., Lemos, P., Odé, B. & Prunier, F.","Presa, J.J., García, M., Clemente, M., Barranco Vega, P., Correas, J., Ferreira, S., Hochkirch, A., Lemos, P., Odé, B. & Prunier, F.","Sónia Ferreira|Baudewijn Odé (IUCN SSC Grasshopper Specialist Group)|Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Juan José Presa (University of Murcia / IUCN European Orthoptera Assessment)|Paulo Lemos|Pablo Barranco Vega|José Correas|María Dolores  García|María Eulalia Clemente|Florent Prunier","69782476,89764259,89764261,87901719,88357893,1882,13179435,85649445,13179417,95315050"
75087340,16084434,Chorthippus ariasi,RedListEvaluators,"Chobanov, D.P. & Cálix, M.","Chobanov, D.P. & Cálix, M.",Dragan Chobanov (IUCN SSC Grasshopper Specialist Group)|Marta Cálix (IUCN European Red List),"15430829,84986092"
75087340,16084434,Chorthippus ariasi,RedListContributors,"Kranz, M.","Kranz, M.","Marco Kranz (Trier University, Germany)",79849881
75087340,16084434,Chorthippus ariasi,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
75087364,16084437,Chorthippus cazurroi,RedListAssessors,"Presa, J.J., García, M., Clemente, M., Barranco Vega, P., Correas, J., Ferreira, S., Hochkirch, A., Lemos, P., Odé, B. & Prunier, F.","Presa, J.J., García, M., Clemente, M., Barranco Vega, P., Correas, J., Ferreira, S., Hochkirch, A., Lemos, P., Odé, B. & Prunier, F.","Sónia Ferreira|Baudewijn Odé (IUCN SSC Grasshopper Specialist Group)|Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Juan José Presa (University of Murcia / IUCN European Orthoptera Assessment)|Paulo Lemos|Pablo Barranco Vega|José Correas|María Dolores  García|María Eulalia Clemente|Florent Prunier","69782476,89764259,89764261,87901719,88357893,1882,13179435,85649445,13179417,95315050"
75087364,16084437,Chorthippus cazurroi,RedListEvaluators,"Chobanov, D.P. & Cálix, M.","Chobanov, D.P. & Cálix, M.",Dragan Chobanov (IUCN SSC Grasshopper Specialist Group)|Marta Cálix (IUCN European Red List),"15430829,84986092"
75087364,16084437,Chorthippus cazurroi,RedListContributors,"Kranz, M.","Kranz, M.","Marco Kranz (Trier University, Germany)",79849881
75087364,16084437,Chorthippus cazurroi,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
75087405,16084551,Chorthippus chloroticus,RedListAssessors,"Presa, J.J., García, M., Clemente, M., Barranco Vega, P., Correas, J., Ferreira, S., Hochkirch, A., Lemos, P., Odé, B. & Prunier, F.","Presa, J.J., García, M., Clemente, M., Barranco Vega, P., Correas, J., Ferreira, S., Hochkirch, A., Lemos, P., Odé, B. & Prunier, F.","Sónia Ferreira|Baudewijn Odé (IUCN SSC Grasshopper Specialist Group)|Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Juan José Presa (University of Murcia / IUCN European Orthoptera Assessment)|Paulo Lemos|Pablo Barranco Vega|José Correas|María Dolores  García|María Eulalia Clemente|Florent Prunier","69782476,89764259,89764261,87901719,88357893,1882,13179435,85649445,13179417,95315050"
75087405,16084551,Chorthippus chloroticus,RedListEvaluators,"Chobanov, D.P. & Cálix, M.","Chobanov, D.P. & Cálix, M.",Dragan Chobanov (IUCN SSC Grasshopper Specialist Group)|Marta Cálix (IUCN European Red List),"15430829,84986092"
75087405,16084551,Chorthippus chloroticus,RedListContributors,"Kranz, M.","Kranz, M.","Marco Kranz (Trier University, Germany)",79849881
75087405,16084551,Chorthippus chloroticus,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
75087653,16084567,Chorthippus nevadensis,RedListAssessors,"Presa, J.J., García, M., Clemente, M., Barranco Vega, P., Correas, J., Ferreira, S., Hochkirch, A., Lemos, P., Odé, B. & Prunier, F.","Presa, J.J., García, M., Clemente, M., Barranco Vega, P., Correas, J., Ferreira, S., Hochkirch, A., Lemos, P., Odé, B. & Prunier, F.","Sónia Ferreira|Baudewijn Odé (IUCN SSC Grasshopper Specialist Group)|Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Juan José Presa (University of Murcia / IUCN European Orthoptera Assessment)|Paulo Lemos|Pablo Barranco Vega|José Correas|María Dolores  García|María Eulalia Clemente|Florent Prunier","69782476,89764259,89764261,87901719,88357893,1882,13179435,85649445,13179417,95315050"
75087653,16084567,Chorthippus nevadensis,RedListEvaluators,"Chobanov, D.P. & Cálix, M.","Chobanov, D.P. & Cálix, M.",Dragan Chobanov (IUCN SSC Grasshopper Specialist Group)|Marta Cálix (IUCN European Red List),"15430829,84986092"
75087653,16084567,Chorthippus nevadensis,RedListContributors,"Kranz, M.","Kranz, M.","Marco Kranz (Trier University, Germany)",79849881
75087653,16084567,Chorthippus nevadensis,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
75087699,16084498,Chorthippus reissingeri,RedListAssessors,"Presa, J.J., García, M., Clemente, M., Barranco Vega, P., Correas, J., Ferreira, S., Hochkirch, A., Lemos, P., Odé, B. & Prunier, F.","Presa, J.J., García, M., Clemente, M., Barranco Vega, P., Correas, J., Ferreira, S., Hochkirch, A., Lemos, P., Odé, B. & Prunier, F.","Sónia Ferreira|Baudewijn Odé (IUCN SSC Grasshopper Specialist Group)|Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Juan José Presa (University of Murcia / IUCN European Orthoptera Assessment)|Paulo Lemos|Pablo Barranco Vega|José Correas|María Dolores  García|María Eulalia Clemente|Florent Prunier","69782476,89764259,89764261,87901719,88357893,1882,13179435,85649445,13179417,95315050"
75087699,16084498,Chorthippus reissingeri,RedListEvaluators,"Chobanov, D.P. & Cálix, M.","Chobanov, D.P. & Cálix, M.",Dragan Chobanov (IUCN SSC Grasshopper Specialist Group)|Marta Cálix (IUCN European Red List),"15430829,84986092"
75087699,16084498,Chorthippus reissingeri,RedListContributors,"Kranz, M.","Kranz, M.","Marco Kranz (Trier University, Germany)",79849881
75087699,16084498,Chorthippus reissingeri,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
75088044,16084433,Dociostaurus hispanicus,RedListAssessors,"Presa, J.J., García, M., Clemente, M., Barranco Vega, P., Correas, J., Ferreira, S., Hochkirch, A., Lemos, P., Odé, B. & Prunier, F.","Presa, J.J., García, M., Clemente, M., Barranco Vega, P., Correas, J., Ferreira, S., Hochkirch, A., Lemos, P., Odé, B. & Prunier, F.","Sónia Ferreira|Baudewijn Odé (IUCN SSC Grasshopper Specialist Group)|Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Juan José Presa (University of Murcia / IUCN European Orthoptera Assessment)|Paulo Lemos|Pablo Barranco Vega|José Correas|María Dolores  García|María Eulalia Clemente|Florent Prunier","69782476,89764259,89764261,87901719,88357893,1882,13179435,85649445,13179417,95315050"
75088044,16084433,Dociostaurus hispanicus,RedListEvaluators,"Chobanov, D.P. & Cálix, M.","Chobanov, D.P. & Cálix, M.",Dragan Chobanov (IUCN SSC Grasshopper Specialist Group)|Marta Cálix (IUCN European Red List),"15430829,84986092"
