assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
13324741,13324055,Melitta hispanica,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MELITTIDAE,Melitta,hispanica,,,,"Friese, 1900",Vulnerable,D2,3.1,Unknown,Global & Europe
13324745,13324172,Melitta iberica,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MELITTIDAE,Melitta,iberica,,,,"Warncke, 1973",Data Deficient,,3.1,Unknown,Global & Europe
13324749,13324176,Melitta kastiliensis,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MELITTIDAE,Melitta,kastiliensis,,,,"Warncke, 1973",Vulnerable,D2,3.1,Unknown,Global & Europe
13324765,13324617,Melitta murciana,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MELITTIDAE,Melitta,murciana,,,,"Warncke, 1973",Data Deficient,,3.1,Unknown,Global & Europe
13324777,13324627,Melitta seitzi,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MELITTIDAE,Melitta,seitzi,,,,"Alfken, 1927",Data Deficient,,3.1,Unknown,Global & Europe
13339982,13326742,Seladonia concinna,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Seladonia,concinna,,,,"Brullé, 1839",Least Concern,,3.1,Stable,Global & Europe
13340014,13326801,Halictus frontalis,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Halictus,frontalis,,,,"Smith, 1853",Least Concern,,3.1,Stable,Global & Europe
13340022,13338014,Halictus fumatipennis,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Halictus,fumatipennis,,,,"Blüthgen, 1923",Data Deficient,,3.1,Unknown,Global & Europe
13340046,13338039,Halictus holomelaenus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Halictus,holomelaenus,,,,"Blüthgen, 1936",Data Deficient,,3.1,Unknown,Global & Europe
13340050,13338042,Seladonia inpilosa,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Seladonia,inpilosa,,,,"(Ebmer, 1975)",Data Deficient,,3.1,Unknown,Global & Europe
13340054,13338045,Halictus jaramielicus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Halictus,jaramielicus,,,,"Blüthgen, 1923",Data Deficient,,3.1,Unknown,Global & Europe
13340090,13338098,Seladonia microcardia,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Seladonia,microcardia,,,,"(Pérez, 1896)",Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global & Europe
13340126,13338131,Halictus pseudotetrazonius,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Halictus,pseudotetrazonius,,,,"Strand, 1921",Data Deficient,,3.1,Unknown,Global & Europe
13340134,13338143,Halictus pyrenaeus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Halictus,pyrenaeus,,,,"Pérez, 1903",Data Deficient,,3.1,Unknown,Global & Europe
13340218,13339445,Halictus tridivisus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Halictus,tridivisus,,,,"Blüthgen, 1923",Data Deficient,,3.1,Unknown,Global & Europe
13357792,13357787,Halictus quadripartitus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Halictus,quadripartitus,,,,"Blüthgen, 1923",Data Deficient,,3.1,Unknown,Global & Europe
13985125,23320,Zubovskya banatica,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Zubovskya,banatica,,,,"(Kis, 1965)",Critically Endangered,"B1ab(ii,iii)",3.1,Stable,Global & Europe
13985200,10874,Isophya harzi,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Isophya,harzi,,,,"Kis, 1960",Critically Endangered,"B1ab(i,ii,iii,v)c(iv)+2ab(i,ii,iii,v)c(iv)",3.1,Decreasing,Global & Europe
13985210,17818,Podismopsis transsylvanica,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Podismopsis,transsylvanica,,,,"Ramme, 1951",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global & Europe
13985370,4799,Chorthippus acroleucus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Chorthippus,acroleucus,,,,"(Müller, 1924)",Critically Endangered,B1ab(iii)c(iv)+2ab(iii)c(iv),3.1,Unknown,Global & Europe
15418016,15418001,Prospero battagliae,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPARAGACEAE,Prospero,battagliae,,,,Speta,Data Deficient,,3.1,Unknown,Global & Mediterranean
15418040,15418037,Prospero hierae,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPARAGACEAE,Prospero,hierae,,,,"C.Brullo, Brullo, Giusso, Pavone &amp; Salmeri",Vulnerable,D2,3.1,Stable,Global & Mediterranean
15418049,15418046,Prospero hierapytnense,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPARAGACEAE,Prospero,hierapytnense,,,,Speta,Data Deficient,,3.1,Unknown,"Global, Europe & Mediterranean"
15418058,15418055,Prospero idaeum,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPARAGACEAE,Prospero,idaeum,,,,Speta,Data Deficient,,3.1,Unknown,Global & Mediterranean
15418067,15418064,Prospero minimum,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPARAGACEAE,Prospero,minimum,,,,Speta,Vulnerable,D2,3.1,Unknown,Global & Mediterranean
15428878,15039196,Chortopodisma cobellii,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Chortopodisma,cobellii,,,,"(Krauss, 1883)",Endangered,B1ab(v)+2ab(v),3.1,Decreasing,Global & Europe
15428913,15039317,Italopodisma lucianae,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Italopodisma,lucianae,,,,"(Baccetti, 1959)",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
15428983,15039290,Italopodisma fiscellana,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Italopodisma,fiscellana,,,,"(La Greca, 1954)",Endangered,"B1ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
15428988,15039296,Italopodisma lagrecai,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Italopodisma,lagrecai,,,,"(Galvagni, 1973)",Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
15429038,15039263,Italopodisma acuminata,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Italopodisma,acuminata,,,,"(La Greca, 1969)",Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
15429108,15038384,Prionotropis azami,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,PAMPHAGIDAE,Prionotropis,azami,,,,"Uvarov, 1923",Endangered,"B2ab(ii,iii,iv,v)c(iv)",3.1,Decreasing,"Global, Europe & Mediterranean"
16657952,16657932,Colletes pannonicus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,COLLETIDAE,Colletes,pannonicus,,,,"Hölzler &amp; Mazzucco, 2011",Least Concern,,3.1,Stable,Global & Europe
17046366,17046314,Dolichopoda hussoni,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,RHAPHIDOPHORIDAE,Dolichopoda,hussoni,,,,"Chopard, 1934",Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
17701987,30319,Zelkova abelicea,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ULMACEAE,Zelkova,abelicea,,,,(Lam.) Boiss.,Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,"Global, Europe & Mediterranean"
17891947,16084525,Oropodisma chelmosi,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Oropodisma,chelmosi,,,,"Uvarov, 1942",Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
18006956,18006942,Allium castellanense,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Allium,castellanense,,,,"(Garbari, Miceli &amp; Raimondo) Brullo, Guglielmo, Pavone &amp; Salmeri",Vulnerable,D1+2,3.1,Unknown,"Global, Europe & Mediterranean"
18007285,18007271,Crocus ilvensis,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,IRIDACEAE,Crocus,ilvensis,,,,Peruzzi &amp; Carta,Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
18053580,16084523,Oropodisma willemsei,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Oropodisma,willemsei,,,,"La Greca &amp; Messina, 1976",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
18407506,16084420,Oropodisma karavica,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Oropodisma,karavica,,,,"La Greca &amp; Messina, 1977",Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
18608924,13143420,Allium franciniae,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Allium,franciniae,,,,Brullo &amp; Pavone,Data Deficient,,3.1,Unknown,Global & Mediterranean
18608984,13143443,Allium garganicum,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Allium,garganicum,,,,"Brullo, Pavone, Salmeri &amp; Terrasi",Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
18609009,13134311,Colchicum verlaqueae,PLANTAE,TRACHEOPHYTA,LILIALES,LILIOPSIDA,COLCHICACEAE,Colchicum,verlaqueae,,,,Fridl.,Data Deficient,,3.1,Unknown,Global & Mediterranean
18609215,13143518,Allium hemisphaericum,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Allium,hemisphaericum,,,,(Sommier) Brullo,Vulnerable,D1+2,3.1,Stable,"Global, Europe & Mediterranean"
18609275,13143296,Allium diomedeum,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Allium,diomedeum,,,,"Brullo, Guglielmo, Pavone &amp; Salmeri",Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
18609479,13160425,Crocus imperati,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,IRIDACEAE,Crocus,imperati,,,,Ten.,Least Concern,,3.1,Unknown,Global & Mediterranean
18609604,13143185,Allium croaticum,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Allium,croaticum,,,,"Bogdanović, Brullo, Mitić &amp; Salmeri",Least Concern,,3.1,Unknown,Global & Mediterranean
18609662,13160834,Crocus suaveolens,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,IRIDACEAE,Crocus,suaveolens,,,,Bertol.,Least Concern,,3.1,Unknown,Global & Mediterranean
18609737,13165244,Festuca fabrei,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Festuca,fabrei,,,,Kerguélen &amp; Plonka,Near Threatened,B1a+2a,3.1,Stable,Global & Mediterranean
18609998,13165120,Leucopoa calabrica,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Leucopoa,calabrica,,,,(Hack.) H.Scholz &amp; Foggi,Least Concern,,3.1,Stable,"Global, Europe & Mediterranean"
18610218,13147814,Bellevalia pelagica,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPARAGACEAE,Bellevalia,pelagica,,,,"C.Brullo, Brullo &amp; Pasta",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global & Mediterranean
18610243,13133888,Colchicum gonarei,PLANTAE,TRACHEOPHYTA,LILIALES,LILIOPSIDA,COLCHICACEAE,Colchicum,gonarei,,,,Camarda,Least Concern,,3.1,Stable,Global & Mediterranean
18610313,13133890,Colchicum gracile,PLANTAE,TRACHEOPHYTA,LILIALES,LILIOPSIDA,COLCHICACEAE,Colchicum,gracile,,,,K.Perss.,Data Deficient,,3.1,Unknown,Global & Mediterranean
18610476,13145780,Allium telmatum,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Allium,telmatum,,,,"Bogdanović, Brullo, Giusso &amp; Salmeri",Near Threatened,B1a+2a,3.1,Unknown,Global & Mediterranean
18610764,13134115,Colchicum neapolitanum,PLANTAE,TRACHEOPHYTA,LILIALES,LILIOPSIDA,COLCHICACEAE,Colchicum,neapolitanum,,,,(Ten.) Ten.,Least Concern,,3.1,Unknown,Global & Mediterranean
18611125,18007459,Festuca humifusa,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Festuca,humifusa,,,,Brullo &amp; Guarino,Vulnerable,D2,3.1,Stable,Global & Mediterranean
18611180,13142481,Gagea tisoniana,PLANTAE,TRACHEOPHYTA,LILIALES,LILIOPSIDA,LILIACEAE,Gagea,tisoniana,,,,"Peruzzi, Bartolucci, Frignani &amp; Minut.",Least Concern,,3.1,Stable,Global & Mediterranean
18611200,13161600,Iris calabra,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,IRIDACEAE,Iris,calabra,,,,(N.Terracc.) Peruzzi,Near Threatened,,3.1,Stable,Global & Mediterranean
18611215,13168432,Trisetum glaciale,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Trisetum,glaciale,,,,Boiss.,Vulnerable,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); D2",3.1,Decreasing,"Global, Europe & Mediterranean"
18611340,13142416,Gagea sicula,PLANTAE,TRACHEOPHYTA,LILIALES,LILIOPSIDA,LILIACEAE,Gagea,sicula,,,,Lojac.,Vulnerable,D2,3.1,Unknown,Global & Mediterranean
18611360,13163667,Romulea arnaudii,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,IRIDACEAE,Romulea,arnaudii,,,,Moret,Critically Endangered,"B1ab(i,ii,iii)",3.1,Decreasing,Global & Mediterranean
18611370,13142311,Gagea lusitanica,PLANTAE,TRACHEOPHYTA,LILIALES,LILIOPSIDA,LILIACEAE,Gagea,lusitanica,,,,A.Terracc.,Data Deficient,,3.1,Unknown,Global & Mediterranean
18611375,13163672,Romulea bocchierii,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,IRIDACEAE,Romulea,bocchierii,,,,Frignani &amp; Iiriti,Near Threatened,,3.1,Stable,Global & Mediterranean
18611500,13161521,Iris bicapitata,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,IRIDACEAE,Iris,bicapitata,,,,Colas.,Least Concern,,3.1,Unknown,Global & Mediterranean
18611815,13168163,Sesleria nitida,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Sesleria,nitida,,,,Ten.,Least Concern,,3.1,Unknown,Global & Mediterranean
18612130,13161903,Iris revoluta,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,IRIDACEAE,Iris,revoluta,,,,Colas.,Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
18612385,13153154,Ornithogalum visianicum,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPARAGACEAE,Ornithogalum,visianicum,,,,Tomm.,Extinct,,3.1,,Global & Mediterranean
18612415,13161717,Iris hellenica,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,IRIDACEAE,Iris,hellenica,,,,Mermygkas,Data Deficient,,3.1,Unknown,Global & Mediterranean
18612575,13167929,Holcus notarisii,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Holcus,notarisii,,,,Nyman,Data Deficient,,3.1,Unknown,Global & Mediterranean
18612605,13137349,Fritillaria rhodia,PLANTAE,TRACHEOPHYTA,LILIALES,LILIOPSIDA,LILIACEAE,Fritillaria,rhodia,,,,A.Hansen,Near Threatened,,3.1,Unknown,Global & Mediterranean
18612630,13167917,Helictochloa levis,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Helictochloa,levis,,,,(Hack.) Romero Zarco,Endangered,"B1ab(ii,iii)+2ab(ii,iii)",3.1,Unknown,"Global, Europe & Mediterranean"
18612655,15418079,Prospero talosii,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPARAGACEAE,Prospero,talosii,,,,(Tzanoud. &amp; Kypr.) Speta,Critically Endangered,D,3.1,Unknown,Global & Mediterranean
18612665,13144622,Allium nebrodense,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Allium,nebrodense,,,,Guss.,Vulnerable,D2,3.1,Unknown,Global & Mediterranean
18612685,15418076,Prospero rhadamanthi,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPARAGACEAE,Prospero,rhadamanthi,,,,Speta,Data Deficient,,3.1,Unknown,Global & Mediterranean
18612690,13167905,Helictochloa crassifolia,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Helictochloa,crassifolia,,,,(Font Quer) Röser,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,"Global, Europe & Mediterranean"
18612735,13142974,Allium calabrum,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Allium,calabrum,,,,"(N.Terracc.) Brullo, Pavone &amp; Salmeri",Least Concern,,3.1,Stable,Global & Mediterranean
18612880,13164074,Romulea florentii,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,IRIDACEAE,Romulea,florentii,,,,Moret,Vulnerable,"B1ab(ii,iii)+2ab(ii,iii)",3.1,Unknown,Global & Mediterranean
18612955,13158348,Scilla dimartinoi,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPARAGACEAE,Scilla,dimartinoi,,,,Brullo &amp; Pavone,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global & Mediterranean
18612960,13164068,Romulea corsica,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,IRIDACEAE,Romulea,corsica,,,,Jord. &amp; Fourr.,Least Concern,,3.1,Unknown,Global & Mediterranean
18613175,18009886,Puccinellia gussonei,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Puccinellia,gussonei,,,,Parl.,Critically Endangered,A2c; B1ab(iii)+2ab(iii); D,3.1,Unknown,Global & Mediterranean
18613205,13144560,Allium makrianum,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Allium,makrianum,,,,"C.Brullo, Brullo, Giusso &amp; Salmeri",Endangered,B1ab(iii)+2ab(iii); D,3.1,Unknown,Global & Mediterranean
18613210,13137302,Fritillaria mutabilis,PLANTAE,TRACHEOPHYTA,LILIALES,LILIOPSIDA,LILIACEAE,Fritillaria,mutabilis,,,,Kamari,Least Concern,,3.1,Unknown,Global & Mediterranean
18613285,13142898,Allium apulum,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Allium,apulum,,,,"Brullo, Guglielmo, Pavone &amp; Salmeri",Least Concern,,3.1,Decreasing,"Global, Europe & Mediterranean"
18613375,13142887,Allium anzalonei,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Allium,anzalonei,,,,"Brullo, Pavone &amp; Salmeri",Near Threatened,B1a+2a,3.1,Stable,Global & Mediterranean
18613380,13158336,Scilla albanica,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPARAGACEAE,Scilla,albanica,,,,Turrill,Least Concern,,3.1,Stable,"Global, Europe & Mediterranean"
18613430,13164129,Epipactis ioessa,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Epipactis,ioessa,,,,"Bongiorni, De Vivo, Fori &amp; Romolini",Endangered,B1ac(iv)+2ac(iv),3.1,Unknown,"Global, Europe & Mediterranean"
18613460,13164137,Epipactis olympica,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Epipactis,olympica,,,,Robatsch,Endangered,D,3.1,Stable,"Global, Europe & Mediterranean"
18613465,13164139,Epipactis provincialis,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Epipactis,provincialis,,,,Aubenas &amp; Robatsch,Near Threatened,C2a(i),3.1,Stable,"Global, Europe & Mediterranean"
18613530,13164166,Ophrys lepida,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Ophrys,lepida,,,,S.Moingeon &amp; J.-M.Moingeon,Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
18613645,13164195,Serapias frankavillae,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Serapias,frankavillae,,,,"Cristaudo, Galesi &amp; R.Lorenz",Near Threatened,,3.1,Stable,Global & Mediterranean
18613755,13160393,Crocus corsicus,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,IRIDACEAE,Crocus,corsicus,,,,Vanucchi,Least Concern,,3.1,Stable,Global & Mediterranean
18613840,13137108,Fritillaria ehrhartii,PLANTAE,TRACHEOPHYTA,LILIALES,LILIOPSIDA,LILIACEAE,Fritillaria,ehrhartii,,,,Boiss. &amp; Orph.,Least Concern,,3.1,Stable,Global & Mediterranean
18613910,13142696,Allium agrigentinum,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Allium,agrigentinum,,,,Brullo &amp; Pavone,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global & Mediterranean
18613940,13147082,Narcissus supramontanus,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Narcissus,supramontanus,,,,Arrigoni,Data Deficient,,3.1,Unknown,Global & Mediterranean
18613985,13142668,Acis fabrei,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Acis,fabrei,,,,"(Quézel &amp; Girerd) Lledó, A.P.Davis &amp; M.B.Crespo",Vulnerable,D2,3.1,Stable,Global & Mediterranean
18614005,13142672,Acis longifolia,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Acis,longifolia,,,,J.Gay ex M.Roem.,Least Concern,,3.1,Stable,Global & Mediterranean
18614055,13137033,Fritillaria davisii,PLANTAE,TRACHEOPHYTA,LILIALES,LILIOPSIDA,LILIACEAE,Fritillaria,davisii,,,,Turrill,Near Threatened,B1a+2a,3.1,Unknown,Global & Mediterranean
18614105,13146981,Narcissus cuatrecasasii,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Narcissus,cuatrecasasii,,,,"Fern.Casas, M.Laínz &amp; Ruíz Rejón",Near Threatened,B1b(iii)+2ab(iii),3.1,Unknown,Global & Mediterranean
18614140,13147023,Narcissus magni-abilii,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Narcissus,magni-abilii,,,,Fern.Casas,Data Deficient,,3.1,Unknown,Global & Mediterranean
18614145,13147015,Narcissus lusitanicus,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Narcissus,lusitanicus,,,,Dorda &amp; Fern.Casas,Vulnerable,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global & Mediterranean
18614180,13164413,Carex rorulenta,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Carex,rorulenta,,,,Porta,Least Concern,,3.1,Stable,Global & Mediterranean
18614190,13146941,Narcissus albicans,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Narcissus,albicans,,,,(Haw.) Spreng.,Data Deficient,,3.1,Stable,Global & Mediterranean
18614250,13164397,Carex furva,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Carex,furva,,,,Webb,Critically Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global & Mediterranean
18614280,13142566,Tulipa cretica,PLANTAE,TRACHEOPHYTA,LILIALES,LILIOPSIDA,LILIACEAE,Tulipa,cretica,,,,Boiss. &amp; Heldr.,Least Concern,,3.1,Decreasing,Global & Mediterranean
18614380,13164429,Luzula calabra,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,JUNCACEAE,Luzula,calabra,,,,Ten.,Least Concern,,3.1,Stable,Global & Mediterranean
18614395,13142592,Tulipa hageri,PLANTAE,TRACHEOPHYTA,LILIALES,LILIOPSIDA,LILIACEAE,Tulipa,hageri,,,,Heldr.,Data Deficient,,3.1,Unknown,Global & Mediterranean
18614430,13164466,Agrostis barceloi,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Agrostis,barceloi,,,,L.Sáez &amp; Rosselló,Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global & Mediterranean
18614500,13142545,Tulipa albanica,PLANTAE,TRACHEOPHYTA,LILIALES,LILIOPSIDA,LILIACEAE,Tulipa,albanica,,,,Kit Tan &amp; Shuka,Critically Endangered,"B1b(iii)c(i,ii,iii)+2b(iii)c(i,ii,iii)",3.1,Decreasing,Global & Mediterranean
18614625,13164482,Aira scoparia,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Aira,scoparia,,,,Adamović,Data Deficient,,3.1,Unknown,Global & Mediterranean
19201320,19198562,Andrena olympica,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,olympica,,,,"Grünwaldt, 2005",Data Deficient,,3.1,Unknown,Global & Europe
19201550,19198516,Andrena relata,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,relata,,,,"Warncke, 1967",Data Deficient,,3.1,Unknown,Global & Europe
19201650,19199407,Andrena sagittaria,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,sagittaria,,,,"Warncke, 1968",Data Deficient,,3.1,Unknown,Global & Europe
19201740,19199549,Andrena siciliana,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,siciliana,,,,"Warncke, 1980",Data Deficient,,3.1,Unknown,Global & Europe
