internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
170827,Tandonia melanica,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,MILACIDAE,Tandonia,melanica,,,,,"Wiktor, 1986",
170828,Bulgarica iniucunda,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CLAUSILIIDAE,Bulgarica,iniucunda,,,,,"(R.A. Brandt, 1962)",
170829,Micridyla pinteri,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CLAUSILIIDAE,Micridyla,pinteri,,,,,"(H. Nordsieck, 1973)",
170831,Delima blanda,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CLAUSILIIDAE,Delima,blanda,,,,,"(Rossmässler, 1836)","According to Bank (2013), accepted subspecies are:<br/>Delima (Delima) blanda blanda (Rossmassler, 1836)<br/>Delima (Delima) blanda conspurcata (Rossmassler, 1836)<br/>Delima (Delima) blanda fulcrata (Rossmassler, 1836)<br/>Delima (Delima) blanda schmidti H. Nordsieck, 1993<br/>Delima (Delima) blanda tichobates (L. Pfeiffer, 1868)<br/><br/>There is a large range of synonyms to the species."
170832,Delima piceata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CLAUSILIIDAE,Delima,piceata,,,,,"(Rossmässler, 1836)",
170834,Albinaria confusa,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CLAUSILIIDAE,Albinaria,confusa,,,,,"(O. Boettger, 1878)",
170835,Oxychilus miguelinus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,OXYCHILIDAE,Oxychilus,miguelinus,,,,,"(L. Pfeiffer, 1856)",
170836,Gyralina ermonae,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PRISTILOMATIDAE,Gyralina,ermonae,,,,,"E. Gittenberger, 1977",
170837,Cryptella alegranzae,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARMACELLIDAE,Cryptella,alegranzae,,,,,"Hutterer &amp; Groh, 1991",
170838,Inchoatia inchoata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CLAUSILIIDAE,Inchoatia,inchoata,,,,,"(O. Boettger, 1889)",
170839,Limax polipunctatus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,LIMACIDAE,Limax,polipunctatus,,,,,"Pollonera, 1888",
