internalTaxonId,scientificName,name,language,main
68314552,Dolichopoda paraskevi,Cretan Cave-cricket,English,true
68314902,Dolichopoda steriotisi,Corfu Cave-cricket,English,true
68314976,Dolichopoda thasosensis,Thassos Cave-cricket,English,true
45463437,Eupholidoptera cretica,Cretan Marbled Bush-cricket,English,true
17046307,Dolichopoda gasparoi,Lefkas Cave-cricket,English,true
17181907,Poecilimon athos,Athos Bright Bush-cricket,English,true
17181953,Poecilimon erimanthos,Erimanthos Bright Bush-cricket,English,true
68485583,Troglophilus spinulosus,Spiny Cave-cricket,English,true
60307,Boyeria cretensis,Creatan Spectre,English,false
60307,Boyeria cretensis,Kreta schemerlibel,Dutch; Flemish,false
60307,Boyeria cretensis,Kretische Geisterlibelle,German,false
60307,Boyeria cretensis,Cretan Spectre,English,true
165504,Coenagrion intermedium,Agrion Intermédiaire,French,false
165504,Coenagrion intermedium,Kreta waterjuffer,Dutch; Flemish,false
165504,Coenagrion intermedium,Kretische Azurjungfer,German,false
165504,Coenagrion intermedium,Cretan Bluet,English,true
16084372,Oropodisma erymanthosi,Erimanthos Mountain Grasshopper,English,true
59706,Cordulegaster helladica,Griekse bronlibel,Dutch; Flemish,false
59706,Cordulegaster helladica,Greek Goldenring,English,true
17046338,Orchamus kaltenbachi,Karpathos Stone Grasshopper,English,true
17181904,Poecilimon artedentatus,Pelopponesian Bright Bush-cricket,English,true
63226,Cordulegaster helladica ssp. buchholzi,Cordulegastre des Cyclades,French,false
63226,Cordulegaster helladica ssp. buchholzi,Griechische Quelljungfer,German,false
63226,Cordulegaster helladica ssp. buchholzi,Buchholz' Cordulegaster,English,true
165533,Cordulegaster helladica ssp. helladica,Greek Goldenring,English,false
165533,Cordulegaster helladica ssp. helladica,Cordulegastre de Gréce,French,false
165533,Cordulegaster helladica ssp. helladica,Griechische Quelljungfer,German,false
63227,Cordulegaster helladica ssp. kastalia,Cordulégastre de Delphi,French,false
63227,Cordulegaster helladica ssp. kastalia,Griechische Quelljungfer,German,false
63227,Cordulegaster helladica ssp. kastalia,Delphi Cordulegaster,English,true
