assessmentId,internalTaxonId,scientificName,type,text,full,value,order
70572787,17181617,Isophya lemnotica,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70572787,17181617,Isophya lemnotica,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70572787,17181617,Isophya lemnotica,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70577245,17181748,Leptophyes lisae,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,44830971,87583891,87583955,63957748"
70577245,17181748,Leptophyes lisae,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70577245,17181748,Leptophyes lisae,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70577245,17181748,Leptophyes lisae,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70577990,17181859,Metaplastes oertzeni,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,44830971,87583891,87583955,63957748"
70577990,17181859,Metaplastes oertzeni,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70577990,17181859,Metaplastes oertzeni,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70577990,17181859,Metaplastes oertzeni,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70578251,17181896,Poecilimon aegaeus,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,44830971,87583891,87583955,63957748"
70578251,17181896,Poecilimon aegaeus,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70578251,17181896,Poecilimon aegaeus,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70578251,17181896,Poecilimon aegaeus,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70580066,17181947,Poecilimon cretensis,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,44830971,87583891,87583955,63957748"
70580066,17181947,Poecilimon cretensis,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70580066,17181947,Poecilimon cretensis,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70580066,17181947,Poecilimon cretensis,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70583263,17181974,Poecilimon gerlindae,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,44830971,87583891,87583955,63957748"
70583263,17181974,Poecilimon gerlindae,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70583263,17181974,Poecilimon gerlindae,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70583263,17181974,Poecilimon gerlindae,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70587058,68458212,Poecilimon mariannae,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,44830971,87583891,87583955,63957748"
70587058,68458212,Poecilimon mariannae,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70587058,68458212,Poecilimon mariannae,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70587058,68458212,Poecilimon mariannae,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70588026,45466621,Poecilimon nobilis,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,44830971,87583891,87583955,63957748"
70588026,45466621,Poecilimon nobilis,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70588026,45466621,Poecilimon nobilis,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70588026,45466621,Poecilimon nobilis,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70588521,45466644,Poecilimon obesus,RedListAssessors,"Willemse, L.P.M., Heller, K.-G., Hochkirch, A., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Heller, K.-G., Hochkirch, A., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,44830971,13179435,87583891,87583955,63957748"
70588521,45466644,Poecilimon obesus,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70588521,45466644,Poecilimon obesus,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70588521,45466644,Poecilimon obesus,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70588894,45466779,Poecilimon paros,RedListAssessors,"Willemse, L.P.M., Heller, K.-G., Hochkirch, A., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Heller, K.-G., Hochkirch, A., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,44830971,13179435,87583891,87583955,63957748"
70588894,45466779,Poecilimon paros,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70588894,45466779,Poecilimon paros,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70588894,45466779,Poecilimon paros,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70589222,68458962,Poecilimon propinquus,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Papapavlou, K., Kati, V. & Tzirkalli, E.","Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Papapavlou, K., Kati, V. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,44830971,87583955,87583891,63957748"
70589222,68458962,Poecilimon propinquus,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70589222,68458962,Poecilimon propinquus,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70589222,68458962,Poecilimon propinquus,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70590078,45466695,Poecilimon soulion,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,44830971,87583891,87583955,63957748"
70590078,45466695,Poecilimon soulion,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70590078,45466695,Poecilimon soulion,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70590078,45466695,Poecilimon soulion,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70591713,68459242,Poecilimon thessalicus,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,44830971,87583891,87583955,63957748"
70591713,68459242,Poecilimon thessalicus,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70591713,68459242,Poecilimon thessalicus,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70592575,68459544,Poecilimon veluchianus,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,44830971,87583891,87583955,63957748"
70592575,68459544,Poecilimon veluchianus,RedListEvaluators,"Bushell, M. & Cálix, M.","Bushell, M. & Cálix, M.","Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092"
70592575,68459544,Poecilimon veluchianus,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70592810,68459582,Poecilimon werneri,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Papapavlou, K., Kati, V. & Tzirkalli, E.","Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Papapavlou, K., Kati, V. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,44830971,87583955,87583891,63957748"
70592810,68459582,Poecilimon werneri,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70592810,68459582,Poecilimon werneri,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70592907,68459596,Poecilimon zimmeri,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,44830971,87583891,87583955,63957748"
70592907,68459596,Poecilimon zimmeri,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70592907,68459596,Poecilimon zimmeri,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70592907,68459596,Poecilimon zimmeri,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70593097,68313516,Dolichopoda annae,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Kati, V., Papapavlou, K., Tzirkalli, E. & Heller, K.-G.","Willemse, L.P.M., Hochkirch, A., Kati, V., Papapavlou, K., Tzirkalli, E. & Heller, K.-G.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,87583891,87583955,63957748,44830971"
70593097,68313516,Dolichopoda annae,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70593097,68313516,Dolichopoda annae,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70593097,68313516,Dolichopoda annae,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70593507,17046304,Dolichopoda dalensi,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Papapavlou, K., Kati, V., Tzirkalli, E. & Heller, K.-G.","Willemse, L.P.M., Hochkirch, A., Papapavlou, K., Kati, V., Tzirkalli, E. & Heller, K.-G.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,87583955,87583891,63957748,44830971"
70593507,17046304,Dolichopoda dalensi,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70593507,17046304,Dolichopoda dalensi,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70593507,17046304,Dolichopoda dalensi,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70594412,17046311,Dolichopoda giachinoi,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Kati, V., Papapavlou, K., Tzirkalli, E. & Heller, K.-G.","Willemse, L.P.M., Hochkirch, A., Kati, V., Papapavlou, K., Tzirkalli, E. & Heller, K.-G.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,87583891,87583955,63957748,44830971"
70594412,17046311,Dolichopoda giachinoi,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70594412,17046311,Dolichopoda giachinoi,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70594412,17046311,Dolichopoda giachinoi,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70594650,68314157,Dolichopoda graeca,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Kati, V., Papapavlou, K., Tzirkalli, E. & Heller, K.-G.","Willemse, L.P.M., Hochkirch, A., Kati, V., Papapavlou, K., Tzirkalli, E. & Heller, K.-G.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,87583891,87583955,63957748,44830971"
70594650,68314157,Dolichopoda graeca,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70594650,68314157,Dolichopoda graeca,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70594650,68314157,Dolichopoda graeca,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70595042,68314228,Dolichopoda insignis,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Kati, V., Papapavlou, K., Tzirkalli, E. & Heller, K.-G.","Willemse, L.P.M., Hochkirch, A., Kati, V., Papapavlou, K., Tzirkalli, E. & Heller, K.-G.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,87583891,87583955,63957748,44830971"
70595042,68314228,Dolichopoda insignis,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70595042,68314228,Dolichopoda insignis,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70595042,68314228,Dolichopoda insignis,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70595257,17046317,Dolichopoda ithakii,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Kati, V., Papapavlou, K., Tzirkalli, E. & Heller, K.-G.","Willemse, L.P.M., Hochkirch, A., Kati, V., Papapavlou, K., Tzirkalli, E. & Heller, K.-G.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,87583891,87583955,63957748,44830971"
70595257,17046317,Dolichopoda ithakii,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70595257,17046317,Dolichopoda ithakii,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70595257,17046317,Dolichopoda ithakii,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70595489,17046320,Dolichopoda kiriakii,RedListAssessors,"Willemse, L.P.M., Tzirkalli, E., Kati, V., Hochkirch, A., Heller, K.-G. & Papapavlou, K.","Willemse, L.P.M., Tzirkalli, E., Kati, V., Hochkirch, A., Heller, K.-G. & Papapavlou, K.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,63957748,87583891,13179435,44830971,87583955"
70595489,17046320,Dolichopoda kiriakii,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70595489,17046320,Dolichopoda kiriakii,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70595489,17046320,Dolichopoda kiriakii,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
70595921,17046297,Dolichopoda lustriae,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Kati, V., Papapavlou, K., Tzirkalli, E. & Heller, K.-G.","Willemse, L.P.M., Hochkirch, A., Kati, V., Papapavlou, K., Tzirkalli, E. & Heller, K.-G.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,87583891,87583955,63957748,44830971"
70595921,17046297,Dolichopoda lustriae,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
70595921,17046297,Dolichopoda lustriae,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
70595921,17046297,Dolichopoda lustriae,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
