user_supplied_name	submitted_name	matched_name	data_source_title	score
Myrmecopora fornicata	Myrmecopora fornicata	Myrmecopora fornicata	Encyclopedia of Life	0.988
Myrmecopora fornicata	Myrmecopora fornicata	Myrmecopora fornicata	uBio NameBank	0.988
Myrmecopora fornicata	Myrmecopora fornicata	Myrmecopora fornicata	Open Tree of Life Reference Taxonomy	0.988
Myrmecopora fornicata	Myrmecopora fornicata	Myrmecopora (Myrmecopora) fornicata Assing, 1997	Catalogue of Life Checklist	0.988
Myrmecopora fornicata	Myrmecopora fornicata	Myrmecopora fornicata Assing, 1997	GBIF Backbone Taxonomy	0.988
Myrmecopora fornicata	Myrmecopora fornicata	Myrmecopora fornicata Assing, 1997	EUNIS	0.988
Myrmecopora fornicata	Myrmecopora fornicata	Myrmecopora fornicata Assing, 1997	BioLib.cz	0.988
Myrmecopora fornicata	Myrmecopora fornicata	Myrmecopora (Myrmecopora) fornicata Assing 1997	Index to Organism Names	0.988
Myrmecopora fornicata	Myrmecopora fornicata	Myrmecopora (Myrmecopora) fornicata	uBio NameBank	0.988
Oxyethira mithi	Oxyethira mithi	Oxyethira mithi	Encyclopedia of Life	0.988
Oxyethira mithi	Oxyethira mithi	Oxyethira mithi	uBio NameBank	0.988
Oxyethira mithi	Oxyethira mithi	Oxyethira mithi	Arctos	0.988
Oxyethira mithi	Oxyethira mithi	Oxyethira mithi	Open Tree of Life Reference Taxonomy	0.988
Oxyethira mithi	Oxyethira mithi	Oxyethira (Oxyethira) mithi Malicky, 1974	Catalogue of Life Checklist	0.988
Oxyethira mithi	Oxyethira mithi	Oxyethira mithi Malicky, 1974	Integrated Taxonomic Information SystemITIS	0.988
Oxyethira mithi	Oxyethira mithi	Oxyethira mithi Malicky, 1974	The Interim Register of Marine and Nonmarine Genera	0.988
Oxyethira mithi	Oxyethira mithi	Oxyethira mithi Malicky, 1974	GBIF Backbone Taxonomy	0.988
Oxyethira mithi	Oxyethira mithi	Oxyethira mithi Malicky, 1974	EUNIS	0.988
Oxyethira mithi	Oxyethira mithi	Oxyethira mithi Malicky, 1974	BioLib.cz	0.988
Oxyethira mithi	Oxyethira mithi	Oxyethira mithi Malicky, 1974	nlbif	0.988
Oxyethira mithi	Oxyethira mithi	Oxyethira mithi Malicky 1974	Index to Organism Names	0.988
Oxyethira mithi	Oxyethira mithi	Oxyethira mithi Malicky, 1974	uBio NameBank	0.988
Oxypoda retunsa	Oxypoda retunsa	Oxypoda retunsa	Wikispecies	0.988
Oxypoda retunsa	Oxypoda retunsa	Oxypoda retunsa	Encyclopedia of Life	0.988
Oxypoda retunsa	Oxypoda retunsa	Oxypoda (Mycetodrepa) retunsa Assing, 2019	Catalogue of Life Checklist	0.988
Oxypoda retunsa	Oxypoda retunsa	Oxypoda retunsa Assing, 2019	GBIF Backbone Taxonomy	0.988
Oxypoda retunsa	Oxypoda retunsa	Oxypoda (Mycetodrepa) retunsa	Index to Organism Names	0.988
Oxypoda retunsa	Oxypoda retunsa	Oxypoda (Mycetodrepa) retunsa Assing 2019	Index to Organism Names	0.988
Oxypoda retunsa	Oxypoda retunsa	Oxypoda (Mycetodrepa) retunsa Assing & Brachat & Meybohm 2019	PLAZI treatments	0.988
Pedostrangalia ariadne	Pedostrangalia ariadne	Pedostrangalia ariadne	Wikispecies	0.988
Pedostrangalia ariadne	Pedostrangalia ariadne	Pedostrangalia ariadne	Encyclopedia of Life	0.988
Pedostrangalia ariadne	Pedostrangalia ariadne	Pedostrangalia ariadne	Index to Organism Names	0.988
Pedostrangalia ariadne	Pedostrangalia ariadne	Pedostrangalia ariadne	uBio NameBank	0.988
Pedostrangalia ariadne	Pedostrangalia ariadne	Pedostrangalia ariadne	Arctos	0.988
Pedostrangalia ariadne	Pedostrangalia ariadne	Pedostrangalia ariadne	Open Tree of Life Reference Taxonomy	0.988
Pedostrangalia ariadne	Pedostrangalia ariadne	Pedostrangalia ariadne	PLAZI treatments	0.988
Pedostrangalia ariadne	Pedostrangalia ariadne	Pedostrangalia (Neosphenalia) ariadne K. Daniel, 1904	Catalogue of Life Checklist	0.988
Pedostrangalia ariadne	Pedostrangalia ariadne	Pedostrangalia ariadne Daniel K., 1904	The Interim Register of Marine and Nonmarine Genera	0.988
Pedostrangalia ariadne	Pedostrangalia ariadne	Pedostrangalia ariadne K.Daniel, 1904	GBIF Backbone Taxonomy	0.988
Pedostrangalia ariadne	Pedostrangalia ariadne	Pedostrangalia ariadne Daniel, 1904	EUNIS	0.988
Pedostrangalia ariadne	Pedostrangalia ariadne	Pedostrangalia ariadne (K. Daniel, 1904)	BioLib.cz	0.988
Pedostrangalia ariadne	Pedostrangalia ariadne	Pedostrangalia ariadne Daniel K., 1904	nlbif	0.988
Pedostrangalia ariadne	Pedostrangalia ariadne	Pedostrangalia ariadne Daniel K., 1904	uBio NameBank	0.988
Phytoecia coerulescens cretensis	Phytoecia coerulescens cretensis	Phytoecia coerulescens cretensis Breuning, 1947	Catalogue of Life Checklist	0.999
Phytoecia coerulescens cretensis	Phytoecia coerulescens cretensis	Phytoecia coerulescens cretensis Breuning, 1947	GBIF Backbone Taxonomy	0.999
Phytoecia coerulescens cretensis	Phytoecia coerulescens cretensis	Phytoecia coerulescens cretensis Breuning, 1947	BioLib.cz	0.999
Pogonocherus perroudi brevipilosus	Pogonocherus perroudi brevipilosus	Pogonocherus perroudi brevipilosus	Encyclopedia of Life	0.999
Pogonocherus perroudi brevipilosus	Pogonocherus perroudi brevipilosus	Pogonocherus perroudi brevipilosus	uBio NameBank	0.999
Pogonocherus perroudi brevipilosus	Pogonocherus perroudi brevipilosus	Pogonocherus perroudi brevipilosus Holzschuh, 1993	Catalogue of Life Checklist	0.999
Pogonocherus perroudi brevipilosus	Pogonocherus perroudi brevipilosus	Pogonocherus perroudi brevipilosus Holzschuh, 1993	GBIF Backbone Taxonomy	0.999
Pogonocherus perroudi brevipilosus	Pogonocherus perroudi brevipilosus	Pogonocherus perroudi brevipilosus Holzschuh, 1992	EUNIS	0.999
Pogonocherus perroudi brevipilosus	Pogonocherus perroudi brevipilosus	Pogonocherus perroudi brevipilosus Holzschuh, 1993	BioLib.cz	0.999
Pogonocherus perroudi brevipilosus	Pogonocherus perroudi brevipilosus	Pogonocherus perroudi brevipilosus Holzschuh, 1993	nlbif	0.999
Pogonocherus perroudi brevipilosus	Pogonocherus perroudi brevipilosus	Pogonocherus perroudi brevipilosus Holzschuh 1993	Index to Organism Names	0.999
Pogonocherus perroudi brevipilosus	Pogonocherus perroudi brevipilosus	Pogonocherus perroudi brevipilosus Holzschuh, 1993	uBio NameBank	0.999
Pogonocherus perroudi brevipilosus	Pogonocherus perroudi brevipilosus	Pogonocherus perroudi subsp. brevipilosus Holzschuh, 1993	uBio NameBank	0.999
Pogonocherus perroudi brevipilosus	Pogonocherus perroudi brevipilosus	Pogonocherus perroudi subsp. brevipilosus	uBio NameBank	0.999
Pogonocherus perroudi brevipilosus	Pogonocherus perroudi brevipilosus	Pogonocherus perroudi subsp. brevipilosus HOLZSCHUH 1993	PLAZI treatments	0.999
Proteinus creticus	Proteinus creticus	Proteinus creticus	Wikispecies	0.988
Proteinus creticus	Proteinus creticus	Proteinus creticus	Encyclopedia of Life	0.988
Proteinus creticus	Proteinus creticus	Proteinus creticus	Index to Organism Names	0.988
Proteinus creticus	Proteinus creticus	Proteinus creticus	uBio NameBank	0.988
Proteinus creticus	Proteinus creticus	Proteinus creticus	Open Tree of Life Reference Taxonomy	0.988
Proteinus creticus	Proteinus creticus	Proteinus creticus Assing, 2004	Catalogue of Life Checklist	0.988
Proteinus creticus	Proteinus creticus	Proteinus creticus Assing, 2004	GBIF Backbone Taxonomy	0.988
Proteinus creticus	Proteinus creticus	Proteinus creticus Assing 2004	Index to Organism Names	0.988
Proteinus creticus	Proteinus creticus	Proteinus creticus ASSING 2004	PLAZI treatments	0.988
Pseudosphegesthes bergeri	Pseudosphegesthes bergeri	Pseudosphegesthes bergeri	Encyclopedia of Life	0.988
Pseudosphegesthes bergeri	Pseudosphegesthes bergeri	Pseudosphegesthes bergeri	uBio NameBank	0.988
Pseudosphegesthes bergeri	Pseudosphegesthes bergeri	Pseudosphegesthes bergeri	Arctos	0.988
Pseudosphegesthes bergeri	Pseudosphegesthes bergeri	Pseudosphegesthes bergeri	Open Tree of Life Reference Taxonomy	0.988
Pseudosphegesthes bergeri	Pseudosphegesthes bergeri	Pseudosphegesthes bergeri Sláma, 1982	Catalogue of Life Checklist	0.988
Pseudosphegesthes bergeri	Pseudosphegesthes bergeri	Pseudosphegesthes bergeri Sláma, 1982	The Interim Register of Marine and Nonmarine Genera	0.988
Pseudosphegesthes bergeri	Pseudosphegesthes bergeri	Pseudosphegesthes bergeri Sláma, 1982	GBIF Backbone Taxonomy	0.988
Pseudosphegesthes bergeri	Pseudosphegesthes bergeri	Pseudosphegesthes bergeri Slama, 1982	EUNIS	0.988
Pseudosphegesthes bergeri	Pseudosphegesthes bergeri	Pseudosphegesthes bergeri Slama, 1982	IUCN Red List of Threatened Species	0.988
Pseudosphegesthes bergeri	Pseudosphegesthes bergeri	Pseudosphegesthes bergeri Sláma, 1982	BioLib.cz	0.988
Pseudosphegesthes bergeri	Pseudosphegesthes bergeri	Pseudosphegesthes bergeri Sláma, 1982	nlbif	0.988
Pseudosphegesthes bergeri	Pseudosphegesthes bergeri	Pseudosphegesthes bergeri Sláma, 1982	uBio NameBank	0.988
Ptosima undecimmaculata metallescens	Ptosima undecimmaculata metallescens	Ptosima undecimmaculata metallescens	Wikispecies	0.999
Ptosima undecimmaculata metallescens	Ptosima undecimmaculata metallescens	Ptosima undecimmaculata metallescens	Encyclopedia of Life	0.999
Ptosima undecimmaculata metallescens	Ptosima undecimmaculata metallescens	Ptosima undecimmaculata metallescens Bílý & Brodsky, 1982	Catalogue of Life Checklist	0.999
Ptosima undecimmaculata metallescens	Ptosima undecimmaculata metallescens	Ptosima undecimmaculata metallescens Bílý & Brodsky, 1982	GBIF Backbone Taxonomy	0.999
Ptosima undecimmaculata metallescens	Ptosima undecimmaculata metallescens	Ptosima undecimmaculata metallescens Bílý, 1982	EUNIS	0.999
Ptosima undecimmaculata metallescens	Ptosima undecimmaculata metallescens	Ptosima undecimmaculata metallescens Bílý & Brodsky, 1982	BioLib.cz	0.999
Scopaeus muehlei	Scopaeus muehlei	Scopaeus muehlei	Encyclopedia of Life	0.988
Scopaeus muehlei	Scopaeus muehlei	Scopaeus muehlei	uBio NameBank	0.988
Scopaeus muehlei	Scopaeus muehlei	Scopaeus muehlei	Open Tree of Life Reference Taxonomy	0.988
Scopaeus muehlei	Scopaeus muehlei	Scopaeus (Scopaeus) muehlei Frisch, 1994	Catalogue of Life Checklist	0.988
Scopaeus muehlei	Scopaeus muehlei	Scopaeus muehlei Frisch, 1994	GBIF Backbone Taxonomy	0.988
Scopaeus muehlei	Scopaeus muehlei	Scopaeus muehlei Frisch, 1994	EUNIS	0.988
Scopaeus muehlei	Scopaeus muehlei	Scopaeus muehlei Frisch, 1994	BioLib.cz	0.988
Scopaeus muehlei	Scopaeus muehlei	Scopaeus (Scopaeus) muehlei Frisch 1994	Index to Organism Names	0.988
Scopaeus muehlei	Scopaeus muehlei	Scopaeus (Scopaeus) muehlei	uBio NameBank	0.988
Scydmoraphes ziegleri	Scydmoraphes ziegleri	Scydmoraphes ziegleri	Wikispecies	0.988
Scydmoraphes ziegleri	Scydmoraphes ziegleri	Scydmoraphes ziegleri	Encyclopedia of Life	0.988
Scydmoraphes ziegleri	Scydmoraphes ziegleri	Scydmoraphes ziegleri	Open Tree of Life Reference Taxonomy	0.988
Scydmoraphes ziegleri	Scydmoraphes ziegleri	Scydmoraphes ziegleri Meybohm, 2008	Catalogue of Life Checklist	0.988
Scydmoraphes ziegleri	Scydmoraphes ziegleri	Scydmoraphes ziegleri Meybohm, 2008	GBIF Backbone Taxonomy	0.988
Scydmoraphes ziegleri	Scydmoraphes ziegleri	Scydmoraphes ziegleri Meybohm 2008	Index to Organism Names	0.988
Scydmoraphes ziegleri	Scydmoraphes ziegleri	Scydmoraphes ziegleri MEYBOHM 2008	PLAZI treatments	0.988
Stenichnus aegialioides	Stenichnus aegialioides	Stenichnus aegialioides	Wikispecies	0.988
Stenichnus aegialioides	Stenichnus aegialioides	Stenichnus aegialioides	Encyclopedia of Life	0.988
Stenichnus aegialioides	Stenichnus aegialioides	Stenichnus (Stenichnus) aegialioides Meybohm, 2019	Catalogue of Life Checklist	0.988
Stenichnus aegialioides	Stenichnus aegialioides	Stenichnus aegialioides Meybohm, 2019	GBIF Backbone Taxonomy	0.988
Stenichnus aegialioides	Stenichnus aegialioides	Stenichnus (Stenichnus) aegialioides Meybohm 2019	Index to Organism Names	0.988
Stenichnus aegialioides	Stenichnus aegialioides	Stenichnus (Stenichnus) aegialioides	Index to Organism Names	0.988
Stenichnus aegialioides	Stenichnus aegialioides	Stenichnus (Stenichnus) aegialioides MEYBOHM 2019	PLAZI treatments	0.988
Stenichnus basimpressus	Stenichnus basimpressus	Stenichnus basimpressus	Encyclopedia of Life	0.988
Stenichnus basimpressus	Stenichnus basimpressus	Stenichnus basimpressus	Open Tree of Life Reference Taxonomy	0.988
Stenichnus basimpressus	Stenichnus basimpressus	Stenichnus basimpressus Blattný, W. & C. Blattný, 1916	Catalogue of Life Checklist	0.988
Stenichnus basimpressus	Stenichnus basimpressus	Stenichnus basimpressus W.Blattný & C.Blattný, 1916	GBIF Backbone Taxonomy	0.988
Stenichnus basimpressus	Stenichnus basimpressus	Stenichnus basimpressus Blattný, 1916	EUNIS	0.988
Stenichnus basimpressus	Stenichnus basimpressus	Stenichnus basimpressus Blattný, 1916	BioLib.cz	0.988
Stictoleptura picticornis	Stictoleptura picticornis	Stictoleptura picticornis	Encyclopedia of Life	0.988
Stictoleptura picticornis	Stictoleptura picticornis	Stictoleptura picticornis	uBio NameBank	0.988
Stictoleptura picticornis	Stictoleptura picticornis	Stictoleptura picticornis	Arctos	0.988
Stictoleptura picticornis	Stictoleptura picticornis	Stictoleptura picticornis	Open Tree of Life Reference Taxonomy	0.988
Stictoleptura picticornis	Stictoleptura picticornis	Stictoleptura picticornis	PLAZI treatments	0.988
Stictoleptura picticornis	Stictoleptura picticornis	Stictoleptura picticornis (Reitter, 1885)	Catalogue of Life Checklist	0.988
Stictoleptura picticornis	Stictoleptura picticornis	Stictoleptura (Stictoleptura) picticornis Löbl & Smetana, 2010	Catalogue of Life Checklist	0.988
Stictoleptura picticornis	Stictoleptura picticornis	Stictoleptura picticornis (Reitter, 1885)	The Interim Register of Marine and Nonmarine Genera	0.988
Stictoleptura picticornis	Stictoleptura picticornis	Stictoleptura picticornis (Reitter, 1885)	GBIF Backbone Taxonomy	0.988
Stictoleptura picticornis	Stictoleptura picticornis	Stictoleptura picticornis Löbl & Smetana, 2010	GBIF Backbone Taxonomy	0.988
Stictoleptura picticornis	Stictoleptura picticornis	Stictoleptura picticornis (Reitter) Sama, 2002	BioLib.cz	0.988
Stictoleptura picticornis	Stictoleptura picticornis	Stictoleptura picticornis (Reitter, 1885)	nlbif	0.988
Stictoleptura picticornis	Stictoleptura picticornis	Stictoleptura picticornis (Reitter, 1885)	uBio NameBank	0.988
Stictoleptura slamai	Stictoleptura slamai	Stictoleptura slamai	Encyclopedia of Life	0.988
Stictoleptura slamai	Stictoleptura slamai	Stictoleptura slamai	Open Tree of Life Reference Taxonomy	0.988
Stictoleptura slamai	Stictoleptura slamai	Stictoleptura slamai Sama, 2010	Catalogue of Life Checklist	0.988
Stictoleptura slamai	Stictoleptura slamai	Stictoleptura (Stictoleptura) slamai Löbl & Smetana, 2010	Catalogue of Life Checklist	0.988
Stictoleptura slamai	Stictoleptura slamai	Stictoleptura slamai Sama, 2010	GBIF Backbone Taxonomy	0.988
Stictoleptura slamai	Stictoleptura slamai	Stictoleptura slamai Löbl & Smetana, 2010	GBIF Backbone Taxonomy	0.988
Stictoleptura slamai	Stictoleptura slamai	Stictoleptura slamai Sama 2010	Index to Organism Names	0.988
Tinodes aligi	Tinodes aligi	Tinodes aligi	Encyclopedia of Life	0.988
Tinodes aligi	Tinodes aligi	Tinodes aligi	uBio NameBank	0.988
Tinodes aligi	Tinodes aligi	Tinodes aligi	Arctos	0.988
Tinodes aligi	Tinodes aligi	Tinodes aligi	Open Tree of Life Reference Taxonomy	0.988
Tinodes aligi	Tinodes aligi	Tinodes aligi Malicky, 1972	Catalogue of Life Checklist	0.988
Tinodes aligi	Tinodes aligi	Tinodes aligi Malicky, 1972	Integrated Taxonomic Information SystemITIS	0.988
Tinodes aligi	Tinodes aligi	Tinodes aligi Malicky, 1972	The Interim Register of Marine and Nonmarine Genera	0.988
Tinodes aligi	Tinodes aligi	Tinodes aligi Malicky, 1972	GBIF Backbone Taxonomy	0.988
Tinodes aligi	Tinodes aligi	Tinodes aligi Malicky, 1972	EUNIS	0.988
Tinodes aligi	Tinodes aligi	Tinodes aligi Malicky, 1972	BioLib.cz	0.988
Tinodes aligi	Tinodes aligi	Tinodes aligi Malicky, 1972	nlbif	0.988
Tinodes aligi	Tinodes aligi	Tinodes aligi Malicky 1972	Index to Organism Names	0.988
Tinodes aligi	Tinodes aligi	Tinodes aligi Malicky, 1972	uBio NameBank	0.988
Walckenaeria cretaensis	Walckenaeria cretaensis	Walckenaeria cretaensis	Wikispecies	0.988
Walckenaeria cretaensis	Walckenaeria cretaensis	Walckenaeria cretaensis	Encyclopedia of Life	0.988
Walckenaeria cretaensis	Walckenaeria cretaensis	Walckenaeria cretaensis	uBio NameBank	0.988
Walckenaeria cretaensis	Walckenaeria cretaensis	Walckenaeria cretaensis	Arctos	0.988
Walckenaeria cretaensis	Walckenaeria cretaensis	Walckenaeria cretaensis	Open Tree of Life Reference Taxonomy	0.988
Walckenaeria cretaensis	Walckenaeria cretaensis	Walckenaeria cretaensis Wunderlich, 1995	Catalogue of Life Checklist	0.988
Walckenaeria cretaensis	Walckenaeria cretaensis	Walckenaeria cretaensis Wunderlich, 1995	Integrated Taxonomic Information SystemITIS	0.988
Walckenaeria cretaensis	Walckenaeria cretaensis	Walckenaeria cretaensis Wunderlich, 1995	The Interim Register of Marine and Nonmarine Genera	0.988
Walckenaeria cretaensis	Walckenaeria cretaensis	Walckenaeria cretaensis Wunderlich, 1995	GBIF Backbone Taxonomy	0.988
Walckenaeria cretaensis	Walckenaeria cretaensis	Walckenaeria cretaensis Wunderlich, 1995	EUNIS	0.988
Walckenaeria cretaensis	Walckenaeria cretaensis	Walckenaeria cretaensis Wunderlich, 1995	BioLib.cz	0.988
Walckenaeria cretaensis	Walckenaeria cretaensis	Walckenaeria cretaensis Wunderlich, 1995	nlbif	0.988
Walckenaeria cretaensis	Walckenaeria cretaensis	Walckenaeria cretaensis Wunderlich 1994	Index to Organism Names	0.988
Walckenaeria cretaensis	Walckenaeria cretaensis	Walckenaeria cretaensis Wunderlich, 1995	uBio NameBank	0.988
Xantholinus creticus	Xantholinus creticus	Xantholinus creticus	Wikispecies	0.988
Xantholinus creticus	Xantholinus creticus	Xantholinus creticus	Encyclopedia of Life	0.988
Xantholinus creticus	Xantholinus creticus	Xantholinus creticus	Open Tree of Life Reference Taxonomy	0.988
Xantholinus creticus	Xantholinus creticus	Xantholinus creticus Assing, 2006	Catalogue of Life Checklist	0.988
Xantholinus creticus	Xantholinus creticus	Xantholinus (Xantholinus) creticus Assing, 2006	Catalogue of Life Checklist	0.988
Xantholinus creticus	Xantholinus creticus	Xantholinus creticus Assing, 2006	GBIF Backbone Taxonomy	0.988
Xantholinus creticus	Xantholinus creticus	Xantholinus (Xantholinus?) creticus Assing 2006	Index to Organism Names	0.988
Xantholinus creticus	Xantholinus creticus	Xantholinus (Typhlolinus) creticus Assing 2006	PLAZI treatments	0.988
Xantholinus creticus	Xantholinus creticus	Xantholinus (Xantholinus) creticus ASSING 2006	PLAZI treatments	0.988
Xantholinus erinaceus	Xantholinus erinaceus	Xantholinus erinaceus	Wikispecies	0.988
Xantholinus erinaceus	Xantholinus erinaceus	Xantholinus erinaceus	Encyclopedia of Life	0.988
Xantholinus erinaceus	Xantholinus erinaceus	Xantholinus erinaceus	Open Tree of Life Reference Taxonomy	0.988
Xantholinus erinaceus	Xantholinus erinaceus	Xantholinus erinaceus Assing, 2015	Catalogue of Life Checklist	0.988
Xantholinus erinaceus	Xantholinus erinaceus	Xantholinus erinaceus Assing, 2015	GBIF Backbone Taxonomy	0.988
Xantholinus erinaceus	Xantholinus erinaceus	Xantholinus erinaceus Assing 2015	Index to Organism Names	0.988
Boyeria cretensis	Boyeria cretensis	Boyeria cretensis	Wikispecies	0.988
Boyeria cretensis	Boyeria cretensis	Boyeria cretensis	National Center for Biotechnology Information	0.988
Boyeria cretensis	Boyeria cretensis	Boyeria cretensis	Freebase	0.988
Boyeria cretensis	Boyeria cretensis	Boyeria cretensis	Encyclopedia of Life	0.988
Boyeria cretensis	Boyeria cretensis	Boyeria cretensis	ARKive	0.988
Boyeria cretensis	Boyeria cretensis	Boyeria cretensis	CU*STAR	0.988
Boyeria cretensis	Boyeria cretensis	Boyeria cretensis	Index to Organism Names	0.988
Boyeria cretensis	Boyeria cretensis	Boyeria cretensis	uBio NameBank	0.988
Boyeria cretensis	Boyeria cretensis	Boyeria cretensis	Arctos	0.988
Boyeria cretensis	Boyeria cretensis	Boyeria cretensis	Open Tree of Life Reference Taxonomy	0.988
Boyeria cretensis	Boyeria cretensis	Boyeria cretensis Peters, 1991	Catalogue of Life Checklist	0.988
Boyeria cretensis	Boyeria cretensis	Boyeria cretensis Peters 1991	Union 4	0.988
Boyeria cretensis	Boyeria cretensis	Boyeria cretensis Peters, 1991	The Interim Register of Marine and Nonmarine Genera	0.988
